Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.003048,1.003137,0.001224,0.001220
1.008256,1.005511,0.004261,0.000124
1.011886,1.009016,0.004296,-0.002127
1.015783,1.014489,0.003425,0.001424
1.019152,1.016915,0.003458,0.003828
1.022190,1.017561,0.005627,0.001559
1.025471,1.019962,0.006585,0.002797
1.029776,1.026060,0.007855,0.004045
1.032580,1.029106,0.006671,0.002951
1.035450,1.029357,0.006713,0.004208
1.039074,1.031271,0.007998,0.004289
1.042512,1.034501,0.008044,0.004375
1.045727,1.039165,0.006842,0.009638
1.048622,1.041578,0.006887,0.008537
1.051767,1.044360,0.006931,0.009833
1.054666,1.046700,0.010439,0.011128
1.058404,1.051008,0.008286,0.013640
1.061967,1.053326,0.009288,0.012539
1.065209,1.055415,0.006165,0.015059
1.068426,1.057730,0.009401,0.015175
1.071873,1.061124,0.011695,0.010402
1.074452,1.063980,0.008546,0.015396
1.076611,1.065910,0.013110,0.015506
1.078827,1.067914,0.014148,0.018082
1.082043,1.071216,0.014222,0.018199
1.084813,1.073783,0.015604,0.020809
1.088017,1.077692,0.015686,0.025074
1.090730,1.080130,0.016752,0.022721
1.093495,1.084423,0.019134,0.026616
1.095968,1.087225,0.016920,0.028015
1.098445,1.090732,0.021645,0.029429
1.100811,1.093794,0.024407,0.036306
1.103604,1.096296,0.025520,0.032273
1.106289,1.099673,0.026978,0.036665
1.108717,1.102653,0.031807,0.043206
1.111966,1.105473,0.032970,0.042145
1.114447,1.108407,0.037859,0.051733
1.117512,1.112095,0.045166,0.061390
1.119602,1.114048,0.049114,0.068095
1.122029,1.116368,0.053106,0.079168
1.125008,1.119465,0.065370,0.090304
1.128510,1.122699,0.077746,0.100217
1.131110,1.124618,0.090211,0.116718
1.135974,1.128041,0.103120,0.135931
1.138486,1.130565,0.126954,0.162282
1.142711,1.133223,0.150985,0.194539
1.146747,1.136213,0.187592,0.233569
1.151135,1.138786,0.231854,0.285302
1.155195,1.140724,0.289313,0.348450
1.157593,1.142079,0.355801,0.419966
