Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.003777,1.002365,-0.002481,0.002475
1.008033,1.005132,-0.002025,0.000802
1.012572,1.008993,0.000062,0.000837
1.016595,1.012221,-0.000958,0.003332
1.021452,1.015971,-0.001388,0.001896
1.025068,1.018857,-0.000924,0.001937
1.029802,1.022445,0.001193,0.004205
1.033856,1.025752,-0.002394,0.004250
1.037629,1.028771,0.000185,0.003546
1.041751,1.031209,0.000815,0.005087
1.046705,1.035134,0.000838,0.005136
1.051426,1.038324,0.000252,0.004433
1.055964,1.042409,0.001961,0.005988
1.060274,1.045432,0.001374,0.006038
1.063851,1.048401,0.002482,0.005331
1.068108,1.052381,0.002049,0.006146
1.072125,1.055925,-0.000098,0.008736
1.075250,1.058290,0.002106,0.007775
1.078972,1.060723,0.003233,0.007064
1.082607,1.064352,0.002640,0.007883
1.086188,1.067753,0.003775,0.008963
1.090124,1.071706,0.002703,0.009025
1.093171,1.074218,0.003372,0.009858
1.096640,1.078257,0.002291,0.012246
1.099077,1.081943,0.004562,0.011540
1.100490,1.084612,0.003959,0.010820
1.100968,1.087431,0.003999,0.013229
1.101168,1.089552,0.004681,0.014081
1.104375,1.093361,0.005863,0.014938
1.106124,1.096062,0.006561,0.017641
1.108251,1.098584,0.005953,0.017728
1.110261,1.100840,0.007807,0.018602
1.112587,1.103522,0.007866,0.021864
1.115532,1.106511,0.010239,0.024601
1.116799,1.109366,0.013130,0.026303
1.119575,1.111780,0.013210,0.028011
1.122707,1.113855,0.016298,0.034010
1.125865,1.116510,0.017066,0.036818
1.128831,1.119510,0.020037,0.041804
1.131973,1.121964,0.024390,0.049776
1.135382,1.123786,0.026398,0.056718
1.139461,1.126645,0.033042,0.065316
1.143091,1.129875,0.040614,0.077498
1.146802,1.132467,0.048075,0.089475
1.150154,1.134666,0.058722,0.107804
1.154681,1.138564,0.071384,0.127080
1.158818,1.141310,0.090826,0.152497
1.162639,1.144271,0.112345,0.183053
1.166416,1.146190,0.140975,0.221795
1.169710,1.147775,0.170555,0.258753
