Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
0.999818,1.000387,0.000000,0.000000
0.999945,1.000166,-0.000844,0.000000
0.999899,0.999513,-0.001967,0.003572
0.999982,1.000349,0.000002,0.000001
1.000467,1.000540,-0.002810,0.004651
1.000339,1.001800,0.000011,0.006806
1.000864,1.002674,0.000011,0.001085
1.000644,1.003783,-0.002803,0.004676
1.001910,1.005560,0.000023,0.003613
1.001434,1.006857,0.000023,0.005789
1.002073,1.008756,-0.000816,0.005802
1.002117,1.010147,0.001165,0.004736
1.001677,1.011984,-0.001943,0.005839
1.002286,1.013794,0.000044,0.004768
1.002299,1.015951,0.001179,0.006965
1.002066,1.018340,-0.001935,0.006990
1.002576,1.020737,0.001195,0.008112
1.002218,1.022830,-0.000790,0.009237
1.002264,1.025085,0.000071,0.003753
1.001814,1.027460,-0.000783,0.008188
1.001578,1.029173,0.000077,0.010428
1.002441,1.031848,0.001230,0.007131
1.002090,1.033908,0.000097,0.008268
1.003426,1.036061,0.001257,0.010520
1.004730,1.038115,0.005300,0.015393
1.005739,1.039876,0.001300,0.014315
1.007163,1.042131,0.003346,0.013233
1.008758,1.044478,0.004535,0.015525
1.010280,1.046324,0.003402,0.017827
1.012439,1.047847,0.004599,0.017880
1.014531,1.049624,0.000239,0.021337
1.017280,1.052080,0.003485,0.021401
1.019503,1.053793,0.005578,0.025271
1.023140,1.056191,0.007681,0.026495
1.026867,1.058153,0.010991,0.028882
1.031333,1.060088,0.011048,0.034743
1.035964,1.061862,0.017378,0.039857
1.040698,1.063687,0.022568,0.045789
1.046083,1.065728,0.027196,0.048664
1.051659,1.067219,0.035801,0.062067
1.057020,1.069719,0.044478,0.076716
1.063121,1.071739,0.055367,0.091489
1.069538,1.073785,0.069733,0.107906
1.075480,1.076021,0.087302,0.131552
1.081497,1.077743,0.109672,0.157760
1.087507,1.080212,0.136576,0.190524
1.092147,1.082916,0.166901,0.227080
1.098612,1.086750,0.208399,0.271530
1.103928,1.088400,0.258202,0.333590
1.107441,1.090862,0.314186,0.397661
