Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.001377,1.004404,0.000005,0.001758
1.003195,1.007875,-0.001381,0.001788
1.004385,1.011056,0.000022,0.000819
1.006122,1.014413,-0.000669,0.002599
1.007999,1.017326,0.002145,0.002627
1.009985,1.020645,0.000753,0.001904
1.011456,1.023657,-0.000646,0.001935
1.013627,1.027340,0.003596,0.001965
1.014370,1.030742,-0.001340,0.004534
1.017047,1.034507,0.000790,0.003808
1.019353,1.037549,0.000808,0.004606
1.022736,1.041426,0.000114,0.003874
1.024514,1.045521,-0.000591,0.002883
1.027461,1.050430,-0.000582,0.002144
1.030039,1.054489,0.001580,0.005791
1.032792,1.059230,0.001597,0.004020
1.035271,1.063928,0.000895,0.003019
1.038008,1.067478,0.000914,0.006964
1.039763,1.072190,-0.000519,0.004914
1.041943,1.077217,0.003119,0.007053
1.045028,1.081543,0.002417,0.004992
1.047915,1.085686,0.000248,0.006087
1.049500,1.090203,0.003188,0.009041
1.052387,1.095338,0.002475,0.009087
1.055617,1.099825,0.000290,0.008081
1.058107,1.105086,0.002518,0.009191
1.060998,1.110531,0.002542,0.010051
1.063454,1.115504,0.003308,0.010114
1.066312,1.121388,0.005816,0.013133
1.069285,1.126626,0.004853,0.012121
1.072586,1.132124,0.007381,0.012189
1.075670,1.137405,0.007420,0.012261
1.078488,1.141266,0.004193,0.012325
1.079510,1.144740,0.006744,0.013482
1.080660,1.147938,0.006785,0.013557
1.082065,1.150260,0.008345,0.012525
1.083815,1.153626,0.007625,0.017581
1.085804,1.156569,0.010736,0.018492
1.087907,1.158942,0.013355,0.021645
1.090370,1.162155,0.013417,0.022873
1.092609,1.165404,0.018136,0.025781
1.095906,1.167793,0.019780,0.027872
1.099367,1.169816,0.024049,0.033080
1.103121,1.172490,0.034625,0.045134
1.106998,1.174832,0.045541,0.055587
1.111333,1.178521,0.062086,0.073811
1.115148,1.181967,0.089621,0.102539
1.120042,1.184728,0.130452,0.144697
1.123847,1.186403,0.192455,0.208897
1.127562,1.188479,0.265164,0.275260
