Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000208,1.000656,0.001007,0.001748
1.000843,1.001429,0.002766,-0.002899
1.000798,1.001579,-0.000748,0.000011
1.000931,1.001607,0.001767,-0.002899
1.000893,1.003901,-0.000747,0.000891
1.001252,1.003781,0.000008,-0.000855
1.001225,1.004505,0.000008,-0.000852
1.000862,1.006812,0.000010,0.000031
1.001223,1.007089,0.001019,-0.000842
1.001374,1.008225,0.002784,-0.002887
1.000864,1.011262,-0.000741,0.003565
1.001189,1.014716,0.001785,0.002705
1.000608,1.017405,-0.000738,0.001840
1.000673,1.020669,0.000022,0.001857
1.000259,1.022586,0.001032,0.000982
0.999652,1.025699,0.000022,0.003659
0.999812,1.028895,0.001791,0.001898
0.999285,1.031365,0.001791,0.000130
0.998854,1.035005,0.000023,0.003722
0.998236,1.038098,0.001792,0.003745
0.996992,1.041294,0.000024,0.003772
0.996648,1.044332,0.000025,0.004699
0.996136,1.047176,0.002808,0.003822
0.995724,1.049860,0.001039,0.004755
0.994720,1.052304,0.000029,0.004784
0.994765,1.055216,0.000030,0.005721
0.995724,1.057102,0.003586,0.007886
0.996000,1.059474,0.003591,0.004860
0.996217,1.061405,0.000041,0.004887
0.997089,1.063350,0.001828,0.007986
0.998090,1.065345,0.001837,0.008943
0.999709,1.067438,0.002871,0.010839
1.001035,1.069228,0.001860,0.008092
1.002842,1.071979,0.004700,0.010924
1.005354,1.073553,0.004724,0.014710
1.007810,1.076245,0.007588,0.015701
1.010531,1.078070,0.009437,0.017962
1.013646,1.080662,0.013119,0.021809
1.017583,1.082783,0.013182,0.024732
1.021781,1.085237,0.019526,0.028951
1.026411,1.087230,0.026197,0.034784
1.031581,1.089018,0.036608,0.048950
1.036933,1.091271,0.044212,0.061946
1.042606,1.092981,0.058536,0.075340
1.048254,1.097048,0.076734,0.100462
1.053144,1.099262,0.101799,0.125118
1.057402,1.103518,0.133619,0.160007
1.062502,1.105766,0.169469,0.204989
1.066757,1.107858,0.220397,0.261753
1.069357,1.109792,0.271517,0.316928
