Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000882,1.000160,0.000000,0.000000
1.001243,1.000110,0.000002,0.000000
1.001247,1.000945,0.000004,0.000710
1.002062,1.001962,0.000005,-0.001412
1.002425,1.002095,-0.000725,0.000713
1.004107,1.002919,0.000012,-0.000703
1.004126,1.002845,0.000016,-0.000702
1.004395,1.006116,0.000019,0.001433
1.005273,1.006252,0.000022,-0.000694
1.005807,1.006114,-0.000710,0.002149
1.006378,1.005481,0.000031,0.000019
1.006711,1.006429,0.001013,-0.001402
1.007469,1.006124,-0.000700,-0.000691
1.008395,1.007232,-0.000697,0.000021
1.008312,1.009309,0.000043,0.002164
1.008931,1.011276,0.000049,0.000747
1.009889,1.013412,-0.000684,0.003614
1.010545,1.015120,-0.000681,0.000762
1.011177,1.019110,0.001047,0.000769
1.011987,1.021448,-0.000677,0.002938
1.013191,1.023547,0.001057,-0.000652
1.013316,1.025782,0.001063,0.000799
1.014281,1.029278,0.001073,0.002982
1.014770,1.031570,-0.000656,0.002274
1.016585,1.035733,0.001833,0.003748
1.018512,1.040065,0.001101,0.004743
1.020106,1.043821,0.001864,0.004769
1.021412,1.048616,0.001133,0.003815
1.023493,1.051203,0.002904,0.007029
1.025430,1.054782,0.002927,0.006321
1.026930,1.060388,0.001944,0.009316
1.029419,1.064756,0.004741,0.010099
1.031229,1.069094,0.002999,0.010884
1.033029,1.073003,0.005561,0.012673
1.034838,1.077589,0.009162,0.016486
1.036550,1.080327,0.009209,0.018820
1.039244,1.086318,0.014640,0.022942
1.041811,1.089312,0.017543,0.027854
1.044971,1.093622,0.023053,0.033305
1.047712,1.097870,0.029642,0.041357
1.051134,1.101050,0.036283,0.050506
1.054916,1.103913,0.046379,0.061020
1.058739,1.105914,0.060507,0.074986
1.062063,1.108986,0.073699,0.089061
1.065919,1.112787,0.095715,0.108719
1.069340,1.116872,0.117662,0.131974
1.073230,1.119738,0.145432,0.154614
1.076580,1.122826,0.178220,0.186459
1.079740,1.126629,0.219656,0.222804
1.081555,1.127773,0.266307,0.261033
