Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000998,1.003363,0.000000,-0.002206
1.001033,1.006870,0.002784,0.000925
1.000286,1.009462,0.002785,-0.000618
1.001483,1.013798,0.000002,0.000071
1.003382,1.018161,0.002794,0.001664
1.004045,1.022534,0.004085,0.004845
1.004424,1.025424,0.004089,0.001033
1.007074,1.029775,0.002809,0.001053
1.008317,1.034310,0.004105,0.003349
1.009359,1.038414,0.000657,0.003377
1.011132,1.042731,0.002171,0.000206
1.011534,1.047248,0.002174,0.001143
1.012009,1.050629,0.004122,0.005072
1.012048,1.054779,0.001312,0.002799
1.013807,1.059085,0.002833,0.004444
1.016225,1.063388,0.003494,0.003549
1.017463,1.067456,0.002849,0.003576
1.018664,1.071724,0.002858,0.004538
1.020074,1.076983,0.001336,0.004571
1.020492,1.081287,0.002867,0.006244
1.022793,1.085207,0.006820,0.002986
1.023619,1.090032,0.002883,0.007259
1.024860,1.094772,0.003548,0.007301
1.026459,1.098881,0.006203,0.007336
1.028175,1.103293,0.003574,0.003096
1.029303,1.106696,0.004248,0.004794
1.029040,1.109323,0.002931,0.007457
1.030653,1.112996,0.004944,0.006540
1.034358,1.117381,0.004960,0.005614
1.036951,1.121671,0.004977,0.008300
1.037551,1.124053,0.006340,0.007613
1.038874,1.126178,0.007038,0.007657
1.040608,1.129772,0.007062,0.011841
1.042064,1.132070,0.007087,0.012867
1.044402,1.135332,0.009384,0.014637
1.047039,1.138614,0.009420,0.012001
1.048874,1.141954,0.010824,0.014774
1.051471,1.144548,0.012243,0.017313
1.053777,1.146673,0.012982,0.017388
1.056288,1.149155,0.016033,0.021948
1.059178,1.151443,0.018877,0.024797
1.062304,1.154218,0.024075,0.030920
1.065067,1.156379,0.030710,0.039095
1.069265,1.158654,0.040210,0.048340
1.072916,1.160951,0.052852,0.062724
1.077315,1.163542,0.072931,0.084591
1.079951,1.166444,0.097686,0.110232
1.085287,1.168997,0.132925,0.146023
1.087597,1.170565,0.181144,0.194986
1.090848,1.172569,0.240108,0.247649
