Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.001715,1.003119,0.001972,0.000824
1.002036,1.006281,0.001480,0.000849
1.003375,1.010830,0.000003,0.002891
1.005467,1.014611,0.000007,0.000094
1.007699,1.018000,0.003143,0.002953
1.008053,1.021511,-0.000485,0.000141
1.011985,1.026747,0.001995,0.000165
1.012703,1.029953,0.000511,0.001006
1.014088,1.033759,0.001509,0.002466
1.014617,1.037215,0.000018,0.002500
1.015715,1.040443,0.002507,0.005418
1.017179,1.044876,0.002017,0.003187
1.017895,1.048285,0.000523,0.005497
1.018744,1.051580,0.002525,0.003253
1.020519,1.054908,0.002034,0.006414
1.021757,1.059252,0.001536,0.004157
1.024397,1.062808,0.003719,0.004195
1.025848,1.066898,0.002557,0.007174
1.027854,1.070097,0.002060,0.004268
1.028759,1.073157,0.001057,0.004299
1.031197,1.077568,0.002071,0.006664
1.034761,1.082617,0.002080,0.005859
1.036602,1.085616,0.003275,0.007386
1.037926,1.088379,0.002098,0.007434
1.039327,1.091076,0.002620,0.005973
1.041188,1.093924,0.002118,0.008370
1.042578,1.096569,0.003326,0.006908
1.043021,1.098073,0.002138,0.006957
1.044294,1.100834,0.002665,0.010034
1.046503,1.103810,0.004922,0.010088
1.048383,1.106256,0.005984,0.010140
1.049977,1.108461,0.006009,0.011727
1.050906,1.110592,0.005511,0.011788
1.052874,1.112792,0.006060,0.012512
1.054762,1.115137,0.007140,0.012576
1.056731,1.116962,0.006643,0.014191
1.058184,1.118957,0.008970,0.016043
1.060606,1.120325,0.010608,0.018342
1.062873,1.122263,0.010648,0.019328
1.066037,1.124026,0.012303,0.022554
1.069241,1.125441,0.016307,0.024899
1.072402,1.127764,0.018004,0.029977
1.076058,1.129929,0.023153,0.035543
1.079499,1.131955,0.031251,0.044541
1.084479,1.134411,0.039244,0.055214
1.088711,1.137231,0.053727,0.074196
1.092745,1.140579,0.072389,0.094704
1.099013,1.144687,0.099196,0.126842
1.102470,1.147240,0.139438,0.173130
1.105106,1.149153,0.186019,0.220623
