Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.002036,1.002776,-0.005642,0.000078
1.005730,1.006042,0.001011,0.001679
1.006198,1.008702,0.002319,0.003294
1.009139,1.011376,0.002358,0.001848
1.010032,1.014693,0.002401,0.003469
1.011876,1.017625,0.002442,0.003556
1.012190,1.020608,0.003445,0.003642
1.013069,1.023891,-0.003261,0.005284
1.014701,1.026654,-0.001945,0.006923
1.016760,1.029524,0.002610,0.003902
1.017893,1.033180,0.003626,0.008655
1.019696,1.036593,-0.000883,0.010833
1.020371,1.039848,0.000455,0.012506
1.021863,1.042250,0.003761,0.012608
1.022296,1.045193,-0.001770,0.015858
1.023760,1.047985,-0.001742,0.017555
1.024946,1.051213,0.001583,0.016088
1.027328,1.053916,0.006258,0.016202
1.028619,1.056667,0.007640,0.019492
1.030795,1.059057,0.008700,0.021214
1.034396,1.062295,0.010101,0.022934
1.033622,1.063922,0.008826,0.026789
1.035281,1.065940,0.010234,0.025325
1.036736,1.069088,0.007947,0.025464
1.039908,1.070977,0.006660,0.032025
1.042332,1.072377,0.008076,0.035403
1.044604,1.074229,0.011541,0.039329
1.047531,1.076228,0.010588,0.041115
1.050387,1.079057,0.013063,0.041295
1.053427,1.081213,0.017947,0.043097
1.055946,1.083214,0.018052,0.049810
1.059694,1.085072,0.025416,0.053819
1.063296,1.086788,0.025550,0.058936
1.066314,1.088480,0.030564,0.067926
1.070384,1.090065,0.035964,0.074743
1.073614,1.091525,0.045956,0.083813
1.077169,1.092888,0.047216,0.097877
1.081280,1.094480,0.049900,0.110352
1.084943,1.095945,0.058988,0.120664
1.088165,1.096984,0.074173,0.131587
1.091330,1.098384,0.087353,0.154796
1.094980,1.100064,0.099186,0.169195
1.099131,1.101823,0.115769,0.195968
1.102550,1.103062,0.138267,0.229621
1.107164,1.104533,0.159158,0.260026
1.110182,1.106127,0.189273,0.303592
1.114326,1.106980,0.223664,0.344478
1.118475,1.108702,0.264851,0.400333
1.121918,1.110086,0.313770,0.463866
1.124437,1.111219,0.364508,0.525329
