Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
0.998440,1.001381,0.000000,0.000000
1.001169,1.005099,-0.002192,0.003635
1.001424,1.005817,-0.001092,-0.000814
1.000912,1.009060,-0.003013,0.003665
0.999126,1.011519,-0.001088,0.001166
1.002327,1.014919,0.000840,0.003710
1.002835,1.018384,-0.001080,0.002043
1.004701,1.023193,-0.001073,0.003754
1.005879,1.027448,-0.001070,0.004629
1.006008,1.031833,-0.002996,0.003804
1.007208,1.035933,0.000869,0.003829
1.008697,1.040764,-0.001054,0.002139
1.009392,1.044610,-0.001045,0.005598
1.010041,1.049047,-0.001040,0.006488
1.010152,1.053246,-0.002975,0.004795
1.011058,1.057198,-0.001022,0.005690
1.012532,1.061698,0.002037,0.004850
1.012801,1.066934,-0.002958,0.006622
1.015650,1.072086,0.002905,0.005781
1.015556,1.076785,-0.002106,0.007570
1.017053,1.081987,0.000974,0.004964
1.018617,1.086646,0.000152,0.004990
1.019708,1.091935,-0.002082,0.007675
1.020028,1.096566,0.001020,0.007710
1.018780,1.099085,-0.000939,0.008936
1.018673,1.102616,0.000201,0.006898
1.018795,1.106620,-0.000915,0.009921
1.020976,1.111535,0.000226,0.011764
1.020702,1.114056,0.000240,0.011813
1.021959,1.116934,0.001103,0.011861
1.022873,1.120585,0.002260,0.011003
1.024427,1.124125,0.003139,0.011961
1.025822,1.126860,0.000304,0.012927
1.025913,1.129737,0.002334,0.012068
1.026481,1.131869,0.002355,0.017016
1.028797,1.134548,0.003247,0.017086
1.030539,1.137331,0.006462,0.019008
1.032368,1.140490,0.003310,0.020015
1.034275,1.143456,0.010621,0.026005
1.037601,1.146221,0.014766,0.029840
1.040839,1.149316,0.018955,0.035915
1.044564,1.152688,0.025242,0.042024
1.048528,1.155659,0.036003,0.053860
1.052481,1.159011,0.045389,0.066077
1.055179,1.162847,0.062582,0.082231
1.059377,1.165449,0.084134,0.105552
1.061728,1.170126,0.110970,0.131926
1.066134,1.173844,0.144426,0.165553
1.070294,1.178852,0.186910,0.208883
1.072835,1.181510,0.240473,0.261308
1.075332,1.183611,0.298792,0.314439
