x y0 y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30 y31 y32 y33 y34 y35 y36 y37 y38 y39 y40 y41 y42 y43 y44 y45 y46 y47 y48 y49 y50 y51 y52 y53 y54 y55 y56 y57 y58 y59 y60 y61 y62 y63 y64 y65 y66 y67 y68 y69 y70 y71 y72 y73 y74 y75 y76 y77 y78 y79 y80 y81 y82 y83 y84 y85 y86 y87 y88 y89 y90 y91 y92 y93 y94 y95 y96 y97 y98 y99
0.000000000000000000e+00 7.119539821165780102e-01 -9.484425862253656470e-02 2.700546036408178474e-01 3.106440135108332057e-01 3.197952973074388305e-01 5.489509689438537565e-01 3.867284078362754340e-01 6.937223230808116092e-01 3.163173907674813323e-01 3.106239767019505771e-01 4.576590519026462189e-01 8.876579932654128369e-01 7.193949957308080068e-01 7.863899211218017271e-01 6.040840122991703032e-01 6.001440915009302879e-01 6.113137568979118974e-01 3.317082218347136013e-01 1.048994596752045594e-01 4.342646400410038465e-01 -6.297567430314021664e-01 4.853540756002646117e-01 6.752457264585659535e-01 4.975012308472745448e-01 5.076736316514756098e-01 6.132597456686782467e-01 7.515932979361239497e-01 3.152784792904885225e-01 8.126723453481622395e-01 8.552532386239153350e-01 5.249957125072272079e-01 4.608031789417990631e-01 4.022532960007478287e-01 4.909538435324644623e-01 6.113821730488776529e-01 6.263101403166427827e-01 4.439145050521685620e-01 5.462561319244472191e-01 5.634123572293128213e-01 4.816154516756748216e-01 7.538745396054057357e-01 5.203242031320273187e-01 4.836463655562698305e-01 6.715465183973471364e-01 4.940694347706358625e-01 5.424616602264352716e-01 6.310148172566604208e-01 3.515616738812175623e-01 2.981866239635919680e-01 4.846397123318349487e-01 4.378198415378898312e-01 6.159078596970258834e-01 4.706403782713873274e-01 5.440433712521595133e-01 5.613686375228076342e-01 2.597209731021024592e-01 4.829559844191542717e-01 2.226298512766220483e-01 7.551993876003606498e-01 8.180068120870223058e-01 5.523964025459511262e-01 5.974375470911600372e-01 5.773309148584920836e-01 3.049714870178394932e-01 3.961691109486882301e-01 3.728059299147330474e-01 7.861559436122071975e-01 5.266924212004747696e-01 5.442110765759712310e-01 5.309806440618987100e-01 5.371009973634448542e-01 5.451932401480094059e-01 5.537973504051385554e-01 4.483562827403840267e-01 3.573161094687350992e-01 3.534809723265841530e-01 7.829033635016534598e-01 4.867498201822865189e-01 4.865709105530000023e-01 3.398664155286238997e-01 4.271135262236686048e-01 4.289572276322087263e-01 6.095572588227972100e-01 4.236242107224912345e-01 4.671559381095549690e-01 2.496733529219274592e-02 5.745135567859384063e-01 4.312049120593941520e-01 8.059087621790272937e-01 3.858374649070223095e-01 6.023870016266670291e-01 4.156885157215576831e-01 7.537154336342120897e-02 6.248586806493033885e-01 5.549127050278417350e-01 3.013223283240243355e-01 6.597356125729199050e-01 7.901617975883364897e-01 6.386224288734608789e-01 6.525682691100060939e-01
1.000000000000000000e+00 -2.304634046090664190e-01 -5.029298156324939484e-01 -2.075640018080716631e-01 -2.805805292678370533e-01 3.390363944869779610e-03 -1.521193582542244571e-01 -1.673635320810482330e-01 -1.536946780426350634e-01 -1.201534513799141640e-01 -2.129399169313302490e-02 -1.388548860079479585e-01 -5.526255978605411345e-02 -4.905304138687591881e-02 -2.534952986381582840e-01 -2.617680655407952361e-01 -3.368435174386870679e-01 -1.893236874729894992e-01 -6.379250823432125461e-02 -1.231203338640690231e-01 5.157431287666806863e-02 -3.442562768898788650e-01 -2.463571431781047816e-01 9.557131364163307108e-03 2.784044897759065801e-02 -1.914727690824479245e-01 3.879242196518557784e-02 -7.405273833392130023e-02 -4.019388296345805522e-01 -2.255770876852718765e-01 6.761127844700641487e-02 -3.763124923438010416e-01 -4.411251967293298160e-01 -2.829584413271829524e-01 -2.939293149227069635e-01 -2.186513591146940216e-01 -3.031450992297830549e-01 -4.901186352181992334e-02 -4.931802277969018350e-02 -1.153353006399869124e-01 -2.019367236178980785e-01 -1.002229132664068934e-01 -1.788926557618003843e-01 -1.077177396431917289e-01 -9.754618649239199524e-02 -2.000751545654020913e-01 2.703110717980981847e-02 -2.655996849627949019e-01 -2.087521962469771897e-01 -2.635194032917111961e-01 5.476991948912474095e-02 -1.286285326134439244e-01 -1.343500344809816782e-01 -1.783638380817461830e-02 -3.416930673614281266e-01 -8.191934135025659425e-02 -1.849114931113490234e-01 -3.828639968155551077e-01 -9.899853460950319706e-02 -1.243385140274719525e-01 -2.284612287627132143e-01 1.095354885134402489e-01 9.683235086884721399e-02 -1.765898014776689506e-01 -3.623810487835812943e-01 -4.803647443257613170e-01 -1.179585956017411147e-01 -1.890611191175145811e-01 5.536486418447925800e-03 -2.849929642899126994e-02 -4.068302934290232709e-01 -1.030510657978155886e-01 -1.423064151340809602e-02 -3.326282462401395357e-01 -2.338359097226990757e-01 3.603976679136450950e-02 -2.167046662827438464e-01 -8.612003947678671667e-02 -4.190543621873326074e-01 -3.096267819842917213e-01 -2.195388440402697983e-01 -7.196197151547023725e-03 -3.251795172316170879e-01 -8.813201945977201801e-02 8.550604940264241310e-03 -1.199911834005617517e-01 -2.492907935117201212e-01 -2.950809417435815499e-02 -2.866672717381891222e-01 -2.891689943588573453e-01 -2.161864220227228683e-01 -9.793847312967043917e-02 -2.440416220757539445e-01 -1.255429707973046705e-01 -3.821963188019349422e-01 -3.695841913286253000e-01 -6.535039415342862312e-02 -2.292882820732507765e-01 2.490572759096706251e-02 -2.182653143601885337e-01 -3.181865669375665839e-01
2.000000000000000000e+00 4.072188741006945722e-01 -8.533930355094062614e-01 2.740708807281868609e-01 2.032331351437574873e-01 4.576731887394433484e-01 -1.750412868486437568e-01 1.917276832156721567e-01 4.648996489915733776e-01 2.221136673209475609e-01 2.390308110455496571e-01 4.332944833789323380e-01 4.429268463380271470e-01 1.297716628415807316e-01 1.172104514692599297e-01 3.075207259085432354e-01 3.005642570126036972e-01 1.021634646254660633e-01 -3.691775850964998384e-02 -1.783718591359040317e-01 2.619424335234188383e-01 -1.369899672706542670e+00 -3.181125055028301285e-02 7.317849728233374318e-01 1.868851385138113330e-01 3.366710276353790388e-01 2.226488968951186864e-01 3.387572200186767524e-01 3.587772477950968986e-01 1.941652974166423740e-01 2.896279121888842290e-02 5.581242352982013211e-01 1.054553311977400598e-01 4.595884672320444952e-01 2.576236648714935740e-01 3.934348396616879628e-01 3.584233363970657504e-01 3.126701177130299381e-01 1.692303826892928298e-01 1.004810885548834548e-01 1.643274505592946799e-01 4.800352554724435228e-01 3.722770137306788962e-01 1.805234447706101086e-01 4.892975884344816784e-01 1.154067516819706624e-01 4.121108908019228689e-01 3.143851037193696185e-01 3.888864674320728909e-01 4.215927932315687299e-01 2.467531614112357385e-01 3.089940155514019349e-01 2.115431634544962802e-01 1.433975590678241430e-01 7.579613840897278521e-02 1.164756772632569992e-01 1.249528775425010341e-01 7.140685752127524932e-02 1.352066630199451336e-01 3.290579276574674972e-01 7.555642137016947701e-02 3.646537616802409398e-01 5.470134208156920419e-01 2.268999617125796731e-01 1.342605394802958707e-01 7.215048386642136657e-02 2.708742268658316243e-01 3.172919708756155588e-01 1.139175098779721812e-01 4.402435334279838908e-01 4.476553117637589452e-01 5.753593619310467533e-01 1.019181468945326297e-01 3.172550685707639651e-01 3.891630811771638887e-02 3.688167709606406386e-01 -1.883528426356433213e-03 8.589367299940148248e-02 1.555156630605738499e-01 3.200052289578096953e-01 1.708038585160004397e-01 3.123146629946771946e-01 1.381855082800109713e-01 -2.216757634924742051e-02 3.529108698752922435e-01 2.516905516537507048e-01 -3.235475934802837378e-02 4.889053639703615506e-01 2.093453302901876131e-02 3.554593512361136076e-01 1.853782564127051669e-01 2.614767085224444787e-01 5.391740014458002578e-02 2.285031507304758347e-01 5.203624759517297971e-01 5.700377560455784920e-01 2.770707878159615056e-01 4.749656522873842990e-01 5.057391892315870052e-01 1.332831376395604284e-01 3.838348293223460272e-01
3.000000000000000000e+00 -5.307281640308411097e-01 -1.269690650771829188e-01 -4.956911427811315773e-01 -2.510989988119749494e-01 -3.059155922526182736e-01 -5.542771249631402997e-01 -4.246801987069606654e-01 -3.496782380344826135e-01 -3.715717117402473346e-01 -3.250342384080256442e-01 -5.672285730800581405e-01 -3.451615543671125441e-01 -4.816315950098541965e-01 -5.821613869183751566e-01 -3.174114399758545257e-01 -4.156573330362073326e-01 -6.370416348784282423e-01 -4.386369804456979882e-01 -1.562517430657347772e-01 -4.522802367130199785e-01 3.574901168977801524e-01 -3.347534624956368665e-01 -5.584104796992314101e-01 -5.128594751098541904e-01 -3.294302987340968492e-01 -5.394408187208397099e-01 -6.364701143387385684e-01 -3.287156895198850570e-01 -7.073723629964440152e-01 -4.947395641875960148e-01 -3.787848560644782037e-01 -7.368430580094047500e-01 -4.687298489011984537e-01 -5.107229696480937164e-01 -5.052874619127922795e-01 -5.481430919523805345e-01 -4.954687203407017737e-01 -4.984787764895062256e-01 -5.756899557589473249e-01 -4.387388826918602325e-01 -4.883685052375089097e-01 -5.101451175093174584e-01 -6.121947443176788406e-01 -5.652335263130640053e-01 -5.424362798414625875e-01 -7.716677183722335798e-01 -4.266500937559400408e-01 -4.099348657978378330e-01 -5.903249581628330356e-01 -5.118256466634117929e-01 -4.468119967445790541e-01 -1.920031434132598858e-01 -4.803885468247426904e-01 -5.026949987997214597e-01 -4.459716424220425690e-01 -2.687252956580870045e-01 -5.149490248121068037e-01 -4.241044906756015198e-01 -2.258735467396018326e-01 -2.953176984716134879e-01 -8.115499555817797805e-01 -5.259209749700142211e-01 -2.872855596594023342e-01 -4.080889628098219313e-02 -5.944155656693512757e-01 -4.292138212156463850e-01 -3.100648753842271121e-01 -3.709301924355001834e-01 -5.629285775135686176e-01 -5.264064582192391484e-01 -4.070562658964034797e-01 -4.498841001527501549e-01 -5.365437840365159250e-01 -2.506872033497116181e-01 -2.860537168195410040e-01 -6.321165420843742888e-01 -6.091918851893638465e-01 -1.771902167536693606e-01 -5.381965951016055572e-01 -5.822546383245277291e-01 -4.951445970822976883e-01 -4.828274979911653664e-01 -4.787310791038737467e-01 -2.945367515293930705e-01 -4.281483136911024556e-01 1.137791396248170744e-01 -3.898061297056731878e-01 -4.186088368270121096e-01 -3.929084982945405535e-01 -5.108618460499034786e-01 -4.244138901674919806e-01 -7.586518258999250808e-01 -3.526754045858109254e-01 -4.607886778989095378e-01 -4.257428615974392927e-01 -2.072452314875997126e-01 -7.394644724912199374e-01 -4.751190620902016604e-01 -7.450792897841296281e-02 -3.452127235065381439e-01
4.000000000000000000e+00 -5.525992807433987020e-01 1.361970943641047371e-01 -3.033177735301862965e-01 -5.760602073329897932e-01 -8.006418966894847111e-01 -3.421462993749243009e-01 -2.292610377167710323e-01 -3.978929273486055407e-01 -4.327472398349272442e-01 -4.000018575949225719e-01 -4.630543351898596116e-01 -4.104397983443969222e-01 -2.775460684656131383e-01 -5.762476196599333189e-01 -1.557686409241967052e-01 -5.303931356535829256e-01 -4.231407312041940982e-01 -4.149497577351708988e-01 -2.167244310056329684e-02 -5.167495028326082318e-01 3.314279575434446179e-01 -3.604384788930423134e-01 -4.510881044475641977e-01 -4.522804440705819329e-01 -4.476778205036160418e-01 -6.547461218906130975e-01 -5.199338290526356321e-01 -4.142688924023875119e-01 -3.895525443914576447e-01 -3.800371963721135837e-01 -3.638980555654177107e-01 -4.581238481175744504e-01 -3.161469918024640280e-01 -4.346974849657869178e-01 -2.626137813411026922e-01 -3.096097165965149278e-01 -3.800258424017652348e-01 -4.679965810073688504e-01 -3.637641122712867991e-01 -7.248000623596022596e-01 -8.004755035411372788e-01 -4.306228754526395530e-01 -3.441397791083677937e-01 -3.631574361587574518e-01 -5.451846088681844282e-01 -4.061377768123412557e-01 -5.898840021796823985e-01 -5.009604636717711612e-01 -3.361795634594422766e-01 -5.782343569710848286e-01 -2.302124528024446504e-01 -4.683039621157639720e-01 -3.164664510496882910e-01 -4.816970726582996964e-01 -6.631689054984369891e-01 -4.354732286827127097e-01 -1.697486744767656708e-01 -2.771125350526269515e-01 -3.799105949647957892e-01 -5.113350005041730206e-01 -5.839422267206865191e-01 -2.374944778718508787e-01 -4.206364514599608140e-01 -6.102298542969317730e-01 -6.255465103939508165e-01 -5.033798257436535861e-01 -6.197057375663966861e-01 -3.789652099133847263e-01 -7.556897600105803026e-01 -3.519747185426750358e-01 -4.365703929630418423e-01 -6.218792204640740673e-01 -4.725973642234760352e-01 -5.304701262427014008e-01 -6.033127521874903643e-01 -3.092047668900371749e-01 -6.158133352682014783e-01 -2.947264680369131029e-01 -4.727641523906291332e-01 -5.891804441676868898e-01 -6.027255711863827026e-01 -3.835894063696559386e-01 -8.017101865325977350e-01 -2.918064425952990870e-01 -3.114300403536238715e-01 9.645050247145024735e-02 -5.541879891518054491e-01 -3.371716642090056837e-01 -4.397771027483735606e-01 -4.082267782017951485e-01 -6.079567746191076871e-01 -1.931770442099214891e-01 -9.736270888597135797e-02 -4.591468220000282652e-01 -6.189192376305260312e-01 -8.909646988162502057e-02 -4.244262687544289037e-01 -5.746500680142516693e-01 -1.859383873865718129e-01 -6.782736244827738403e-01
5.000000000000000000e+00 4.006921563070033054e-02 -1.081972787854106555e+00 3.332832210164108355e-01 9.633161998570518580e-01 4.660673244355195699e-01 3.799867066599368348e-01 -1.642708813819993702e-02 7.063872223424159102e-01 1.105647209019968401e-02 2.136745309865846765e-01 3.659764143598853714e-01 5.954674256973510049e-01 5.617616706995185449e-01 9.404428405000809787e-01 5.546333955517964709e-01 1.301350574283118566e-01 9.054397883703321770e-02 -5.201558367030477692e-01 -3.749405655930525549e-01 7.544567828165803514e-01 -1.132479002565139892e+00 9.545662025094278080e-01 8.141198702002029330e-01 7.530727175356143333e-01 5.148634794876615350e-01 -2.817777544756601762e-02 5.682056533623094374e-01 -1.773325027993963576e-01 -7.929842372531009653e-02 3.979505749309518725e-01 4.653062049051098076e-02 1.359925772837657434e-02 1.646096347333741716e-01 3.431262859531044596e-01 6.683299758134629842e-01 2.405877126221065698e-01 7.819859131161454036e-01 9.303313169311743236e-01 2.317066853186122155e-01 2.355973760457969607e-02 6.622161675794277502e-02 1.089536904862790534e+00 1.476165190395278271e-01 1.081637612555126138e+00 -1.425952853686038302e-02 3.449411033896950252e-01 -6.791654085956612408e-02 7.614479268209785046e-01 -4.587296935457165215e-01 1.024943491296164966e-01 -4.374810489178761475e-01 3.975529803377556015e-01 -3.459369782709650343e-01 2.055831519903493498e-01 4.720697275680243443e-01 -8.718561516473079254e-03 -1.250805444190414284e-01 -7.204442654395583345e-02 7.086894438532449492e-01 5.677955391765623361e-01 9.453233795060515809e-02 6.071465478567199536e-01 6.894313568589505170e-01 -1.684165763574855257e-01 -4.530865206486676122e-01 4.131356588987277201e-01 1.231105591636138197e+00 4.952545679924864608e-01 9.784201290204393164e-02 -1.305729300834600481e-01 6.847263466059010373e-01 9.547650011020648586e-01 1.422910023137673674e+00 1.163767658514498760e-01 1.274376690780565091e-01 -1.445535665144428994e-01 -4.595294700745995442e-01 -2.389523427995852989e-01 3.283112355364728452e-01 3.769582804669990850e-01 1.518210093755021639e-01 -3.868394719736963916e-01 5.765694082710109969e-01 1.455497409385843877e-01 1.861200296543641941e-01 -3.086453468265056288e-01 4.528771425681106244e-01 1.248130941272878325e-01 2.623718079036116979e-01 4.720599663445044225e-01 6.669809773107001627e-01 -1.602500189978024459e-01 -1.856799080233786578e-02 1.421741991805652028e-01 -3.903877606092143737e-01 8.781021870134628760e-01 -4.674301011241550063e-01 4.180132495454685904e-01 4.537373166599089069e-01 6.764752265880739079e-01
6.000000000000000000e+00 -1.764306059652688552e-01 -8.740829115885835332e-01 4.477075136960041446e-01 8.545042324218111718e-01 4.864241704579241876e-01 2.129789040374207576e-01 -1.600573246667452432e-01 9.042978460065640434e-01 -3.045224023979010153e-01 2.623916437471948138e-01 5.469534642109226130e-01 6.488667162042147663e-01 5.898420243018031028e-01 1.161965826728596163e+00 9.318469462454918029e-01 5.143497689479654689e-01 3.262673186660616231e-01 -3.712410616611713787e-01 -4.032317548543189467e-01 6.076339193452616749e-01 -9.996976832518583711e-01 7.814195248093694923e-01 1.343543261738672223e+00 7.609705389598846459e-01 6.357253187090541324e-01 -4.794314258462513689e-01 6.300170017729044281e-01 -5.058187652547434521e-01 1.592967588937357903e-02 3.870978028159444695e-01 -2.035697579903521237e-01 2.065093291521968022e-01 1.390416632418016718e-01 4.302726874943841318e-01 5.530311885250169812e-01 3.964322613435359854e-01 5.078382372343290818e-01 9.854963882720813029e-01 4.497509900850206188e-01 4.142222195735897200e-02 -2.351998943771682615e-02 9.732401094792696439e-01 2.001812293364972906e-01 1.137368152482353789e+00 1.175875139888269555e-02 3.534505516426176830e-01 1.690488422191669671e-01 3.781248562610236563e-01 -1.108459734228546267e-01 1.960299450799329046e-01 1.472296000096211255e-02 3.659942762349588929e-01 -2.428455898009562186e-01 5.144544477188666143e-01 5.086473097630722640e-01 9.990731211422493319e-02 -8.819669493191102660e-02 3.298356670150014991e-01 3.145404137583184823e-01 6.411597195578797592e-01 1.870141605741126312e-01 3.119728730234012093e-01 6.005040509506114343e-01 6.376362568454732593e-02 -5.667219235093953200e-01 2.015289839992262244e-01 8.104289448902007864e-01 8.645436737574470065e-01 2.470738242535681084e-01 -5.015636757644178351e-02 7.749886820047875435e-01 8.163111601690175023e-01 1.766136781816802337e+00 1.105563165992542590e-01 1.993628081411394637e-01 -1.699478609852961286e-01 -8.799623494388704448e-02 -2.162885099538109923e-01 2.047009925953488241e-01 6.697037542647105157e-01 7.925924741539649987e-02 6.116399767374022106e-02 7.280131582483421182e-01 2.304626168088370619e-01 -3.452434150010887381e-01 -7.343461139899379875e-01 4.804462638425682219e-01 3.336319753060694171e-01 5.306037536163094037e-01 7.014872963582263754e-01 5.961247749941255281e-01 1.227017973852500832e-01 1.489048037507438027e-01 5.875256969770089599e-01 -2.748967426073818388e-01 3.323830586883855243e-01 1.184632766688074879e-01 3.223576884091793326e-01 1.765317014775962534e-01 7.656082957389963584e-01
7.000000000000000000e+00 -3.998832132627009456e-02 -8.119254788769810771e-01 6.227561299083794744e-01 7.181018818468882792e-01 5.544574133399746696e-01 2.047226554336484261e-01 3.038407056508289281e-02 8.077210597570536610e-01 -2.725251362984389969e-01 4.121923554147691182e-01 4.478279098031442418e-01 4.752677805230010599e-01 2.356616559860977289e-01 1.349431581188132778e+00 7.812692915309432662e-01 3.177601008711966046e-01 -6.343960616946202336e-02 -3.841693435763555153e-01 -4.129896535088774523e-01 8.007149599595440037e-01 -1.441858519546900919e+00 9.333534402385588180e-01 1.232655996710474433e+00 7.124611012848793834e-01 5.933713713123296429e-01 -1.935101094005929057e-01 4.572485193782500623e-01 -3.093691054003426255e-01 -5.154771010761659972e-02 3.346792045787428393e-01 -1.749636461058376724e-01 3.477823015510700944e-01 -5.845558832112798808e-02 2.130219908908131121e-01 5.095802805541329583e-01 3.220517874636570910e-01 7.466289546807158839e-01 1.356017001100650043e+00 2.737529552795380239e-01 7.063241780938264713e-02 2.564660956232037159e-01 8.596777099185741733e-01 6.881048581658025243e-02 1.084136265388129239e+00 7.901884898443993499e-02 3.617910825930710228e-01 1.375510046520874718e-01 6.072900147722414266e-01 -1.050156567157588122e-01 2.449828172194931653e-01 6.650321423759260331e-02 3.829084990764597962e-01 -3.541584126161158586e-01 4.226240821460011121e-01 2.527409108614525612e-01 1.311743409115822363e-03 -2.106693421404113448e-02 -6.825132114864695954e-02 2.429005540278265651e-01 7.981542603221003507e-01 1.415736491052015378e-01 3.712060428240582799e-01 3.571586027332457891e-01 -5.103577524142587779e-02 -2.784402391497970974e-01 3.541495871177505750e-01 9.148892467342071289e-01 6.921270061078882430e-01 -2.478212002722205223e-02 -3.551116590419765157e-02 6.263677444547876005e-01 7.890963451454476862e-01 1.235548796832546703e+00 4.641905770971647277e-02 3.069494538369935133e-02 -6.261940892898577860e-02 -7.490947420577023785e-02 -2.253898715227005412e-02 -3.357028452493127785e-02 7.269557878717268773e-01 2.375219668277843699e-01 -2.292155594976054422e-01 4.369097270569037850e-01 1.060080780655216909e-01 -1.780595415592506683e-02 -6.554695466810064319e-01 1.836349265392208385e-01 1.121416191007743590e-01 3.773182621128772229e-01 4.803432124045897700e-01 8.320606530208949358e-01 3.232192395008427477e-01 -1.751730953056185314e-02 1.564877763308992753e-01 -2.476768815031375193e-01 5.785343369970028515e-01 -1.355350943477255099e-01 5.588389713715505858e-01 2.734738222739886981e-01 7.456978092899841926e-01
8.000000000000000000e+00 -5.591536815198869248e-02 -9.892151955796540941e-01 1.174886060716620467e-01 6.388256802381548916e-01 7.340116574138835226e-01 4.694354456898486849e-01 9.248276582924107314e-02 6.912430757246122992e-01 -3.916165044661522598e-01 1.313963308523343199e-01 5.350885371640787813e-01 1.719518060633645484e-01 5.901837837845658186e-01 1.046134692436210267e+00 7.639967146194963643e-01 8.183573341453374839e-02 7.937983433177167591e-02 -3.102880427354482995e-01 -2.944896045201806367e-01 4.188548665255688030e-01 -1.398743389862634912e+00 7.194563765804166122e-01 7.828143537500728000e-01 7.023205470880272694e-01 6.822302167689442420e-01 -2.861958930761033804e-01 5.852574584789421719e-01 -4.628308178626869274e-01 -1.956178718541886075e-01 2.814787134970837545e-01 -1.823587395890025747e-02 2.631318663836256233e-01 5.907379953245150278e-02 2.441620507134693030e-01 2.861227960253928670e-01 6.226721331356821487e-01 4.531028734819312342e-01 1.051475436930883633e+00 2.028858772544174516e-01 3.836200551913132931e-03 -3.150208249008958905e-01 9.586126683750383348e-01 -1.122466791814373532e-01 1.059321977618502109e+00 -1.930381732275917583e-01 3.459012715446037611e-01 -7.589461786425502621e-02 6.944446174859133514e-01 -3.499413333407959126e-01 2.876868361404017471e-01 -2.214273542631499392e-01 4.223296141871887843e-01 -1.113943908944277500e-01 1.921244840541088406e-01 2.823982015301405024e-01 1.405283519780818439e-03 -1.339422454563281017e-01 3.360065654000939789e-02 1.920934284845430551e-01 7.348298054983842809e-01 1.701421547941358442e-02 5.751248539391489167e-01 4.649765903352131025e-01 2.740381103282152342e-02 -3.724972176627697751e-01 3.061400162020668780e-01 5.455196584196357890e-01 5.786802043828678244e-01 1.061230385851100015e-02 -1.454842135991555874e-01 5.732770245846432466e-01 4.256538291602756097e-01 1.172718378642897852e+00 4.161523165171636396e-02 3.224729647427690971e-01 -1.167049556394218063e-01 6.384011685368015665e-02 -3.766593658511027121e-01 -8.181492886986624358e-02 3.420041313380350334e-01 -1.646764046949923954e-01 -3.188881465267339177e-01 3.121443936879398917e-01 -2.101767164893802997e-01 2.390739070999833848e-01 -8.554430328244735371e-01 2.304678345693846331e-01 -1.655625751568329945e-02 3.421890224393260849e-01 2.813275493284171369e-01 6.154163474111020715e-01 -9.775483264935111438e-02 -1.797729201737433835e-01 8.988552185041812082e-02 -2.679493065333768964e-01 4.457015912216490405e-01 -5.997611698899068394e-02 4.315041745825818342e-01 2.641790393435222706e-01 6.288483369649318089e-01
9.000000000000000000e+00 -1.223617707594655268e-01 6.933724949640872603e-01 -6.731732003597983294e-01 -6.444171204251211149e-01 -6.616090951453665880e-01 -4.795578898870619389e-01 -1.379966295071579641e-01 -8.729511402038744317e-01 -2.920892836032887643e-02 -3.392357748303372333e-01 -6.414405292443057238e-01 -5.226330551798378243e-01 -6.780575964850401594e-01 -1.303454862835416561e+00 -5.990090993503578432e-01 -4.142931471922303155e-01 4.982327591136213873e-02 3.292240179915563170e-01 4.284220925174138661e-01 -4.829846743210526316e-01 1.096992528888203422e+00 -7.938569064422613675e-01 -8.397586296528931626e-01 -8.363149879386945207e-01 -6.991147650899626198e-01 3.536209747652018648e-02 -4.508931444674943445e-01 4.771307875993994335e-02 -2.949433276026931436e-02 -3.623494362096459365e-01 9.898265656558387360e-02 -3.900089617083434268e-01 1.977187390320987725e-01 -3.081827584769392669e-01 -7.076756313248537822e-01 -2.885067850252396315e-01 -7.723400133306836945e-01 -1.222842581231736059e+00 -1.314144378693104520e-01 3.819712458182487891e-02 4.104654570273463116e-02 -9.858258212246148178e-01 -9.560246662635940584e-02 -1.087184762015221962e+00 7.202771519403541878e-02 -7.394978281592911040e-01 -2.571677584257277549e-01 -6.403823071200215322e-01 8.916492918565016579e-02 -2.065489074384014856e-01 1.598747413326634392e-01 -5.926734493766341316e-01 1.576815662712409112e-03 -5.465640141294614285e-01 -4.943942712847345655e-01 1.388933482007181919e-01 4.123282237848122089e-02 -1.302854179964393622e-01 -9.289819323676520857e-02 -6.133543289980383229e-01 -2.595436003949631587e-01 -5.417626042266689979e-01 -4.384624634987271952e-01 8.109280051853758053e-02 2.931500301091287675e-01 -2.771924527902079882e-01 -8.303929806545170544e-01 -6.578084241493222795e-01 -2.277632201077177676e-01 -1.950480251439310753e-01 -6.092537512838033242e-01 -4.657562845781667016e-01 -1.258738981536801971e+00 -2.967371203503307853e-02 -4.103926121307596153e-01 8.348878188184430393e-02 -2.291668919376832481e-02 -8.919773384936657834e-02 -2.912687046501791777e-01 -8.563616715695299142e-01 -1.481702861034163432e-01 1.904217182525853314e-01 -3.952386409200041584e-01 -1.734382460502873757e-01 -1.137117604117641179e-01 2.977603629917736083e-01 -1.128934407189518818e-01 -1.110127693064877075e-01 -4.816745343735300278e-01 -4.452630293494971303e-01 -5.762333636460537090e-01 -1.137372914899894838e-01 2.594049410716315340e-01 -4.544687150043200119e-01 2.963042090063084943e-01 -6.592482617001993450e-01 1.128701237285367615e-01 -4.263175200900060635e-01 -2.007570993864946640e-01 -6.247285425485198385e-01
