1.000000000000000000e+00 5.620425029385103245e-16
1.005102040816326481e+00 2.898980193543695960e-02
1.010204081632652962e+00 6.381953355294642249e-02
1.015306122448979664e+00 1.047454039491528544e-01
1.020408163265306145e+00 1.520240933622638291e-01
1.025510204081632626e+00 2.059153894433118082e-01
1.030612244897959107e+00 2.666849053711591866e-01
1.035714285714285809e+00 3.346069002850124985e-01
1.040816326530612290e+00 4.099672261061005907e-01
1.045918367346938771e+00 4.930664289234116815e-01
1.051020408163265252e+00 5.842230378243784550e-01
1.056122448979591733e+00 6.837770794837975119e-01
1.061224489795918435e+00 7.920938631380146644e-01
1.066326530612244916e+00 9.095680879589654877e-01
1.071428571428571397e+00 1.036628333543310410e+00
1.076530612244897878e+00 1.173742004541184381e+00
1.081632653061224580e+00 1.321420812734619643e+00
1.086734693877551061e+00 1.480226894594106835e+00
1.091836734693877542e+00 1.650779680063564125e+00
1.096938775510204023e+00 1.833763649763401116e+00
1.102040816326530503e+00 2.029937143859449566e+00
1.107142857142857206e+00 2.240142417659634511e+00
1.112244897959183687e+00 2.465317178019839517e+00
1.117346938775510168e+00 2.706507882716097768e+00
1.122448979591836649e+00 2.964885144452274801e+00
1.127551020408163351e+00 3.241761655199169923e+00
1.132653061224489832e+00 3.538613139105154737e+00
1.137755102040816313e+00 3.857102958520398417e+00
1.142857142857142794e+00 4.199111144639966042e+00
1.147959183673469497e+00 4.566768811053735888e+00
1.153061224489795977e+00 4.962499147327346094e+00
1.158163265306122458e+00 5.389066497100745146e+00
1.163265306122448939e+00 5.849635423430473047e+00
1.168367346938775420e+00 6.347842183809861538e+00
1.173469387755102122e+00 6.887881720724537971e+00
1.178571428571428603e+00 7.474614179640033385e+00
1.183673469387755084e+00 8.113696177955283417e+00
1.188775510204081565e+00 8.811743683866385624e+00
1.193877551020408045e+00 9.576535593603592744e+00
1.198979591836734748e+00 1.041727016776385106e+01
1.204081632653061229e+00 1.134489077048019112e+01
1.209183673469387710e+00 1.237250340194227860e+01
1.214285714285714191e+00 1.351591717007768523e+01
1.219387755102040893e+00 1.479435142519106350e+01
1.224489795918367374e+00 1.623137186788872910e+01
1.229591836734693855e+00 1.785614592129497780e+01
1.234693877551020336e+00 1.970515066816124872e+01
1.239795918367347038e+00 2.182453433935473086e+01
1.244897959183673519e+00 2.427344176019371247e+01
1.250000000000000000e+00 2.712879660959189820e+01
