,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,Source
26,1.4185231133891978,-1.4185180639689865,1.4185107698230977,-1.4185223418634585,-1.4185165935700843,-1.2180439991845953,1.218482940699161,-1.2168787433688946,1.2174716984868188,1.2173521971894385,Data
27,-0.6373261912615588,0.6373289266025248,-0.6373328777196918,0.6373266092074753,0.6373297230856609,0.15479583046526652,-0.15488606646453437,0.15455653893124618,-0.1546782582926194,-0.1546537197964091,Data
28,-0.7926347275115867,0.7926384004225099,-0.7926437059025894,0.7926352887136688,0.7926394699349121,0.36183501955167335,-0.36214055252352867,0.3610279062859015,-0.3614378975324902,-0.36135515082401015,Data
29,0.07208220115353457,-0.07209273983667362,0.07210796307332672,-0.072083811410518,-0.07209580862363402,-0.043332174976637716,0.043458201754943825,-0.043001002800928154,0.043168913795678464,0.04313497291002327,Data
30,1.4336048922993994,-1.4336001428283927,1.4335932819683321,-1.4336041666044228,-1.433598759774408,-1.1706822686106646,1.1710142297858022,-1.1697985851257688,1.1702486962264413,1.1701580558403928,Data
31,-0.7944214750694334,0.794425262476332,-0.7944307333485088,0.7944220537670943,0.7944263653308805,0.3376414106129982,-0.33790868882866404,0.3369349825405542,-0.3372938954683147,-0.3372214687945497,Data
32,-0.1418255394434219,0.14181298701919215,-0.1417948545090463,0.14182362147937205,0.14180933169697418,-0.044950687291923204,0.04508212139708611,-0.044605336998815574,0.04478043079575841,0.04474503688263349,Data
33,2.894926336618074,-2.8949229070688096,2.8949179529849096,-2.8949258126202,-2.89492190845197,-3.769334390999338,3.7663744116743127,-3.777156490895233,3.7731825499450427,3.7739845030323034,Data
34,0.46853026748503246,-0.468527221401326,0.46852282107243415,-0.46852980205007716,-0.4685263343287693,-0.19569763651812813,0.19596796368875474,-0.19498526508128639,0.1953468157288253,0.19527379326542949,Data
35,-1.3823710392582491,1.38237738053458,-1.38238654061062,1.38237200818473,1.3823792271125712,1.2208380278268454,-1.2214000256612374,1.2193504806687374,-1.2201066483066454,-1.219954123483165,Data
36,-1.9823054077007367,1.982312974866091,-1.9823239058419178,1.9823065639471302,1.9823151784627895,2.6737791587841535,-2.673712328393809,2.6739554691174767,-2.6738659544351466,-2.6738840288431125,Data
37,0.5411246830273032,-0.5411219937341952,0.5411181088053061,-0.5411242721092385,-0.5411212105626966,-0.3121109920637613,0.31252131870029,-0.3110296104199375,0.31157846011192775,0.31146761165385967,Data
38,0.996872943457237,-0.9968681914562846,0.9968613269132429,-0.9968722173709634,-0.996866807645582,-0.6055461762918206,0.6059374177219259,-0.6045106363800384,0.6050370270179669,0.604930848545024,Data
39,0.5126473692749105,-0.5126447682330456,0.5126410107801909,-0.5126469718418218,-0.5126440107579754,-0.3091310772112238,0.3095528708735576,-0.3080197160452623,0.30858373801621974,0.30846981798869016,Data
40,0.9338918253575965,-0.9338873519756701,0.9338808899047623,-0.9338911418422663,-0.9338860492975876,-0.7399874386637695,0.7406685427319716,-0.738189486528183,0.7391025643428251,0.7389182436208976,Data
41,-0.2024401554276489,0.20243172862735806,-0.2024195556988223,0.202438867839007,0.20242927468611083,0.0430213622335666,-0.04302639174671271,0.04300753868759036,-0.0430146575711958,-0.0430132369299035,Data
42,2.512751268437421,-2.5127474184853256,2.5127418570860267,-2.5127506801990145,-2.512746297426072,-3.108500156054819,3.107046670629968,-3.112332689018234,3.1103871472929026,3.1107800196592104,Data
43,-0.4361945001271542,0.43619230081784127,-0.4361891236516197,0.4361941640744746,0.43619166031431184,0.11905570398467402,-0.1191576128435271,0.11878656225455496,-0.11892326652713632,-0.118895674016766,Data
44,-1.8451071295953807,1.845114637345178,-1.845125482478994,1.8451082767613263,1.845116823630666,2.1770003425084625,-2.177051863789342,2.1768602782721826,-2.17693214856311,-2.1769177637373995,Data
45,-0.5532349353395932,0.5532360179931429,-0.5532375817485436,0.5532351007594339,0.5532363332097493,0.2767246094512485,-0.27703792027030416,0.2758985940079366,-0.27631788988932204,-0.2762332160609568,Data
46,-0.3091575069106325,0.3091514164069849,-0.3091426183243099,0.30915657629836296,0.30914964279745333,0.08922641572996393,-0.08929873778493969,0.08903540294574219,-0.08913242517382525,-0.08911284238107425,Data
47,-1.377478557019631,1.3774851211911154,-1.3774946032441155,1.3774795600041283,1.377487032675984,1.2792817307751991,-1.279942619864212,1.2775338466172692,-1.2784220958228676,-1.2782428867818816,Data
48,-0.4944014454814188,0.4944013876875477,-0.49440130403277815,0.49440143664431035,0.4944013708051361,0.18613964542098288,-0.18633172394737677,0.18563297760378095,-0.18589021742337758,-0.18583827776294953,Data
49,0.298392919504064,-0.2983933944877662,0.2983940804325812,-0.29839299207154324,-0.29839353274063696,-0.11899182788687969,0.11920384583729225,-0.11843379909711388,0.1187168921328355,0.11865969528991797,Data
50,-0.5462497826096846,0.5462474010031694,-0.5462439605390809,0.5462494187044786,0.5462467074304687,0.21252504903977182,-0.2127418657050978,0.2119530472500588,-0.21224347171778138,-0.21218483354206463,Data
51,-0.13922279837306623,0.13920818281397768,-0.13918707004878167,0.13922056516868878,0.1392039267080543,0.022150124022734332,-0.02212307653144534,0.0222207318145615,-0.022185016938815156,-0.022192250253598556,Data
52,0.7920411449164606,-0.7920367782025389,0.7920304702079122,-0.7920404776982933,-0.7920355065796475,-0.48046543938031067,0.4809283906527682,-0.4792432995270383,0.47986396540161114,0.47973867475804993,Data
53,1.299375327559444,-1.2993705365451664,1.299363615663506,-1.2993745955161438,-1.2993691413868593,-1.0246368801367032,1.0250820856155556,-1.0234561240563207,1.0240567631292594,1.0239356797588524,Data
54,0.9731812069560614,-0.973176252566729,0.9731690956605825,-0.9731804499450488,-0.9731748098164833,-0.6726098246456362,0.6731355496003969,-0.6712204956416061,0.6719263355961574,0.6717838954582322,Data
55,0.0002487881921854941,-0.0002600965120645965,0.00027643151373610915,-0.00025051604587295745,-0.0002633894169218418,-0.09567930838041437,0.0958891545835547,-0.09512757009388041,0.09540736783209768,0.09535081949817815,Data
56,-0.46122447385108345,0.4612221093970477,-0.46121869370658386,0.46122411256555157,0.46122142081545664,0.2022818051305121,-0.20250715595675634,0.20168767854915218,-0.20198926624296146,-0.20192836281719354,Data
57,0.009703250130924969,-0.009716421715485417,0.009735448251749735,-0.009705262682985908,-0.009720257200685506,-0.09564685171674164,0.09585644677561114,-0.09509577142179791,0.0953752359891172,0.0953187551895424,Data
58,1.143747164654375,-1.1437426513687348,1.1437361316707917,-1.1437464750456157,-1.143741337081368,-0.8521128426801757,0.8526238525152228,-0.8507603930768125,0.8514478605028722,0.8513091888161618,Data
59,-1.1465902567518564,1.146596434093409,-1.1466053573318227,1.1465912006266814,1.1465982329170183,0.860709919044468,-0.8612977242551312,0.8591563331405944,-0.8599456592452088,-0.8597863779961304,Data
60,0.17055168847494612,-0.17055381204482295,0.1705568794175816,-0.1705520129377951,-0.17055443036090323,-0.0868316632774734,0.0870169017896093,-0.08634449481813496,0.08659157134408561,0.08654163987928394,Data
61,-0.45251823707468936,0.452514808629587,-0.452509855973109,0.45251771321555095,0.452513810213847,0.19189956058999,-0.19211080129838992,0.19134260024452254,-0.19162532793297693,-0.19156823406335344,Data
62,0.10817727254577662,-0.10818394476129092,0.10819358292811442,-0.10817829203093077,-0.10818588769355572,-0.03275254324207261,0.032859849108667676,-0.03247060146768299,0.03261354508378167,0.03258464980021026,Data
63,0.5149403689291806,-0.5149372761069115,0.5149328082661415,-0.5149398963531561,-0.5149363754255352,-0.2825635057581744,0.28294344344478567,-0.2815623040224079,0.2820704419579048,0.281967812893148,Data
64,-0.19961441468804825,0.1996018114877776,-0.19958360563530808,0.19961248896499426,0.19959814138246657,-0.006227106315212568,0.006298639933384476,-0.006039419210219025,0.006134528185505792,0.0061152946502322945,Data
65,-0.10866449079715611,0.10865411705023881,-0.10863913170792851,0.10866290572206663,0.1086510961597569,-0.011407381007503482,0.011486727798587636,-0.011199123129448547,0.011304668704733538,0.011283326264242137,Data
66,0.34659022079982527,-0.34658970312862714,0.3465889551505337,-0.3465901416936271,-0.34658955232130345,-0.1297831239374859,0.12999865089555396,-0.1292156577507395,0.12950357500383558,0.1294454095352392,Data
67,0.37536312888846635,-0.37536424842577376,0.3753658654484137,-0.3753632999417834,-0.375364574375492,-0.16137392115381488,0.16162891564540321,-0.1607024368463178,0.16104314906856318,0.1609743213725828,Data
68,-0.9052845847662356,0.9052896100439701,-0.9052968690672105,0.9052853526075083,0.9052910733717884,0.45996262377648967,-0.4603084128170569,0.4590485472306286,-0.45951298540007696,-0.4594192687879775,Data
69,1.70031922914655,-1.7003145825179242,1.7003078702327512,-1.7003185191697092,-1.700313229424185,-1.5217409464289404,1.5217837544644195,-1.5216176291800296,1.5216821251352635,1.5216694163697957,Data
70,0.5037855330529427,-0.5037819219438565,0.5037767054217398,-0.5037849812844609,-0.5037808703374826,-0.32356643752771164,0.32401502855080977,-0.3223845982675264,0.32298436473947945,0.3228632209563575,Data
71,1.2874586728516082,-1.2874537602104243,1.287446663632147,-1.2874579222231883,-1.2874523296325981,-0.9361527027966476,0.9364957047673445,-0.9352411457923521,0.935705181231293,0.9356116913741785,Data
72,-1.4155555892541967,1.4155617190337906,-1.4155705735986892,1.415556525866463,1.4155635040257508,1.4336854291398862,-1.4344590486369215,1.4316405493420963,-1.4326795198111377,-1.4324698671773826,Data
73,-0.5970212027563041,0.5970227788691638,-0.5970250554448716,0.5970214435747989,0.5970232377840148,0.31249082886484064,-0.31284182550653117,0.3115653941702057,-0.3120351681007617,-0.3119403024613238,Data
74,0.27071094926751077,-0.2707119059540444,0.27071328772675324,-0.27071109543741084,-0.2707121844763017,-0.1313783195714208,0.13161584881578653,-0.1307532433521222,0.13107033237377638,0.13100626395051604,Data
75,-1.5713584418492377,1.5713649488994337,-1.5713743484610139,1.5713594361087009,1.5713668437630675,1.737567280744359,-1.7382480761974977,1.7357666395578926,-1.7366817201478197,-1.7364971010453263,Data
76,0.2954868855345446,-0.2954867992820365,0.2954866745045203,-0.2954868723464804,-0.2954867741037154,-0.09239549915818292,0.09256713824267539,-0.09194376180442726,0.09217292951078059,0.09212662733971766,Data
77,1.2013288095924595,-1.2013239853310633,1.20131701641905,-1.2013280724669277,-1.201322580487741,-0.875453391542297,0.8758882306107636,-0.8743008819957929,0.8748870162125769,0.8747688342303437,Data
78,-0.12336959895207876,0.12335205924420414,-0.12332672216069465,0.12336691892983144,0.12334695151322748,0.031967728336776684,-0.03195593817653465,0.03199817862536105,-0.03198283602850967,-0.031985953239297364,Data
79,1.1293297802758218,-1.1293248521117074,1.129317733099845,-1.1293290272740062,-1.1293234170060966,-0.8384757336434188,0.8389930781629069,-0.8371067578860089,0.8378025822344729,0.8376622172734111,Data
80,-1.4727680655496866,1.4727745113022643,-1.4727838223057508,1.4727690504419233,1.4727763883097706,1.4925077173208763,-1.4931858811396177,1.4907139741593356,-1.4916255597779575,-1.4914416475802332,Data
81,1.3514512348459355,-1.3514464952560348,1.3514396486637406,-1.3514505106605965,-1.351445115075964,-1.1014443534030622,1.1018806437463542,-1.100286610855356,1.1008756571416267,1.1007569297451072,Data
82,-0.24363753216487952,0.2436303477907286,-0.24361996957868687,0.24363643441381563,0.24362825564312995,0.028062316650466303,-0.02804307956513099,0.02811234462560544,-0.028087074269460496,-0.028092198118300646,Data
83,-0.05569532735998948,0.05567833902751635,-0.0556537990784744,0.05569273162423186,0.055673392105684685,0.06984433259636759,-0.06989144493999071,0.06971975464139177,-0.06978305898044138,-0.06977028633161662,Data
84,-1.0673974033767857,1.067402265385727,-1.0674092885800048,1.0673981462747233,1.0674036811809167,0.7048463527691647,-0.705340645760437,0.7035397367685567,-0.7042036184922698,-0.7040696561835591,Data
85,-2.2265268194674386,2.2265349745829104,-2.2265467548996827,2.226528065554554,2.2265373494080327,3.2030361909284335,-3.201918728215235,3.2059947123898858,-3.2044906739495054,-3.2047940291367545,Data
86,-0.9291489406371869,0.9291533967192225,-0.9291598335256817,0.9291496215081803,0.9291546943007122,0.6235999251518436,-0.6241652350866008,0.6221077427089342,-0.6228655187859742,-0.6227125451870327,Data
87,0.5931370013482058,-0.5931336255438171,0.593128748932204,-0.5931364855348155,-0.5931326424632384,-0.25979679671951666,0.26009477661096425,-0.2590107449111915,0.2594098373683509,0.2593292571252547,Data
88,0.8965087865179107,-0.8965039847042857,0.8964970481961787,-0.8965080528189275,-0.8965025863822083,-0.663903760757574,0.6645206582640809,-0.6622752489227165,0.6631022863949365,0.6629353356460275,Data
89,-1.2964237432786367,1.296429783677713,-1.2964385091160173,1.296424666232352,1.2964315426346995,1.0655456404780683,-1.066109499404836,1.0640537595572397,-1.06481202262248,-1.0646590571894299,Data
90,-1.2207076223730358,1.2207136515491261,-1.2207223607682607,1.2207085436098624,1.220715407233569,0.920178967790129,-0.9207045816344005,0.9187884109262426,-0.9194951506173539,-0.919352575069469,Data
91,-0.21684062992092584,0.21682806382224926,-0.21680991154950963,0.21683870986561943,0.21682440451801258,0.12365680647403413,-0.12378709888632583,0.12331329065385452,-0.1234876654743067,-0.12345245179369807,Data
92,-0.20703448834806554,0.20702782296490485,-0.20701819445113478,0.20703346989754384,0.20702588194710073,-0.047798317780198024,0.04793457001814243,-0.04744029197098229,0.04762181505254844,0.04758512187060794,Data
93,1.2634310265935442,-1.2634262238012817,1.2634192859057076,-1.2634302927497185,-1.2634248252124458,-0.8970608901530515,0.8973991223983516,-0.8961621175639664,0.8966196254750999,0.8965274475787398,Data
94,0.6213520527936608,-0.6213477849901384,0.6213416198595366,-0.6213514006862629,-0.6213465421593904,-0.42474375740663933,0.4252731147007778,-0.42334840689746567,0.4240566591636953,0.4239136248356589,Data
95,0.8035710386367827,-0.8035670623749048,0.8035613184005878,-0.8035704310777182,-0.8035659044510205,-0.5131197601071111,0.5136196368913064,-0.5118002976958066,0.5124703608297861,0.5123350941359165,Data
96,1.0522381348599636,-1.0522331161880667,1.0522258664279756,-1.0522373680275843,-1.0522316547219734,-0.7606939077069161,0.7612290379368926,-0.7592789455801658,0.7599979490907595,0.7598528759004736,Data
97,-0.3048315736514149,0.3048243077327513,-0.304813811729496,0.3048304634403349,0.3048221918411302,0.04601010504128709,-0.046015622347232575,0.04599492649760212,-0.04600274549056571,-0.04600118528492241,Data
98,0.4208336389600593,-0.42083302293588404,0.42083213289219873,-0.4208335448270331,-0.42083284349231553,-0.13292630241272416,0.13312081861092323,-0.13241376607184502,0.1326738841918553,0.1326213467002388,Data
99,-0.4912305778607099,0.49122985712497075,-0.49122881583589734,0.4912304677283207,0.4912296471956863,0.1922843581948897,-0.19248678420793378,0.19175046628542475,-0.192021515186233,-0.19196678511025103,Data
