x y0 y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30
2.040816326530612013e-01 2.254436084179696764e-01 -1.566353677710777548e-01 -1.044686238080698992e-01 -2.975957108630885029e-01 -5.568158464432524379e-01 -2.811840949947096852e-02 -1.357988783424332047e-01 -3.094787721292155958e-01 -1.819198458848314826e-01 3.484455552334763673e-01 4.166714201881102642e-01 1.911008488637721547e-01 8.722092333272247755e-01 -1.150866677344819372e-01 -2.044222922762355954e-01 2.216801747501133679e-01 1.925355249694927495e-01 4.178044738565183658e-01 3.369194675652859017e-01 -2.488991984458463480e-01 7.839470049610278157e-02 -7.477437601237690856e-01 -5.985047206583335999e-01 -2.063071413330561932e-01 6.950243211946344202e-02 -8.378148101785608259e-02 -6.309546862027316794e-02 -6.466881839094369699e-02 -4.751933917716464895e-01 8.154732286309893108e-02 5.188033123150863624e-01
2.244897959183673186e-01 1.960597842063739882e-01 -1.365054162684878614e-01 -9.360561173548605229e-02 -2.669917003840729386e-01 -5.249202085664569362e-01 -1.104892701851632568e-02 -1.239256066212266888e-01 -2.902066991509641425e-01 -1.749751617109532031e-01 3.331772157517591260e-01 3.993762932589042247e-01 1.729670967405977089e-01 8.540406622932886771e-01 -1.160717726215366313e-01 -2.229895417432442295e-01 2.935432188078611060e-01 2.637699403950952703e-01 4.817754902583446519e-01 3.645594698340250961e-01 -3.068679413587854232e-01 6.248978310778333795e-02 -6.853897765628699235e-01 -5.791487988192315362e-01 -1.461748440165842322e-01 4.687444918290272627e-02 -7.034474422456825360e-02 -1.141793348263176050e-01 -8.708161348136547741e-02 -4.925564109698117310e-01 1.146280356974497122e-01 5.089311400630388560e-01
2.448979591836734637e-01 1.440025798087652131e-01 -1.003795000650329894e-01 -7.809961047879920848e-02 -2.179901889241107893e-01 -4.691023961455373925e-01 -1.467034581208071994e-02 -1.319945115656289969e-01 -2.953735042250109633e-01 -1.855105181070448028e-01 3.386025742384138337e-01 3.723140170796683246e-01 1.459788021742093322e-01 8.228166887504415605e-01 -1.246000434677335678e-01 -2.761026309259554945e-01 3.352730120318402340e-01 3.087591905898272593e-01 5.189707531615381786e-01 3.824189836530310083e-01 -3.390103119095471129e-01 4.524334449691633231e-02 -6.129827309068280883e-01 -5.539708797103476412e-01 -7.184022265290226916e-02 2.325467591004663076e-02 -6.277017146441460360e-02 -1.606974832411829368e-01 -1.132582733454641916e-01 -4.950770874894792617e-01 1.294714818452934180e-01 5.077963390976374392e-01
2.653061224489795533e-01 6.710494153893784008e-02 -4.646166055492789715e-02 -5.408439370351409564e-02 -1.463808308734398655e-01 -3.912080963534488309e-01 -3.369341311110297943e-02 -1.472729987414632680e-01 -3.185604991640100248e-01 -2.096919985948041409e-01 3.601676329817780076e-01 3.394720810039534298e-01 1.068676708969405337e-01 7.801070540235921502e-01 -1.424573722927355846e-01 -3.606820208098673319e-01 3.514401655444773231e-01 3.366626473940354525e-01 5.405723964036226459e-01 3.893585547018144633e-01 -3.519070656859806245e-01 2.746292946244158900e-02 -5.316922191853816759e-01 -5.201221477034625451e-01 1.309211632470280023e-02 -8.956318292398903272e-04 -6.011058951528044925e-02 -2.077048649911625300e-01 -1.441432251730595249e-01 -4.845860758192798712e-01 1.304554503590890369e-01 5.099804753647847466e-01
2.857142857142856984e-01 -2.791226720019133328e-02 2.419897246976971880e-02 -2.735772268401969951e-02 -5.841783588360618257e-02 -2.952330430839695818e-01 -6.306212870178123930e-02 -1.673347140377028086e-01 -3.527213097360775151e-01 -2.420504421418522845e-01 3.911782562579337319e-01 3.034738825956759811e-01 5.872400112045800952e-02 7.332767926253443980e-01 -1.682300014216175643e-01 -4.694202711528744354e-01 3.499452413030260667e-01 3.567792070417917238e-01 5.551949708736705347e-01 3.884447734557545107e-01 -3.550859616765786320e-01 1.044145952724639601e-02 -4.444747349410949067e-01 -4.809458692822521919e-01 1.029097487939205496e-01 -2.399565538364197351e-02 -6.138835622287286409e-02 -2.542041721098536322e-01 -1.813657019347406085e-01 -4.653175658914346924e-01 1.210767572548133580e-01 5.149213312444412827e-01
3.061224489795917880e-01 -1.395580248714900773e-01 1.152218898896928551e-01 -3.769431901971131852e-04 4.278300637253171224e-02 -1.819008963068776408e-01 -1.004942580319836409e-01 -1.970295425672112799e-01 -3.900485199511269929e-01 -2.770191961288099303e-01 4.250688562816461458e-01 2.640906699842777705e-01 7.380612144305692332e-03 6.875692062692656537e-01 -2.013879512883577083e-01 -6.005764200261080044e-01 3.411965643077105037e-01 3.768087642473400556e-01 5.741260166503022733e-01 3.839479238016575424e-01 -3.555708630156328987e-01 -7.883008764437782548e-03 -3.508037039765668497e-01 -4.383913202609936999e-01 1.961904262644770525e-01 -4.570599822825648778e-02 -7.159215520599512828e-02 -3.033314099596505220e-01 -2.297851924929718015e-01 -4.402020526294131431e-01 1.042285799364056909e-01 5.242746332796970332e-01
3.265306122448979331e-01 -2.604180479150023375e-01 2.203467717774088008e-01 2.003972030303044841e-02 1.513644238547979248e-01 -5.806068180707585347e-02 -1.419664529402640263e-01 -2.340742230385731149e-01 -4.251049628212378306e-01 -3.151533469038582114e-01 4.587753500491658087e-01 2.239694247213545597e-01 -4.243091296535443646e-02 6.475987298432129835e-01 -2.443310082766700642e-01 -7.420921135446894024e-01 3.339899917601114043e-01 4.021243316987113681e-01 6.032300053462595901e-01 3.763321842270434536e-01 -3.613593368561231478e-01 -2.450916430007044067e-02 -2.571121217254838665e-01 -3.985794767624243340e-01 2.855141709507989511e-01 -6.520265355430662768e-02 -9.028883467867947210e-02 -3.532384501705754798e-01 -2.834605357222693134e-01 -4.112124964060404064e-01 8.579812722272103787e-02 5.394016011706498359e-01
3.469387755102040782e-01 -3.799634152028313339e-01 3.299008594446094511e-01 3.552918987774417864e-02 2.596004926593836193e-01 6.812375074969660715e-02 -1.865774457560499255e-01 -2.726689868372778602e-01 -4.566712650903455573e-01 -3.564194227571358953e-01 4.925874419551333205e-01 1.875293267351807458e-01 -8.805897259842546121e-02 6.176144863986181566e-01 -2.907224768066262177e-01 -8.817510430382536901e-01 3.315477819580112118e-01 4.284499940931898454e-01 6.343405506971124819e-01 3.682720771902509571e-01 -3.693588751109870838e-01 -3.994400862459613483e-02 -1.739600750349510894e-01 -3.618212705593875089e-01 3.643712339028822300e-01 -8.485125266205958972e-02 -1.105549805257864671e-01 -3.973394633049410207e-01 -3.363215749801208299e-01 -3.814575435319962904e-01 6.770780669676243479e-02 5.589492866200883592e-01
3.673469387755101678e-01 -4.870663188393239418e-01 4.339936499384277058e-01 4.819852844490478405e-02 3.618980610356541394e-01 1.882574927878112592e-01 -2.324384024266888671e-01 -3.086160689988750594e-01 -4.864543210871761780e-01 -3.973386289791173143e-01 5.258057477634603405e-01 1.575164458308707383e-01 -1.300631591793485753e-01 5.930713366655694374e-01 -3.351513433433243594e-01 -1.013515355050531364e+00 3.350444874391376726e-01 4.532702246312199645e-01 6.599870991315196500e-01 3.620719925170929332e-01 -3.783134175171248836e-01 -5.528683924691491641e-02 -1.002732285586204336e-01 -3.278879600514603143e-01 4.322468830922682748e-01 -1.051368946912375479e-01 -1.305610133232644743e-01 -4.380702048922038849e-01 -3.855708021460292900e-01 -3.535652849234066086e-01 5.270290625748579039e-02 5.770277898339366551e-01
3.877551020408163129e-01 -5.795765899936329291e-01 5.274143223193054064e-01 5.773091363059553588e-02 4.539464873533575751e-01 2.970135121108062326e-01 -2.738349666839623442e-01 -3.424344297056804431e-01 -5.149694513892084657e-01 -4.378385201733506760e-01 5.578338386611277899e-01 1.319296829783300762e-01 -1.656271378143956696e-01 5.722412194169911315e-01 -3.767721864163719458e-01 -1.135012932485951032e+00 3.416384489529444290e-01 4.767323958603985057e-01 6.811187912047442783e-01 3.552800981608496556e-01 -3.875575031552654370e-01 -6.971733049406361737e-02 -3.443905884602201789e-02 -2.983272731616490869e-01 4.902865393766019375e-01 -1.253205742756623164e-01 -1.506669293307693613e-01 -4.759418017981326132e-01 -4.311243859859480998e-01 -3.277324492777129450e-01 3.986229067271342130e-02 5.923417180711817442e-01
4.081632653061224025e-01 -6.570467165454157987e-01 6.051465643594586830e-01 6.337308042690976972e-02 5.324000879971699796e-01 3.892473704860140993e-01 -3.084284568599532372e-01 -3.721594592985505989e-01 -5.409518897407200599e-01 -4.752916520513085774e-01 5.867146214789705772e-01 1.110111888609467135e-01 -1.951530093451947223e-01 5.549022231632272373e-01 -4.129773227682614900e-01 -1.238596262364397127e+00 3.491110303567142581e-01 4.981060138162790585e-01 6.982312401122556800e-01 3.486097831856262985e-01 -3.964035774106685062e-01 -8.186407296491736429e-02 2.139165905195623829e-02 -2.740516125694349991e-01 5.380415312593465060e-01 -1.432411514345333370e-01 -1.689929684462262993e-01 -5.091433260112190329e-01 -4.707571871420762610e-01 -3.056145513293004323e-01 2.849347252529565652e-02 6.051378535536605652e-01
4.285714285714285476e-01 -7.183837293827635140e-01 6.649297554023205770e-01 6.557939011132299378e-02 5.949344462439232206e-01 4.626879777710573571e-01 -3.363065427829672327e-01 -3.969975013396945251e-01 -5.635619156197299029e-01 -5.065050206972540048e-01 6.105722048897266330e-01 9.524204541069680729e-02 -2.190928267081286573e-01 5.406906897678426249e-01 -4.422581398020591914e-01 -1.320196857442543559e+00 3.566949783496751736e-01 5.167612162726269442e-01 7.108874313275765910e-01 3.432958518030884143e-01 -4.045893235158635748e-01 -9.023748456000350859e-02 6.553715896668402263e-02 -2.554221979330115189e-01 5.752505204248079540e-01 -1.588078369646140076e-01 -1.841813902422352045e-01 -5.367865146750272487e-01 -5.032104340234414552e-01 -2.875345225070382038e-01 1.886291900769854202e-02 6.153318274516961228e-01
4.489795918367346372e-01 -7.651816206591557368e-01 7.077493171913548098e-01 6.486628720865056374e-02 6.420966825031771963e-01 5.183830039143504376e-01 -3.590165678533093763e-01 -4.169265926533998190e-01 -5.827259101479501657e-01 -5.310075238494167404e-01 6.290640340344487713e-01 8.344740549064766366e-02 -2.389866507893531333e-01 5.284421638862089043e-01 -4.645321595353682498e-01 -1.378678638891290831e+00 3.632734628719205827e-01 5.317079893527681955e-01 7.197860918270062580e-01 3.386698001593250740e-01 -4.111996539617338020e-01 -9.609519715851823352e-02 9.908599536967065136e-02 -2.415159194998410530e-01 6.034979259092349002e-01 -1.713278668668795079e-01 -1.958650872873883286e-01 -5.587037648149743019e-01 -5.282123383106157588e-01 -2.733614998133916396e-01 1.164483559246598694e-02 6.226785348559936706e-01
4.693877551020407823e-01 -7.941318672956383384e-01 7.315245499431681786e-01 6.156675465607149011e-02 6.705410421924656861e-01 5.521506794144467323e-01 -3.745789115195202190e-01 -4.302252405030683180e-01 -5.963786723763461195e-01 -5.471778428689799689e-01 6.415663201867838339e-01 7.552747924844704919e-02 -2.535897869499452173e-01 5.187290960176998977e-01 -4.779446243386066828e-01 -1.409020392071133720e+00 3.675477344754140563e-01 5.412268459099310869e-01 7.244102091864605963e-01 3.344310308087349304e-01 -4.152823144155843860e-01 -9.973659150169514320e-02 1.202936915746595503e-01 -2.330993922476025659e-01 6.210318127691171197e-01 -1.794877379457803235e-01 -2.029124704328018614e-01 -5.728064563156122224e-01 -5.437193900077736952e-01 -2.639989528378769990e-01 7.413352302925615804e-03 6.267650782784467411e-01
4.897959183673469274e-01 -8.086807299333601540e-01 7.398440876814583733e-01 5.584421969990212981e-02 6.838729113618958744e-01 5.679254354791474224e-01 -3.843735003753329105e-01 -4.382882566117762835e-01 -6.056618424859482319e-01 -5.567366048012006852e-01 6.495593417812500769e-01 7.039907914651448440e-02 -2.641901529663915893e-01 5.107765033136193455e-01 -4.840207886461250220e-01 -1.415790083155715751e+00 3.697884304007180156e-01 5.463133610788227790e-01 7.256021167506140346e-01 3.302024742010545855e-01 -4.171754433562872011e-01 -1.017853478329124040e-01 1.318373657343932803e-01 -2.290332159419041502e-01 6.299485091710620432e-01 -1.840459952174833269e-01 -2.061413967746775211e-01 -5.805055472410282080e-01 -5.515637577405351211e-01 -2.583786634248991798e-01 5.708581150248726553e-03 6.282132421535542299e-01
5.102040816326530726e-01 -8.083223050204448867e-01 7.325610016303050198e-01 4.806993457809277670e-02 6.816875716370220939e-01 5.651467364655126113e-01 -3.879340740743179583e-01 -4.408494206489333989e-01 -6.100940298416377416e-01 -5.592761107819363975e-01 6.528359351332992944e-01 6.812935773774887738e-02 -2.703192263910030868e-01 5.048020861155081418e-01 -4.823712958035872300e-01 -1.398975635920909344e+00 3.701226992598261045e-01 5.471462026039177751e-01 7.236494465684302213e-01 3.258637637609076432e-01 -4.169297641164152468e-01 -1.023163160318520670e-01 1.337621429187962341e-01 -2.293498120738096668e-01 6.303309623679496099e-01 -1.849138493688092244e-01 -2.055507306650903310e-01 -5.815735766694000164e-01 -5.515983776181251352e-01 -2.565453132454424412e-01 6.739769672059599433e-03 6.269479968755066190e-01
5.306122448979591066e-01 -7.934600941390513862e-01 7.104678386575743465e-01 3.876294704897949306e-02 6.644676180677475674e-01 5.444004654132088561e-01 -3.852139098634970171e-01 -4.379569365044501117e-01 -6.095057655632939442e-01 -5.548526532183412074e-01 6.514120774137660552e-01 6.865534917395854642e-02 -2.718154012084904037e-01 5.009316179825046289e-01 -4.731588120435386569e-01 -1.359972976760364771e+00 3.688078141157191681e-01 5.440593850813180143e-01 7.189420159509369856e-01 3.213757858154365210e-01 -4.147831134550667431e-01 -1.014256708271986940e-01 1.265642093318781192e-01 -2.338733542389636044e-01 6.227065636537671978e-01 -1.822646992016633272e-01 -2.013351788407836962e-01 -5.762059124582040726e-01 -5.440948298438758046e-01 -2.583694441708678791e-01 1.046482091773608299e-02 6.230175312829981937e-01
5.510204081632652517e-01 -7.646113036110840921e-01 6.737489461532327750e-01 2.778800743925800842e-02 6.325889133671103171e-01 5.062853613632848360e-01 -3.766838931940917901e-01 -4.300135378945845188e-01 -6.042939734315890821e-01 -5.439178818843024565e-01 6.456567567807152130e-01 7.179352984120099257e-02 -2.691805915151092576e-01 4.988875037221008890e-01 -4.565083670524501258e-01 -1.298882988099118174e+00 3.662677705017712837e-01 5.375358360762982901e-01 7.116438452511619772e-01 3.164151408566051038e-01 -4.110700572884481985e-01 -9.919482102771312593e-02 1.108689241218991234e-01 -2.425160245966309636e-01 6.076777620704287841e-01 -1.764516935725985169e-01 -1.937081341748664032e-01 -5.648443891970023056e-01 -5.293703384910616316e-01 -2.636212516855573895e-01 1.675547501186342575e-02 6.164357470172391329e-01
5.714285714285713969e-01 -7.219507514548830773e-01 6.225658675911301954e-01 1.548222385826029251e-02 5.862605979397195188e-01 4.514894766377315904e-01 -3.626287377609706541e-01 -4.171920099086103839e-01 -5.945158681841368198e-01 -5.267563395562058215e-01 6.356256022091112401e-01 7.771151795674748064e-02 -2.624297119594775629e-01 4.987332997315553351e-01 -4.324948887629494476e-01 -1.216883300243335020e+00 3.633374258885341823e-01 5.283503269655577261e-01 7.021956131880146001e-01 3.106442602603892711e-01 -4.065456526852710972e-01 -9.577787193083713013e-02 8.710144257740948248e-02 -2.553646492113241240e-01 5.860173060815636603e-01 -1.678205370439306288e-01 -1.828884068518445427e-01 -5.478766918524620166e-01 -5.076716518770372222e-01 -2.720009266768625422e-01 2.542962931185415235e-02 6.072773310219072851e-01
5.918367346938775420e-01 -6.617445539680439914e-01 5.530673264707335335e-01 1.809055935460362119e-03 5.220666164978593482e-01 3.765487700053314346e-01 -3.411268743632469569e-01 -3.986935500145204481e-01 -5.794091283066704623e-01 -5.024368628017608085e-01 6.204816487735019814e-01 8.756228850902753047e-02 -2.498303191093986797e-01 5.013692576663711931e-01 -3.997559087881379369e-01 -1.110954170674543384e+00 3.615521551494330632e-01 5.169643484948710510e-01 6.906081242988580948e-01 3.034302923113436634e-01 -4.019821227798807128e-01 -9.071061720549110363e-02 5.327008417836440884e-02 -2.738683649812644338e-01 5.567776557359950251e-01 -1.562634559102743237e-01 -1.684890467647000012e-01 -5.249030026723640052e-01 -4.777707965946922375e-01 -2.838387619646189908e-01 3.686802545324896485e-02 5.950712002725307981e-01
6.122448979591835760e-01 -5.846239146934704145e-01 4.666080733007051951e-01 -1.318258439585495191e-02 4.413599788268005031e-01 2.833208968310480524e-01 -3.119886010557901823e-01 -3.749836679599695133e-01 -5.595027957212489467e-01 -4.718841081457335607e-01 6.004063454389504395e-01 1.018903764141301932e-01 -2.300889013881041445e-01 5.073933732272305486e-01 -3.592488550467342057e-01 -9.864433415663158566e-01 3.625686310125783018e-01 5.053170015338853682e-01 6.773325122382555241e-01 2.949502215303664854e-01 -3.982001803649878324e-01 -8.334696075923427039e-02 1.034592110630211045e-02 -2.979726695338368869e-01 5.209918499959985683e-01 -1.434991584365989392e-01 -1.516509066906329695e-01 -4.974934487859238308e-01 -4.407975159242952801e-01 -2.984242391672471406e-01 5.007318954964623536e-02 5.798512984315629115e-01
6.326530612244897211e-01 -4.923908124721783630e-01 3.690809702106699897e-01 -2.795310212597687180e-02 3.475340648027185897e-01 1.754074398073371399e-01 -2.747988447207740381e-01 -3.470114755126226247e-01 -5.348372285172343643e-01 -4.377862192757823734e-01 5.770034814114430866e-01 1.204055367021160533e-01 -2.001256006453758785e-01 5.195037477644818269e-01 -3.125694971119541421e-01 -8.541405604458500722e-01 3.671890273076194311e-01 4.952780201264380677e-01 6.627959382565545843e-01 2.845432712055434021e-01 -3.962876986666490353e-01 -7.536198811787521434e-02 -3.825970570219208028e-02 -3.269900338308788790e-01 4.796629818832598424e-01 -1.310882032384353413e-01 -1.346101861513892828e-01 -4.664668694520912595e-01 -3.996094970256179324e-01 -3.143355626893459265e-01 6.477583011754481368e-02 5.605667824092063212e-01
6.530612244897958663e-01 -3.879118435792629493e-01 2.672674624097348128e-01 -4.081048941903866328e-02 2.445123511330031807e-01 5.836414382792892708e-02 -2.331410701238271765e-01 -3.137792184602880563e-01 -5.056001181980955828e-01 -4.012605235115984104e-01 5.517545462480180074e-01 1.432640741863193401e-01 -1.591024870572034788e-01 5.395236068263571383e-01 -2.623721025677512864e-01 -7.222351316491774087e-01 3.763269307264747732e-01 4.866464296928791899e-01 6.470719500367254629e-01 2.728768308002100240e-01 -3.962298267644236982e-01 -6.850854667096747952e-02 -8.913714108483862530e-02 -3.596676496573980586e-01 4.338765157092012714e-01 -1.202187198171932453e-01 -1.185723385314398498e-01 -4.332124473711884693e-01 -3.559778217748956197e-01 -3.304075329757917290e-01 8.235991656192759303e-02 5.357063623140015940e-01
6.734693877551020114e-01 -2.668686104004807658e-01 1.575681320981983102e-01 -5.409625666079658640e-02 1.275812348815160979e-01 -7.424828151026571788e-02 -1.867027142248511851e-01 -2.732787393781294094e-01 -4.722172357358643269e-01 -3.624099858160672594e-01 5.215498900040228536e-01 1.697375646640915670e-01 -1.069810853601138728e-01 5.680059534749140049e-01 -2.049149572427942378e-01 -5.796192761746555844e-01 3.960251017900600079e-01 4.824917197944561531e-01 6.308726007949372327e-01 2.571553138717151410e-01 -4.020018093570838502e-01 -6.471371138652355637e-02 -1.405587355704983610e-01 -3.969525139316725237e-01 3.828200155847630293e-01 -1.120571935877521935e-01 -1.019720470089963832e-01 -3.961521284290849265e-01 -3.083446938044419050e-01 -3.456597648625407415e-01 1.048937604326149464e-01 5.031171793620482502e-01
