x y0 y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30
4.609218436873747105e-01 2.391652659106077439e-01 -1.793176215334960633e-01 -9.707092837899920779e-02 -2.954918775634718942e-01 -5.997424614077465632e-01 6.756003430754199679e-02 -3.883122288585439535e-02 -2.199964143183597010e-01 -1.079186902420180144e-01 2.653524872475725438e-01 3.557440506070772557e-01 1.518552136305039157e-01 8.333602253891272404e-01 -8.831259879405248259e-02 -1.036150893435652254e-01 3.539327187271266717e-01 3.061147432634297449e-01 5.367515777289793011e-01 3.567013109484002409e-01 -3.471660725873935704e-01 -1.474777304658493431e-02 -5.293564951624222248e-01 -5.694310609490740305e-01 -2.163036766089924609e-02 -2.839644577932940242e-02 -7.706035790261228646e-02 -7.068238049868949546e-02 -2.148210153804780420e-02 -4.880855080983747540e-01 2.758351917265821074e-01 3.168010759789654518e-01
4.809619238476953718e-01 2.294112555461879088e-01 -1.770020387763292791e-01 -9.032531649397287921e-02 -2.937403612417780474e-01 -5.944037332653372419e-01 5.448615894706398260e-02 -5.606388083079005824e-02 -2.444206819034168421e-01 -1.207921495192994521e-01 2.825166151942966608e-01 3.346389573577189247e-01 1.342280241788430251e-01 8.177633553009014955e-01 -9.565733834515927070e-02 -1.151276176994570216e-01 3.329893015884130558e-01 2.784874086783302727e-01 5.176276344560017950e-01 3.408130513305814846e-01 -3.194437060176940624e-01 -4.073532919360105253e-02 -4.793645354004791304e-01 -5.614558979465629207e-01 2.409554140005275291e-02 -5.645260894819972147e-02 -6.244969471649035320e-02 -5.455564349278183012e-02 3.477155584652310942e-03 -4.902926848969211271e-01 3.216743374421621726e-01 2.706857256867680750e-01
5.010020040080159776e-01 2.212146779128228991e-01 -1.758091500393010043e-01 -8.402417422736294106e-02 -2.937904945082500663e-01 -5.899015960078132226e-01 4.393154271197823035e-02 -7.103381392529473093e-02 -2.659599197959431893e-01 -1.302117789366279699e-01 2.963030823202206232e-01 3.180224576813715509e-01 1.145539984164230668e-01 8.049286667803273732e-01 -1.045922516642643352e-01 -1.266578648305930199e-01 3.105282122740680717e-01 2.492270906552231102e-01 5.001435564935317046e-01 3.297296092640754073e-01 -2.910895964503267819e-01 -6.684316643280471815e-02 -4.326288442230158959e-01 -5.536689105222961649e-01 6.743994365390608425e-02 -8.331358076890094111e-02 -4.515514631975144078e-02 -3.720039226639888091e-02 2.971313808147409141e-02 -4.969483639545795861e-01 3.735502337790037042e-01 2.222263249102466032e-01
5.210420841683366389e-01 2.150479462096436534e-01 -1.762641581822760595e-01 -7.898269073675714957e-02 -2.946062877184012496e-01 -5.857484524077625210e-01 3.450546782216984409e-02 -8.464555882910114459e-02 -2.850999326765849551e-01 -1.363671181804823052e-01 3.077692946364923854e-01 3.053475745238238281e-01 9.196454324617756027e-02 7.938185375329271931e-01 -1.154406104383060433e-01 -1.380713638808343247e-01 2.852914317358536955e-01 2.179416149788905854e-01 4.832334134758319855e-01 3.232298759910539609e-01 -2.609489137322282826e-01 -9.400541481233075369e-02 -3.867596226679423377e-01 -5.454942913095780499e-01 1.102128502041494623e-01 -1.109358420089710667e-01 -2.470526552884835803e-02 -1.805641184857255735e-02 5.865625371470250399e-02 -5.078201436001683611e-01 4.325774346978347729e-01 1.686177965979096249e-01
5.410821643286573002e-01 2.108481636162712058e-01 -1.788750254660222139e-01 -7.607070909303360884e-02 -2.956653806810393137e-01 -5.814282097866431132e-01 2.513539213559622815e-02 -9.765189268595154959e-02 -3.016182650223112605e-01 -1.396184849557273455e-01 3.176435608946308609e-01 2.963521557378758775e-01 6.674458860907693525e-02 7.839239194329309379e-01 -1.286394981248173697e-01 -1.492281661353681288e-01 2.563975770713947111e-01 1.847076724484596477e-01 4.671387994161851909e-01 3.216869317398013961e-01 -2.298536026879182126e-01 -1.217718068026347883e-01 -3.429371801985380830e-01 -5.373302518743060530e-01 1.511397855962143266e-01 -1.388182226906259920e-01 -7.966169584603181560e-04 1.957638608591987829e-03 8.946290226658336342e-02 -5.233265280390720919e-01 4.975720978132692207e-01 1.115941266321219122e-01
5.611222444889779615e-01 2.077105257687634765e-01 -1.838266237025732441e-01 -7.596103361491031436e-02 -2.967036042175307808e-01 -5.770852875386992542e-01 1.513805203520251358e-02 -1.096065215806475285e-01 -3.145476496223157947e-01 -1.408033826369672614e-01 3.268928534683562259e-01 2.905927157652159476e-01 4.069162882005090270e-02 7.748490164901647992e-01 -1.443816978936209583e-01 -1.599317474793621185e-01 2.247847910018090645e-01 1.500722948453678818e-01 4.510058073302439796e-01 3.249634212975007763e-01 -1.984513793505721935e-01 -1.488308634347166315e-01 -3.024405602971522167e-01 -5.301682051758808134e-01 1.886649718406893939e-01 -1.667768982928042598e-01 2.543850593277337258e-02 2.269098798397975111e-02 1.211504161300838989e-01 -5.430380480773618901e-01 5.661932832350292655e-01 5.353579085628825535e-02
5.811623246492985118e-01 2.057412962198144346e-01 -1.894051381752309693e-01 -7.797440766041570381e-02 -2.992815880803832984e-01 -5.741287731908301106e-01 4.655127259339225665e-03 -1.199483081600834083e-01 -3.240337318855654458e-01 -1.409132262002919800e-01 3.360089470920642474e-01 2.881131427985848537e-01 1.777609708411069175e-02 7.674155993199530679e-01 -1.612518313890823063e-01 -1.708275756555282521e-01 1.939063759865093939e-01 1.164475875885379597e-01 4.353611148053313507e-01 3.315778466737107633e-01 -1.679831838642789898e-01 -1.741300918055217750e-01 -2.672324850861470535e-01 -5.238626024885233434e-01 2.212995809078551757e-01 -1.935395948798643018e-01 5.186856950639109204e-02 4.298962957084005027e-02 1.517497611142240299e-01 -5.649233718383936953e-01 6.334735768598460659e-01 -2.199935320869245321e-03
6.012024048096191731e-01 2.039769001674679172e-01 -1.943119378601888825e-01 -8.094238362853548030e-02 -3.028134806977845761e-01 -5.728215275095800418e-01 -4.981830132913454140e-03 -1.280962839897275829e-01 -3.318078636252381197e-01 -1.412291087395507461e-01 3.445266363183138725e-01 2.876859789226747233e-01 -1.151903017703305963e-03 7.619163393144260388e-01 -1.777152973866799879e-01 -1.810767227045720351e-01 1.657643292075256236e-01 8.641419079610093701e-02 4.217430038464158315e-01 3.393999387263954559e-01 -1.406520429918161896e-01 -1.969766810646143562e-01 -2.377482623834439035e-01 -5.183413496800070019e-01 2.487395655917270798e-01 -2.174128676658835524e-01 7.641269032615098655e-02 6.171247755531997226e-02 1.790451155810591777e-01 -5.867753731458594801e-01 6.951828415564037522e-01 -5.223066055795459739e-02
6.212424849699398344e-01 2.023082095989457430e-01 -1.980270542201814088e-01 -8.389189820332916547e-02 -3.060885038213722598e-01 -5.725886659007212165e-01 -1.318962140580683812e-02 -1.341668422052583465e-01 -3.386999850314612037e-01 -1.421947144384231310e-01 3.526885428579601411e-01 2.884082180592049127e-01 -1.618706853164288834e-02 7.574401099244145730e-01 -1.923098067678563339e-01 -1.907489804199352379e-01 1.418857315744891934e-01 6.116480154759667415e-02 4.107287135556763058e-01 3.460056642107915970e-01 -1.176999655595558775e-01 -2.161229439111099770e-01 -2.136351243705480185e-01 -5.134137342486753131e-01 2.708898042269443085e-01 -2.371404579097880772e-01 9.793939528754019852e-02 7.711543037379293974e-02 2.009722488715347810e-01 -6.057609891343647135e-01 7.474614898183404854e-01 -9.365071573644036251e-02
6.412825651302604957e-01 2.006451031565369414e-01 -2.003097917106256565e-01 -8.602555659720012571e-02 -3.087764751478450087e-01 -5.723032511381305198e-01 -1.969709529285648339e-02 -1.394300854663683975e-01 -3.445104471589254258e-01 -1.437067958219369335e-01 3.597283834934344449e-01 2.890510475087188502e-01 -2.741264884215419487e-02 7.533254446677344340e-01 -2.035403874538490587e-01 -1.991891467619523459e-01 1.236827555519399713e-01 4.243454089764068377e-02 4.029299367243959762e-01 3.504512200440893510e-01 -1.002893007649529045e-01 -2.298170684669031683e-01 -1.956624780114475659e-01 -5.097848348705942279e-01 2.873929881771297157e-01 -2.514557061852986108e-01 1.150597866949948367e-01 8.800800492504916306e-02 2.162924965847078940e-01 -6.199142584394244926e-01 7.866466294019236472e-01 -1.239355631026797938e-01
6.613226452905811570e-01 1.989122558812431718e-01 -2.010797412282838703e-01 -8.725284599908131322e-02 -3.104160776631139651e-01 -5.714634506538002201e-01 -2.475910293541178780e-02 -1.440735803513586710e-01 -3.494768483684905780e-01 -1.457226592176386615e-01 3.653526636530673444e-01 2.889836856389313979e-01 -3.454916223365606109e-02 7.497526113382568802e-01 -2.105142883870316506e-01 -2.061066834853671481e-01 1.124500102157366677e-01 3.145314297037311163e-02 3.983698464940232387e-01 3.519781254646937030e-01 -8.946400883047798958e-02 -2.374546281996305352e-01 -1.845456074805687519e-01 -5.073188142198642447e-01 2.977816506538145114e-01 -2.596186523127954615e-01 1.268979175933530879e-01 9.345230878172060274e-02 2.243054891862354960e-01 -6.279556483174122405e-01 8.101570295481395068e-01 -1.410890200491954904e-01
