1.000000000000000000e+00 0.000000000000000000e+00
1.001264000000000154e+00 2.399999999999971947e-02
1.005660999999999916e+00 -2.000000000000265021e-03
1.007857000000000003e+00 1.599999999999000000e-01
1.010364000000000040e+00 1.679999999999999827e-01
1.013349999999999973e+00 1.739999999999999880e-01
1.015033999999999992e+00 2.590000000000000080e-01
1.016310000000000047e+00 2.599999999999999534e-01
1.017274000000000012e+00 3.739999999999000235e-01
1.019356000000000151e+00 4.879999999999999893e-01
1.022551999999999905e+00 5.280000000000000249e-01
1.026090000000000169e+00 6.749999999999000133e-01
1.026337999999999973e+00 8.220000000000000639e-01
1.029333999999999971e+00 9.079999999998999982e-01
1.031819000000000042e+00 1.118999999999900075e+00
1.033654999999999990e+00 1.332999999999900043e+00
1.037329000000000168e+00 1.546000000000000041e+00
1.040296000000000110e+00 1.822999999999900034e+00
1.043180999999999914e+00 1.933999999999900021e+00
1.046364999999999990e+00 2.116999999999900073e+00
1.049528000000000016e+00 2.364000000000000323e+00
1.053714999999999957e+00 2.508000000000000007e+00
1.057131999999999961e+00 2.756999999999900197e+00
1.061212999999999962e+00 2.932999999999999829e+00
1.064119999999999955e+00 3.076999999999999957e+00
1.066258000000000150e+00 3.360999999999999766e+00
1.071182000000000079e+00 3.507000000000000117e+00
1.074143999999999988e+00 3.687999999999999723e+00
1.078810000000000047e+00 3.867999999999899963e+00
1.082827999999999902e+00 3.950999999999999623e+00
1.088513999999999982e+00 4.002999999999999226e+00
1.090865999999999891e+00 4.054999999999999716e+00
1.095844999999999958e+00 4.174999999999999822e+00
1.099161999999999972e+00 4.326999999999900481e+00
1.104659000000000058e+00 4.557000000000000384e+00
1.108559000000000072e+00 4.721999999999900055e+00
1.113517000000000090e+00 4.987999999999900069e+00
1.116927000000000003e+00 5.221999999999900055e+00
1.119348999999999927e+00 5.455999999999900041e+00
1.122333000000000025e+00 5.757999999999900531e+00
1.126934000000000102e+00 5.960999999999900822e+00
1.130746000000000029e+00 6.230999999999899508e+00
1.134660999999999920e+00 6.435999999999900467e+00
1.137632999999999894e+00 6.708999999999999631e+00
1.141518999999999950e+00 7.016000000000000014e+00
1.146288999999999891e+00 7.290000000000000036e+00
1.150717999999999908e+00 7.634000000000000341e+00
1.154114000000000084e+00 7.980999999999999872e+00
1.158085999999999949e+00 8.328999999999998849e+00
1.161662999999999890e+00 8.667999999999899785e+00
1.167153000000000107e+00 9.089999999999900382e+00
1.171043999999999974e+00 9.479999999999899174e+00
1.176946000000000048e+00 1.004800000000000004e+01
1.180328000000000044e+00 1.065099999999990033e+01
1.186692999999999998e+00 1.083399999999999963e+01
1.189291000000000098e+00 1.108199999999999896e+01
1.195880000000000054e+00 1.132699999999999996e+01
1.201219000000000037e+00 1.161299999999999955e+01
1.206526999999999905e+00 1.190299999999989922e+01
1.211511999999999922e+00 1.225299999999989886e+01
1.215937999999999963e+00 1.268699999999989991e+01
