x y0 y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30 y31 y32 y33
0.000000000000000000e+00 5.072821603580925931e-01 4.958772724582801716e-01 9.456435131727763954e-01 -6.803125844879209794e-01 4.589749833120768119e-02 5.211690702246727369e-01 5.032292416256389789e-01 2.559254253660439016e-01 3.479191206223017363e-01 3.652663126212025158e-01 6.859521665135611679e-01 7.426524055898475751e-01 5.808442199003367445e-01 3.794200786486395249e-01 6.295456931243762488e-01 5.820009409233611875e-01 6.662841055668353718e-01 1.174019901392774762e-01 6.273805726408647754e-01 6.383822872531061954e-01 4.343329753435720697e-01 4.216006610947443667e-01 4.497212116550955430e-01 3.486968098774250180e-01 4.398227460363010044e-01 6.420342844966709928e-01 6.903970546098159300e-01 6.123594616934765478e-01 4.971066230007006315e-01 5.635541784226572037e-01 -1.765102731244177159e+00 4.126001818982773517e-01 5.482321767473938845e-01 6.904505719380918949e-01 3.986287735288964740e-01 7.093454566877254175e-01 5.735663903230793226e-01 4.896612203545023245e-01 5.794829524676115007e-01 7.156708090642878162e-01 4.498874672698664479e-01 5.288492591997241421e-01 7.830751007602420044e-01 5.775586823917989304e-02 6.262105133568729443e-01 4.624640542460979331e-01 5.793627605610722764e-01 1.929044171724751677e-01 2.281535847366472636e-01 5.655223124587156480e-01 7.100506147350714725e-01 5.765881688944382022e-01 4.450162920047795456e-01 -1.408967700609212503e+00 3.288817917798738111e-01 5.013973198984915669e-01 5.785792931950494156e-01 5.325541297803211283e-01 4.163378061777129324e-01 -9.650195742538979493e-01 5.442721101328933386e-01 5.025545252339365110e-01 6.094548973125031299e-01 8.185441642312194510e-01 4.156054473934761573e-01 6.139796478803440927e-01 6.944021771539866661e-01 4.302125871721040884e-01 7.104079838660299906e-01 8.346394153619993705e-01 7.400984095601035317e-01 4.130638977101336318e-01 5.169527188027961406e-01 3.606333630942025748e-01 5.153739665405575598e-01 7.406148666390216517e-01 7.267763882774265216e-01 5.423839536779504478e-01 4.032979544774361602e-01 6.673271199958731303e-01 7.231861221891213720e-01 6.733320829194859858e-01 -4.750077070580811106e-02 -3.684196664596078863e-01 -1.477494501944236205e-01 3.902729393811766312e-01 6.850349227735964552e-01 2.769057279431927920e-01 5.166994855209540161e-01 -1.671936860106426614e+00 4.230393661358530233e-01 6.708563308009100890e-02 7.437597868952792179e-01 3.977579477763472093e-01 3.865160478594899529e-01 4.885556736260340260e-01 -1.589474564384391331e-01 6.545079833839360095e-01 7.174118575887883376e-01 4.814436907148014200e-01
1.000000000000000000e+00 -2.298325353844066499e-01 -1.466995238014781296e-04 -3.514769936876605688e-02 -4.391255795182396615e-01 1.847105928303640066e-01 -5.021400400348518742e-03 -3.364253874194088056e-01 -6.593201750337938927e-02 1.264508700950262576e-01 -2.630377017963985153e-01 -5.926944811030437910e-02 1.126883327082109643e-01 -1.992795514249278976e-01 1.191820489873726130e-01 -9.264038481594805141e-02 8.995137756102768167e-02 -1.998410226951176372e-01 6.302624622803765231e-02 -2.583669294571252495e-01 -9.428641626336280168e-02 -4.615620513940781391e-03 1.602806258053313393e-01 6.170426260377075839e-02 1.192901533874985154e-01 -3.274632345617758261e-02 1.363802671742124217e-01 -1.645672419851353374e-01 -3.700802084705903106e-01 -4.432423256276423612e-02 -2.151802785974188115e-01 -1.329226864380715023e+00 4.062395478055221693e-02 8.657103927867346171e-02 -2.813758115935259541e-02 -2.279968917391574923e-01 1.315494736905163664e-01 1.345711250804969283e-02 -4.993078201827821222e-02 1.638879792591547424e-01 9.889949126957658238e-03 -1.321802291168203691e-01 -2.180308561751313767e-01 9.066708193304558183e-02 -2.134546409914437337e-01 -2.360916177816949346e-01 -7.102684538268895509e-02 -1.881848245404065534e-01 -1.446247260926366296e-01 -7.789303879922177681e-03 -2.591117621597036416e-02 -2.013220885688599693e-01 -6.943446246023113333e-02 -9.414182889955624578e-02 -6.849739461618532532e-01 -3.422877572261442958e-02 8.870566329660452276e-02 6.044563883692429668e-02 4.820757490175347354e-02 -7.876640627799944006e-02 -1.017156112390382949e+00 -4.173638286983194501e-02 -1.858671093557633103e-01 9.179668749346796275e-02 3.777351392902913302e-02 -4.489306680514038722e-02 1.071407744964655157e-01 -2.471891693543519231e-01 2.300634392554829211e-01 1.010190449475373460e-02 1.837568605980398687e-02 2.333197165950290797e-03 1.367575393231981462e-01 -2.308793884349338299e-01 2.194444797679325487e-01 -7.258171516113365307e-02 -2.544208160861238799e-01 1.066245748172404278e-01 -2.152348261681877595e-01 -1.301892998323841977e-02 1.361556570170210090e-01 -4.723585204067028143e-02 -2.303226126040765764e-01 -1.120242936026456249e-01 1.753733965217592339e-01 -3.034926125832438926e-01 2.288607070092733287e-01 2.333528114261667341e-01 -3.129730583558937851e-01 4.049624070802527315e-02 -5.900032376137788193e-01 -2.595614341011532877e-01 8.320144803017523460e-02 1.337635818583669534e-01 1.221189296855410000e-01 -1.045016710583496072e-01 7.580560851971339387e-02 -1.031138977858906125e-01 4.112192157310087803e-02 -9.345293978837483639e-02 -1.417311070690002728e-01
2.000000000000000000e+00 2.091313068551139964e-01 4.511295041938023775e-01 2.870194721376903013e-01 -1.639413025209278674e+00 -4.289085281858134868e-01 4.697473944899476228e-01 3.930193484228912681e-01 2.193845621818051039e-01 2.413553081918060339e-01 1.410189338341969467e-01 5.104959287781161148e-01 2.075525236356106917e-01 4.645943625459032500e-01 6.916776154139055999e-01 3.237110480305838700e-01 3.947334542262175283e-01 1.650170722458045580e-01 -2.501547558546768357e-01 4.335637632699915200e-01 5.132418882398059878e-02 3.066232202436323662e-01 7.252358457684741078e-01 2.330376613971170685e-01 4.896498576160506211e-01 4.101238444320179921e-01 4.277131771101469471e-01 2.799631293767568807e-01 4.309491592464100851e-01 3.691983516071178917e-01 4.902887568684693997e-01 -4.291676602784558092e+00 2.688901805519384736e-01 3.695983149286886094e-01 2.534059151444952307e-01 7.065943954371778357e-01 1.860275892361567818e-01 3.446325799902562603e-01 2.557776640213574870e-01 3.772648192058671301e-01 4.323382122454514920e-01 1.960165217649955105e-01 1.860230438059107538e-01 2.796549015175014974e-01 -4.066902182306085800e-01 3.205957461854997415e-01 3.399715364616666680e-01 4.875181666068386099e-01 3.424968482712749673e-01 3.405203571242983451e-01 6.827124225755569487e-02 2.366773295994549497e-01 1.254883196243227750e-01 1.806547020846906437e-01 -3.080195255514746933e+00 1.234932801872727498e-01 7.479388035059730822e-02 2.907142413466103914e-01 3.754831501257402948e-01 4.085869249930804692e-01 -2.670897080644057286e+00 2.739004637298995681e-01 5.155993548474340216e-01 2.257406119053965710e-01 3.444212035948750472e-01 1.106799909088845707e-01 3.523448342715433390e-01 1.571994685151878735e-01 3.555841940402990065e-01 2.350834021400592944e-01 3.953538034029217552e-01 3.278368428992970984e-01 1.623806079018806636e-01 1.729362674402592503e-01 4.690426241566992838e-01 1.137728371627473173e-01 3.735777939340451104e-01 1.574688355327612949e-02 2.758593347513076943e-01 1.284231827015397398e-01 -2.205365764310177751e-02 1.503864639576358020e-01 3.965816471245561803e-01 -6.302360307897673097e-01 -7.583410807582766644e-01 -1.072335571432903034e+00 2.184496377064643335e-01 2.508622747215032978e-01 3.109619854071344336e-01 3.921262836387015560e-01 -2.703619568355215552e+00 3.346863238650637506e-01 1.784248839839120693e-01 2.706018453261311296e-01 2.466890940472498406e-01 2.709551247034172050e-01 2.547978565432284515e-01 -1.295497941408340903e-01 -1.496348277501247277e-02 4.223764988408221788e-01 2.402181820377299881e-01
3.000000000000000000e+00 -4.776240109928473476e-01 -5.281907173827660174e-01 -6.758626979812093483e-01 5.467527909606341163e-01 1.469382914590912359e-01 -4.133597316237837549e-01 -4.187427462753877672e-01 -3.280242118870118628e-01 -2.679648061119373481e-01 -4.559559615456231785e-01 -3.220448028164155096e-01 -3.853872885434597717e-01 -4.823656041868590316e-01 -5.405757791148828595e-01 -6.239687538966146585e-01 -3.421956051516139019e-01 -2.885731726538404707e-01 1.784178740596568599e-02 -4.489274072369283108e-01 -2.571779454132219755e-01 -1.094984156639334655e-01 -3.950218815564505714e-01 -2.967739677484099170e-01 -4.843101308248976000e-01 -4.139326769124088701e-01 -4.178004087784910614e-01 -5.136945441556295400e-01 -5.949321761924555307e-01 -3.687977397686220682e-01 -5.226673640705638002e-01 1.290065109595750270e+00 -3.727650519263939755e-01 -6.669604223151253120e-01 -1.901284042564599375e-01 -5.579312432380222342e-01 -2.321791985802500180e-01 -1.634242979786454941e-01 -5.048076719311450633e-01 -2.133034081204907007e-01 -2.225265483605283201e-01 -2.724077673595213245e-01 -3.997000938728464403e-01 -3.023395611764402857e-01 -1.818358278069139022e-01 -2.307964761237558393e-01 -2.016352874550070284e-01 -3.905891631820841425e-01 -2.926690652047815311e-01 -3.616230190649916132e-01 -4.413688216851338608e-01 -6.008685400043063396e-01 -5.248095073743767047e-01 -2.751587239771698390e-01 9.410982250342143640e-01 -1.053460427921883019e-01 -4.470374549726044248e-03 -1.995626252267358458e-01 -5.162796125001980485e-01 -4.334657367998293598e-01 1.040826521077001798e+00 -4.926334462991204810e-01 -6.886774483514234158e-01 -2.105251012098693086e-01 -2.281573859801996618e-01 -3.459200146425399081e-01 -5.266321786276793038e-01 -2.434420094323012373e-01 -5.408713443952020139e-01 -3.681613104034820450e-01 -2.780886483345784699e-01 -2.420456220823906934e-01 -3.098609226267013406e-01 -2.788412454022059506e-01 -2.977636929062866256e-01 -3.090784835862891988e-01 -6.823853942280937446e-01 -6.127393839731369862e-01 -4.134339212390263363e-01 -3.204679861710484357e-01 -4.494219159653772278e-01 -4.795499562152520379e-01 -4.033842766259460588e-01 -6.912591407624678330e-02 3.721682091925310742e-01 6.831615284914669406e-01 -2.139840215449276273e-01 -1.057553914759471331e-01 -4.418824471573584711e-01 -4.188204287258076586e-01 1.243196675407074903e+00 -4.905459080976639630e-01 -4.654806262782017479e-01 -2.081999319998789344e-01 -4.466888152119412037e-01 -4.767276462626150457e-01 -4.214907896098829543e-01 4.073141774285644889e-02 -1.826750931348222196e-01 -5.209606340226080601e-01 -4.818529068564318396e-01
4.000000000000000000e+00 -5.993016211568954477e-01 -5.113617426037312397e-01 -6.993527652689542906e-01 8.422755876895425819e-01 1.094950240093482685e-01 -6.543433395073197101e-01 -4.425598023725003660e-01 -4.744061249326762542e-01 -4.185718503449333272e-01 -4.839563082302034691e-01 -7.211246068984742408e-01 -3.672853816929644855e-01 -3.989840842165266466e-01 -4.264644886747277486e-01 -2.712411220122122879e-01 -3.756803415493815135e-01 -5.897796187430005554e-01 -2.046476472758614884e-01 -3.555058016138966659e-01 -3.531000786688743287e-01 -5.588234220747106962e-01 -7.296019456326944264e-01 -4.696955296450435746e-01 -5.525955821593937500e-01 -8.604081750858554312e-01 -3.378476540529085637e-01 -6.412213854435654392e-01 -3.555825604042939236e-01 -4.902033426659348492e-01 -2.792586298698589986e-01 1.391983252891146217e+00 -2.133974163821641123e-01 -3.469553366591556776e-01 -4.990173334092009583e-01 -3.283566806522453252e-01 -6.367071275584296197e-01 -2.077344688950728546e-01 -5.886904280323732586e-01 -2.657365420476105466e-01 -5.465977044960403930e-01 -4.176853404708126272e-01 -7.210371864616886839e-01 -7.262038717482477423e-01 2.966750736623302576e-01 -5.190198316889786945e-01 -4.676793362585923153e-01 -5.159550754667192596e-01 -4.163325232585475266e-01 -7.132987623202101668e-01 -5.241017864836227114e-01 -4.382105977354245341e-01 -3.088680724512531395e-01 -5.673309825885677338e-01 1.183606736112374325e+00 -2.560647630711680445e-01 -5.189304190114198967e-01 -4.931580990820378929e-01 -5.476696629480829470e-01 -5.939171680879542503e-01 1.081940948887479825e+00 -4.511489799673693013e-01 -5.431866637312249280e-01 -6.715746248950430486e-01 -7.149674462912887218e-01 -3.833850571700415100e-01 -5.640391906466862837e-01 -2.753565273603229002e-01 -3.932064451207352707e-01 -4.085139010724334052e-01 -6.914809584895743599e-01 -4.040662099840515165e-01 -6.013687888599048570e-01 -4.864795798689034445e-01 -5.026031855206966048e-01 -3.290974274728869498e-01 -5.418487710939210444e-01 -5.793446563589844667e-01 -5.097049462718918900e-01 -7.377785743058686840e-01 -3.369883609724744211e-01 -6.088736263890852651e-01 -7.100283415164124756e-01 4.629439487416542875e-01 5.028601000242394203e-01 2.094516073262104594e-01 -1.489812523511250819e-01 -4.468499046399292962e-01 -8.986122043791603398e-01 -4.186490929978270992e-01 1.487003526517039154e+00 -5.568514271843306718e-01 -1.642977441958195506e-01 -6.662949360644488950e-01 -4.782572657116847537e-01 -3.769750717795680162e-01 -5.266354551801930572e-01 7.939003125757142232e-02 -4.198112419398262740e-01 -3.548608572062210698e-01 -3.205053080088937634e-01
5.000000000000000000e+00 -1.869555975664403680e-01 7.494992595580914907e-01 3.230562912648267671e-01 -1.138880184652894423e+00 -1.050841801952389742e+00 5.236542101920144132e-01 1.398890598873965274e-01 1.356339059051186735e-01 3.261018498071238669e-01 -1.671936578939174911e-01 5.930740172727912984e-01 1.434635391123081916e-01 9.162147720402953333e-01 4.017858720617570878e-01 2.637386444884373127e-01 2.022770924631107359e-01 1.514607092157775892e-01 -3.901651642487218297e-01 1.351993005328925301e-01 8.478702278770015865e-02 4.490090313788417942e-01 5.540884419070059019e-01 3.913259538994919295e-01 1.520700739071777913e-02 -3.423167141080573073e-01 3.080060366735216659e-01 8.572964358580811850e-02 3.913861940511371151e-01 1.881663485077220976e-01 6.129962509787100222e-01 -2.528582778183404045e+00 2.160732187713258062e-02 3.336019594571824065e-01 -2.591110753320882143e-01 -1.663039710687642669e-01 5.385459718483818214e-01 1.142576846017457071e-01 8.621008123482826191e-01 2.701224691115970966e-01 7.265542229570332022e-01 2.216172944124293609e-01 1.151766905401046814e-01 -7.446340923433712733e-02 -9.441224166810501250e-01 2.188910639430838023e-01 5.613935469174961002e-01 4.680551665217743684e-01 3.815996588535239264e-01 3.358186726388533438e-01 1.370979642109770302e-01 2.677977966422764866e-01 9.281677685037920122e-02 1.901439169538084867e-02 -1.951604949300943526e+00 -3.369990677569443815e-01 -1.099735278957106321e-01 4.430152330376738723e-01 -1.893946390158114390e-01 -2.512776485426713169e-01 -1.830043114840404828e+00 1.856389212825481083e-01 -1.976210111682848158e-01 4.870670927277103712e-01 8.647189827967154407e-01 3.572257216820138442e-02 1.181313706213254378e+00 3.726096268074479134e-01 2.058118463237851581e-01 -9.452685758429096863e-02 6.483456522490607110e-01 4.916588353186122085e-01 7.018885542979725889e-01 -1.319738790911708926e-01 -1.118476180255372453e-02 2.205271958555262424e-01 1.540474511441820016e-01 5.623368221436865211e-01 3.784127145519020075e-01 5.122978739441875762e-01 2.680403640427624912e-01 3.296418740160387828e-01 9.178791990899806130e-01 -1.163898847845369122e+00 -1.023901927925704669e+00 -1.009491935515620442e+00 4.315897502826412935e-01 5.847542707970304621e-01 -1.236454309902561277e-01 2.000994563968059026e-01 -2.392370428891384737e+00 2.664226195294965294e-01 -4.729978198225498476e-01 7.659832152007785000e-01 -1.320550135106589307e-01 1.491371534660107800e-01 1.664532283110840283e-01 -9.016191756594337248e-01 1.447172845399473662e-01 2.373313910734839438e-01 2.474008515437195466e-01
6.000000000000000000e+00 -3.526937549086528456e-01 4.124020665167292821e-01 3.657565266563831408e-01 -1.381598077599937913e+00 -1.189279456765029330e+00 5.505650388879768098e-01 7.130898948071172361e-02 1.389838297814806611e-01 1.987714139245601308e-01 -9.049287124451337039e-02 5.268660380853971148e-01 6.123158138147086205e-02 5.886969162252021492e-01 4.760702720504543795e-01 6.774563961221125030e-02 1.456981086745468279e-01 1.703476777271857590e-01 -7.113060304149694257e-01 1.739178574044905265e-02 -3.099136952259976541e-01 2.475126438465306833e-01 2.928195759414624066e-01 2.962155986921992112e-01 -1.717654198767075702e-01 -8.879263262619470354e-02 9.884587260400384823e-02 -2.876708831722978310e-01 4.823016831940570293e-01 -7.652405415345356343e-02 3.439518473472851223e-01 -2.238012353158339351e+00 2.268430200917312956e-01 2.284689607011475276e-01 -2.186172956635589470e-01 9.190365567239038025e-02 2.946956132733208888e-01 -2.347746197822199177e-01 5.702269077960864241e-01 9.009530704244245181e-02 7.556285958624100463e-01 -1.786800969472107925e-01 -2.256968099327874289e-01 -1.293224419382885126e-01 -5.194756438172273283e-01 7.199978589696326425e-01 3.949871428423552544e-01 3.708377453473353236e-01 2.873738319435890087e-01 2.401769468994564560e-01 1.588641411350213972e-02 -1.309246365141208436e-02 4.956933636369338647e-02 2.263367352941013100e-01 -2.046291321850000067e+00 -7.505452991301869714e-01 -3.230067482686520552e-01 1.906631459236097226e-01 -2.870985604760053350e-02 -7.237227298987800039e-02 -2.120626517674808476e+00 4.975200680670841535e-01 -1.849218969575425198e-01 1.269286313713557379e-01 5.164241380569142281e-01 2.752906388181437514e-01 1.111285962938057592e+00 2.458852014225682558e-01 -1.314863793185432062e-01 -1.588754745148496517e-01 3.334395299192924322e-01 7.930408758493852073e-01 3.037722572370530338e-01 -1.096163051525722576e-01 -4.126819803464635422e-02 1.629905581519787428e-01 -3.896890827643595401e-01 3.144606904536109138e-01 4.826308931634356592e-01 1.704748589959810268e-01 1.027207001001395961e-02 4.770358324614562551e-01 6.771268505493667211e-01 -1.352935748133137661e+00 -1.346772319985030109e+00 -1.141265098726799598e+00 1.767144021260598974e-03 -8.822451143082779557e-02 -2.428635154205794136e-02 1.658894549868520458e-03 -2.640187168072879675e+00 2.485947503026065264e-01 -2.360020497105030923e-01 5.020300135510903372e-01 -2.480863612466579771e-01 -1.076101614885155433e-01 -5.283247087273677464e-03 -7.713493718567823176e-01 -3.196755078077960499e-02 8.291361843300379744e-03 1.150628085975214515e-01
7.000000000000000000e+00 -5.793742871873605038e-01 3.430646552103453484e-01 6.401739293898378591e-01 -1.239390720626927900e+00 -1.187827974147331656e+00 3.858052439401234990e-01 -1.341433851649306563e-01 -1.364504608547585929e-01 1.414305238217425653e-01 -5.966259096630045777e-02 4.549049907528111003e-01 1.146736865464586669e-01 3.074705533666506341e-01 5.507214425366013799e-01 7.504028109459463802e-02 1.630713842438058503e-01 6.183496026442432403e-02 -5.001286867105232403e-01 -8.577572843969662186e-02 -1.906150403272942884e-01 4.135938913442461229e-01 4.243011217601062035e-01 3.741725990367667509e-01 -2.399596190942276594e-02 -2.188147981084913596e-01 2.919532708049224490e-01 4.153164176921116807e-02 6.076832324108780714e-01 4.434711085523820318e-01 1.785041417461490643e-01 -2.367775673935551772e+00 2.342452892544296394e-01 1.787598368235561175e-01 -2.232832706058881789e-01 2.822229947494208496e-02 4.374904565358685438e-01 5.550514485136806564e-02 7.385569134201350749e-01 1.017241952793926096e-01 5.435153482920530577e-01 -8.242164301916819757e-02 3.925018914837772877e-01 -8.925979397317534980e-02 -9.194976072740439488e-01 4.227272500228620444e-01 1.172695533957893305e-01 2.447738274201896602e-01 3.616865747697032840e-01 6.549464502034584024e-02 -3.944938263967768047e-03 -2.191009835057680377e-01 -1.965362327422802979e-01 2.313755642423402648e-01 -1.690249363132178217e+00 -7.102601243117115937e-01 -2.013898150761926631e-01 1.773056058969764703e-01 -2.691100938722245095e-01 9.361397795592441354e-03 -2.071243298114177289e+00 2.843755441511047199e-01 -1.446513032093972584e-01 5.175151003585077847e-01 6.573641817172711788e-01 -3.393131227111615550e-02 1.174596230320920309e+00 4.060871356930012555e-01 1.305765482788645293e-01 7.484510900522671484e-02 7.752855467760126906e-01 6.198582889012530517e-01 4.379725731659503407e-01 1.898638388714452008e-01 -1.356485654025439865e-02 1.614258780208731592e-01 -1.299306063667084454e-01 5.886895366899895787e-01 5.470145965741251004e-01 2.727635728446096697e-01 -1.540719908157064111e-01 6.181703270007562478e-01 7.345667368110807560e-01 -1.266289994292010723e+00 -9.338290311297665625e-01 -7.416004180460155082e-01 -2.460265841313205026e-01 4.157841764019964970e-01 -2.485863694027509729e-01 3.275373562252560378e-01 -2.517320204993549471e+00 -3.873264684533923863e-02 -4.358185875922775954e-01 6.284457847919753259e-01 3.353656119521319489e-03 1.004252748338609474e-01 -2.825012782012540496e-02 -9.155123325596786765e-01 -7.812008366854282515e-02 9.742544835668863479e-02 3.377945385927425548e-01
8.000000000000000000e+00 -1.719738879467556103e-01 1.547568153395007251e-01 4.098661770614889233e-01 -1.233056562995025640e+00 -1.596662376934356420e+00 6.773197339955291385e-01 3.351692303540283746e-02 -6.463767430013883653e-02 -7.232158632851100333e-02 -1.912276695602823096e-01 8.398877871024700015e-02 1.643250989980539201e-01 8.700583496472716893e-01 3.767243526968156453e-01 1.159142487108574468e-02 3.612062342283494654e-01 -8.872245140136947317e-02 -3.200363100601837374e-01 2.361808330106819273e-02 -2.383865248621916400e-01 -3.344108631594130965e-02 3.132920278908886136e-01 6.488442218699903841e-02 -1.854194197185662085e-01 -6.598264165447462193e-02 2.699957414292417646e-01 -6.754002153779298592e-03 2.012530895491057847e-01 -1.597025745193502155e-01 2.942109721691260615e-01 -2.501318193651270061e+00 2.601785747771615531e-01 2.091350531480950792e-01 -3.825512002900527397e-01 -1.569817506715915079e-01 4.849148178109156104e-01 -2.226252037501244563e-02 5.352444884345604059e-01 2.375237517806628451e-01 5.614634030588918634e-01 -2.489089556707568540e-01 -2.232993483695157599e-01 1.009474972009546945e-01 -6.565936228482089909e-01 3.949438338192475806e-01 3.231728388419488618e-01 1.195303290071030033e-01 4.725559754585861860e-01 -9.955143059636849256e-02 3.081325999562085638e-01 -3.403754914124879072e-02 -3.753235551812680870e-01 -6.605301162649986069e-02 -1.936041137963016245e+00 -5.880308730986408827e-01 -1.405149689138624966e-02 2.501593885449957533e-01 -8.352056030487355065e-02 1.400867012614600837e-01 -1.924378068730321134e+00 3.278338145463287612e-01 -3.007430831776589653e-01 5.281370680572323728e-01 5.130889941880457661e-01 -1.421177288879880984e-01 1.159418357849896442e+00 4.206117080120816976e-01 1.092221607005615519e-01 3.866515357645212148e-01 3.795365075596618398e-01 7.295156405890177442e-01 6.318677641514429677e-01 3.170466794349516867e-04 -1.334316345298967865e-02 1.278699948124067676e-01 -2.042773323633327309e-01 4.114308973530566571e-01 3.933990315870896648e-01 1.230298099877857043e-01 5.141232442075294867e-02 4.039160777728705298e-01 4.423752007338788150e-01 -1.078171989644189033e+00 -1.259418774272750730e+00 -9.276171906559974589e-01 7.245135641253681869e-03 1.718285887255970867e-01 -1.017081649441347602e-01 3.538620938474480448e-01 -2.366096070470163237e+00 -2.802238078637842369e-02 -6.547454648854401649e-01 5.901427658662886655e-01 -1.505855271782131355e-01 2.649766234158358325e-01 -9.689050410411759531e-03 -7.041321539472389368e-01 -2.024494452374522302e-01 8.533271168326814204e-02 3.269025073763631717e-01
9.000000000000000000e+00 -1.201892295914992054e-01 -5.908256115564294308e-01 -4.043424418045687418e-01 1.591764836681846207e+00 1.137834475652221622e+00 -4.475054097368414419e-01 1.175986652365645230e-01 -1.120412870794977589e-02 6.726475667150461080e-02 3.360283066565061261e-01 -1.256333697352228496e-01 -3.501901598507068392e-01 -5.778812648811366692e-01 -3.990622197891745548e-01 -6.828939748139874200e-02 -2.484898726287741999e-01 1.521436340309710866e-01 5.241219297893282558e-01 9.408898826586511999e-02 3.245960970061145812e-02 -2.727181261493514808e-01 -5.542533478552706949e-01 -3.045278345788215435e-01 8.473946442027986692e-03 2.208372513560967199e-01 -3.646417379310779028e-01 -1.195016933067708995e-02 -4.627692389022001196e-01 -6.750751748546991032e-03 -2.518112757126229617e-01 2.285824684342754320e+00 -4.223437237290497137e-01 -2.645057263861816943e-01 3.552183356025444549e-01 2.537822042577797185e-02 -4.669553459652965310e-01 3.550562855509352411e-02 -7.076369933809385504e-01 -1.841114600579622784e-01 -6.817395618152461978e-01 2.515731350226967922e-01 2.318724233157813119e-01 6.342360199277738420e-02 9.259852548024516405e-01 -5.703043503308826701e-01 -3.818222767470346724e-01 -3.210567455803289838e-01 -5.037562507905235520e-01 -8.204088423545659314e-02 -8.488638170310666697e-02 1.018063591455367345e-01 -2.280370738205391985e-04 1.075884382494202152e-01 1.972421252742257547e+00 3.801572376340077164e-01 3.231125676222679766e-01 -3.506719848420630226e-01 2.895360056219932199e-01 4.098868717343431833e-02 1.905920015721053185e+00 -1.925920556026277930e-01 -1.423073061868294908e-01 -1.582384022103434928e-01 -5.475580114159490641e-01 1.249373555353904264e-01 -1.252126703150146625e+00 -1.095335781201182829e-01 3.475765081193808725e-02 -8.636185385960586103e-02 -4.468902003078146778e-01 -4.296175471253351752e-01 -6.664606017448556630e-01 -6.602174091962378921e-02 -7.574930768246083967e-02 1.266762632758905716e-01 1.727977843165816596e-01 -3.936587552064698126e-01 -4.261623335838408133e-01 -1.701603742300442090e-01 -7.824615815046659373e-02 -6.520753008573073606e-01 -6.398701175946753805e-01 1.381265139684627385e+00 1.412749555156635584e+00 9.848758923276331734e-01 -2.914173946415037908e-01 -1.489163408515778719e-01 -7.659032508513954896e-02 -2.051770120301981970e-01 2.448973508615495565e+00 -1.637640394331807137e-01 5.260825867850469351e-01 -1.635165544008840843e-01 1.128975982876638251e-01 -1.305636111945759070e-01 -5.604877356327409715e-02 7.963257710422864122e-01 -3.270852329332055164e-02 -1.894182586232742438e-01 -5.829195750385029323e-02
