0.0 0.0 -0.09278947453663487
1.0 0.0 -0.6897044810243398
2.0 0.0 -0.5996842791290591
3.0 0.0 0.6572314957535476
4.0 0.0 -0.5061318710603081
5.0 0.0 0.4579612466267263
6.0 0.0 1.5022213449678103
7.0 0.0 0.9993258185850151
8.0 0.0 -0.7565021930574121
9.0 0.0 0.715040795552846
     
0.0 1.0 0.2610797001385114
1.0 1.0 -0.5915295151343145
2.0 1.0 -0.4305262173226367
3.0 1.0 0.8005699498537466
4.0 1.0 -0.31477759745413497
5.0 1.0 -0.4423503616536286
6.0 1.0 0.37292805270876245
7.0 1.0 1.1877347348139717
8.0 1.0 0.08229313344699733
9.0 1.0 -0.3377375728449147
     
0.0 2.0 0.3669670700194465
1.0 2.0 0.5945440257110558
2.0 2.0 0.7756237454419995
3.0 2.0 -0.12428606567062818
4.0 2.0 0.09688802099167568
5.0 2.0 0.28750549929976443
6.0 2.0 -1.014701782113197
7.0 2.0 -0.10195612376493123
8.0 2.0 0.5120765724548269
9.0 2.0 -0.22341744634652602
     
0.0 3.0 0.10824193129062512
1.0 3.0 0.8948670456911383
2.0 3.0 0.2892298910212132
3.0 3.0 -0.4682068203019637
4.0 3.0 0.4412254593033638
5.0 3.0 0.577311211523138
6.0 3.0 -0.24687128838596745
7.0 3.0 -0.44382819430994797
8.0 3.0 -0.010385274701419917
9.0 3.0 0.056311176219465596
     
0.0 4.0 0.46521479775425134
1.0 4.0 0.30814273191693387
2.0 4.0 0.4013147530253365
3.0 4.0 0.08644602746458467
4.0 4.0 -0.07892724595886019
5.0 4.0 0.565075533197238
6.0 4.0 0.17219646819846365
7.0 4.0 0.5740186101216016
8.0 4.0 0.15461429451913164
9.0 4.0 0.10170808100920302
     
0.0 5.0 0.07566130875918248
1.0 5.0 0.2431424343192918
2.0 5.0 0.03740212116915525
3.0 5.0 0.04044869420922767
4.0 5.0 0.03985967042277781
5.0 5.0 0.09699208449910829
6.0 5.0 0.2154914465584496
7.0 5.0 0.5413804353159237
8.0 5.0 0.12849071228620787
9.0 5.0 -0.18362105412652382
     
0.0 6.0 0.33513752531486335
1.0 6.0 0.7280144042968658
2.0 6.0 0.543784009042555
3.0 6.0 -0.20627948084474734
4.0 6.0 0.24245062886423704
5.0 6.0 0.25546209154609784
6.0 6.0 -0.7702026282847768
7.0 6.0 -0.1096050978668796
8.0 6.0 0.5882180991308592
9.0 6.0 -0.33165344362183447
     
0.0 7.0 0.07675549144931178
1.0 7.0 0.6738332097216977
2.0 7.0 0.04817048872106993
3.0 7.0 -0.25278914841715994
4.0 7.0 0.331703837144684
5.0 7.0 0.3473221755578624
6.0 7.0 -0.03708296586291301
7.0 7.0 -0.2517054493941747
8.0 7.0 0.15394013517962135
9.0 7.0 0.040358347335325555
     
0.0 8.0 -0.13601658146506015
1.0 8.0 -0.1862133480308522
2.0 8.0 -0.20882815880295044
3.0 8.0 0.0010952301515521929
4.0 8.0 0.140714123721034
5.0 8.0 -0.42686182386287014
6.0 8.0 -0.2197550806075027
7.0 8.0 -0.39078553510500175
8.0 8.0 0.01668376768552968
9.0 8.0 0.12994077911699534
     
0.0 9.0 -0.13202402898300863
1.0 9.0 -0.1515493848235955
2.0 9.0 0.11949093171353378
3.0 9.0 0.1790143204531026
4.0 9.0 -0.03372761968775958
5.0 9.0 -0.11187587150645423
6.0 9.0 0.1173785609384856
7.0 9.0 -0.3351074800415721
8.0 9.0 -0.012333339723727908
9.0 9.0 0.060408873760486315
     
0.0 10.0 0.18108110741370637
1.0 10.0 0.5048881888502003
2.0 10.0 0.48723700283436466
3.0 10.0 -0.4007234560736981
4.0 10.0 0.2224463021027378
5.0 10.0 0.32417833054788203
6.0 10.0 -2.185082863978105
7.0 10.0 -0.16725977630284164
8.0 10.0 0.5078108694134696
9.0 10.0 -1.3190707804557271
     
0.0 11.0 0.2236739627506692
1.0 11.0 0.5837516695868404
2.0 11.0 0.3419466989350748
3.0 11.0 -1.2385219280255086
4.0 11.0 0.3281941553540568
5.0 11.0 0.34091253449318076
6.0 11.0 -1.1359365164891546
7.0 11.0 0.13467146614608122
8.0 11.0 0.21244278693839475
9.0 11.0 0.43677956802925916
     
0.0 12.0 0.5524738279716449
1.0 12.0 0.39023200279274445
2.0 12.0 0.38505927737455786
3.0 12.0 -0.5817742279644275
4.0 12.0 0.3359356336534643
5.0 12.0 0.18144352983603163
6.0 12.0 -1.8863845027309547
7.0 12.0 0.23973940079825448
