x y_gt y_pr
1.000000000000000000e+00 0.000000000000000000e+00 1.058791184067875424e-19
9.993090000000000028e-01 1.600000000000001074e-02 -4.692975790983044688e-06
9.995330000000000048e-01 -3.400000000000001632e-02 -3.300639405099771488e-06
1.000043999999999933e+00 -1.800000000000000211e-02 -7.898300203380574060e-07
1.000439999999999996e+00 1.360000000000000098e-01 1.096288799967405983e-02
9.991839999999999611e-01 1.369999999999999829e-01 -1.642017941785584602e-06
1.000388000000000055e+00 1.810000000000000220e-01 2.036859322838634190e-02
1.000931999999999933e+00 1.369999999999999829e-01 3.371692861354477072e-02
1.001870000000000038e+00 1.379999999999000082e-01 5.579207896867707794e-02
1.002275999999999945e+00 1.789999999998999891e-01 6.668705030738834860e-02
1.003422999999999954e+00 1.799999999998999900e-01 1.125359583521494261e-01
1.003889999999999949e+00 2.939999999999000080e-01 1.507559919409027782e-01
1.005775000000000086e+00 2.939999999999000080e-01 1.893230673158374511e-01
1.006615000000000038e+00 2.620000000000000107e-01 2.090103873386548461e-01
1.007209000000000021e+00 1.799999999998999900e-01 2.238754327306522462e-01
1.008443999999999896e+00 1.810000000000000220e-01 2.530498908823410331e-01
1.009771999999999892e+00 2.239999999999000013e-01 2.816282108888691349e-01
1.010980999999999908e+00 2.239999999999000013e-01 3.070940231958664834e-01
1.012046000000000001e+00 1.510000000000000231e-01 3.343477319914165413e-01
1.011557999999999957e+00 3.799999999999999906e-02 3.782658569891443334e-01
1.012385000000000090e+00 1.119999999998999990e-01 3.994823677496553982e-01
1.013177999999999912e+00 1.129999999998999999e-01 4.266538276547837127e-01
1.013824999999999976e+00 1.969999999999000051e-01 4.577150727979962253e-01
1.014348000000000027e+00 2.390000000000000180e-01 4.687479302039421203e-01
1.013670000000000071e+00 2.809999999998999964e-01 4.697830119617483202e-01
1.016021000000000063e+00 2.819999999998999973e-01 5.228187194119020553e-01
1.016566000000000081e+00 2.840000000000000302e-01 5.542615720458251571e-01
1.017392000000000074e+00 4.410000000000000031e-01 6.202667534275023709e-01
1.018227999999999911e+00 5.879999999999999671e-01 6.591960462643796648e-01
1.018231000000000108e+00 6.719999999999999307e-01 6.579477737074552746e-01
1.018536000000000108e+00 6.730000000000000426e-01 6.787495375462830882e-01
1.019657000000000036e+00 6.740000000000000435e-01 7.035209188934519187e-01
1.019881999999999955e+00 7.590000000000000080e-01 7.200564832199150000e-01
1.021182000000000034e+00 8.739999999999999991e-01 8.086120909836925774e-01
1.022197999999999940e+00 9.169999999999999263e-01 8.447412817464856616e-01
1.022342000000000084e+00 8.870000000000000107e-01 8.647324174842047073e-01
1.023276000000000074e+00 8.880000000000000115e-01 8.946967246066375168e-01
1.023400000000000087e+00 8.890000000000000124e-01 9.070974846422075188e-01
1.023776000000000019e+00 8.899999999999999023e-01 9.197040316222497847e-01
1.024928999999999979e+00 8.910000000000000142e-01 9.944142599208855016e-01
1.025349000000000066e+00 8.920000000000000151e-01 1.028968440437836973e+00
1.025028000000000050e+00 8.930000000000000160e-01 1.031208322031617497e+00
