x y_gt y_pr
1.000000000000000000e+00 0.000000000000000000e+00 -2.742269166735797348e-16
9.998000000000000220e-01 1.069999999998999946e-01 -3.135428560936651295e-03
1.000383000000000022e+00 5.999999999999972716e-02 1.155697756563389342e-02
1.002707000000000015e+00 2.099999999999975150e-02 7.999232126237749985e-02
1.004367999999999927e+00 6.699999999999978195e-02 1.183803458758845989e-01
1.006379999999999830e+00 1.069999999998999946e-01 1.624476405897474773e-01
1.007229999999999848e+00 1.410000000000000142e-01 1.847692020484225928e-01
1.007824999999999971e+00 1.079999999999999988e-01 1.989687194003376958e-01
1.008544000000000107e+00 1.099999999998999972e-01 2.166294604966215176e-01
1.009117999999999959e+00 2.030000000000000138e-01 2.319552326118441421e-01
1.011165000000000092e+00 3.329999999998999871e-01 2.786014016251892045e-01
1.012201999999999824e+00 3.089999999999000213e-01 3.029659532104536646e-01
1.012772000000000006e+00 2.849999999999999756e-01 3.207468438906733166e-01
1.013678999999999997e+00 3.149999999998999711e-01 3.616966528646520240e-01
1.015057000000000098e+00 3.819999999998999751e-01 3.978418385075902508e-01
1.016755999999999993e+00 4.489999999998999791e-01 4.380734288184533476e-01
1.018093999999999832e+00 4.529999999998999827e-01 4.759956759605212251e-01
1.018728000000000078e+00 4.829999999999000093e-01 4.970465690760173527e-01
1.020291999999999977e+00 5.130000000000000115e-01 5.487862433723433853e-01
1.020494999999999930e+00 5.439999999999000080e-01 5.566540132777230143e-01
1.021516000000000091e+00 6.109999999999999876e-01 5.772275957210026842e-01
1.022309999999999830e+00 5.779999999999999583e-01 6.050122278872881454e-01
1.023193999999999937e+00 5.809999999998999298e-01 6.327649091548205318e-01
1.024072000000000093e+00 6.470000000000000195e-01 6.623585010593483480e-01
1.024848999999999899e+00 6.879999999998999138e-01 7.022524287064834114e-01
1.025852999999999904e+00 7.299999999998999511e-01 7.391821270464449256e-01
1.027441999999999966e+00 7.339999999998999547e-01 7.895053456654899104e-01
1.028934000000000015e+00 8.649999999999000710e-01 8.348439022670219867e-01
1.029970999999999970e+00 9.329999999998999094e-01 8.666067225641498339e-01
1.031008999999999842e+00 9.740000000000000879e-01 9.036888255453747743e-01
1.031717999999999913e+00 1.016000000000000014e+00 9.420363569174527996e-01
1.032181999999999933e+00 1.121999999999899966e+00 9.704622238996184480e-01
1.032567999999999930e+00 1.226000000000000201e+00 1.004492396395072262e+00
1.033420000000000005e+00 1.368000000000000105e+00 1.038475092134641509e+00
1.033536000000000010e+00 1.409999999999900000e+00 1.056436034433419602e+00
1.033598999999999934e+00 1.479000000000000092e+00 1.064224015218695918e+00
1.033860999999999919e+00 1.649999999999899991e+00 1.091173747960881180e+00
1.033428000000000013e+00 1.912999999999900114e+00 1.099841914912357499e+00
1.033960999999999908e+00 2.047999999999900123e+00 1.121921640807054255e+00
1.034598999999999824e+00 2.089999999999999858e+00 1.156097719376109501e+00
1.034759999999999902e+00 2.094999999999899831e+00 1.178794865240454515e+00
1.035686000000000107e+00 2.266999999999999904e+00 1.226842216449613776e+00
1.036111000000000004e+00 2.402999999999900105e+00 1.262148181579551220e+00
1.036882999999999999e+00 2.548000000000000043e+00 1.295702831704239166e+00
1.037494999999999834e+00 2.683999999999899799e+00 1.333441509684766935e+00
1.038238999999999912e+00 2.783999999999999808e+00 1.405361470850872152e+00
1.039436999999999944e+00 2.892999999999899874e+00 1.472913512768763811e+00
1.040451999999999932e+00 3.029999999999899885e+00 1.527889466672079255e+00
1.040904999999999969e+00 3.129999999999999893e+00 1.572025023533361043e+00
1.041992999999999947e+00 3.266999999999999904e+00 1.647090374545231883e+00
1.042483999999999966e+00 3.338999999999999968e+00 1.689143606741498216e+00
1.043675999999999826e+00 3.411000000000000032e+00 1.769093973789986451e+00
1.044318000000000080e+00 3.418000000000000149e+00 1.838970943293268823e+00
1.045242000000000004e+00 3.490000000000000213e+00 1.918633711118643559e+00
1.046397999999999939e+00 3.562000000000000277e+00 1.999908706067510700e+00
1.046597999999999917e+00 3.661999999999999922e+00 2.044098568292447737e+00
1.047427000000000108e+00 3.696999999999900144e+00 2.098575802196527285e+00
1.048860999999999821e+00 3.703999999999999737e+00 2.199366398605211881e+00
1.049700999999999995e+00 3.739000000000000323e+00 2.276760232382581073e+00
1.050370999999999944e+00 3.746999999999899966e+00 2.364019481157771718e+00
1.052019999999999955e+00 3.753999999999900083e+00 2.493529518188477567e+00
1.053137999999999908e+00 3.760999999999899757e+00 2.613148975995273293e+00
1.054226000000000107e+00 3.806999999999900020e+00 2.692403131559310658e+00
1.055120999999999976e+00 3.813999999999900137e+00 2.829592257334488270e+00
1.056642000000000081e+00 3.822000000000000064e+00 2.959536959568006775e+00
1.057855999999999908e+00 3.828999999999999737e+00 3.050665190927075887e+00
1.059791999999999845e+00 3.835999999999999854e+00 3.226218383549527058e+00
1.060964999999999936e+00 3.910999999999899668e+00 3.386135454214858509e+00
1.062068000000000012e+00 4.024000000000000021e+00 3.533275631621197288e+00
1.063468000000000080e+00 4.097999999999999865e+00 3.675364957465022897e+00
1.064699999999999980e+00 4.105000000000000426e+00 3.822007841069035017e+00
1.065547999999999940e+00 4.179999999999999716e+00 3.951564043363668954e+00
1.067196999999999951e+00 4.294000000000000483e+00 4.172720358708768451e+00
1.068292999999999937e+00 4.407999999999999474e+00 4.345187393941947640e+00
1.068894999999999929e+00 4.415000000000000036e+00 4.390994991880741161e+00
1.070089999999999986e+00 4.421999999999999709e+00 4.522791668241347374e+00
1.072007999999999850e+00 4.498000000000000220e+00 4.774532659304233206e+00
1.073007999999999962e+00 4.603000000000000647e+00 4.923066576808546202e+00
1.075536999999999965e+00 4.746999999999899522e+00 5.237063896886645864e+00
1.076591000000000076e+00 4.753999999999900083e+00 5.471473963881670954e+00
1.078357000000000010e+00 4.799999999999999822e+00 5.675527750602549659e+00
1.080280999999999825e+00 4.944999999999999396e+00 5.999277705809366701e+00
1.081420999999999966e+00 5.060999999999899579e+00 6.259937900664628962e+00
1.082643999999999940e+00 5.070999999999999730e+00 6.536575094941562192e+00
1.085415999999999936e+00 5.040000000000000036e+00 6.947555545212145134e+00
1.086950000000000083e+00 5.155000000000000249e+00 7.219049939335363320e+00
1.088275000000000103e+00 5.231999999999999318e+00 7.465388297581422528e+00
