x y_gt y_pr
1.000000000000000000e+00 0.000000000000000000e+00 -1.482307657695025593e-21
1.009508999999999990e+00 3.089999999999998130e-04 3.876567445524202633e-04
1.010828999999999978e+00 5.490000000000000088e-04 4.499669286875184826e-04
1.015631999999999868e+00 7.369999999999998080e-04 6.705732434646842228e-04
1.052378999999999953e+00 1.935000000000000088e-03 2.874769680979926204e-03
1.056572999999999984e+00 2.057999999999999934e-03 3.180936668407052890e-03
1.117002000000000050e+00 5.543000000000000184e-03 9.308421983498134378e-03
1.120660999999999907e+00 5.947000000000000029e-03 9.818701392181414939e-03
1.123575999999999908e+00 6.350999999999999875e-03 1.024103321803638417e-02
1.138970000000000038e+00 8.089999999999999969e-03 1.260538299633207245e-02
1.160700000000000065e+00 1.118699999999999903e-02 1.665450451824364991e-02
1.166403000000000079e+00 1.221399999999999916e-02 1.788267038151540936e-02
1.178163000000000071e+00 1.518699999999999911e-02 2.070277973938036351e-02
1.188177999999999956e+00 1.632799999999999876e-02 2.339703328150755102e-02
1.192806999999999951e+00 1.703799999999999759e-02 2.484132201400422388e-02
1.199278999999999984e+00 1.769099999999999839e-02 2.696751178290143769e-02
1.203236999999999890e+00 1.847099999999999784e-02 2.830015324282621897e-02
