x y_gt y_pr
1.000000000000000000e+00 0.000000000000000000e+00 -1.058791184067875424e-19
9.992800000000001681e-01 1.499999999999982424e-02 -4.932147381707485369e-05
9.999970000000000248e-01 2.699999999999989908e-02 8.443427685233704724e-05
1.000199999999999978e+00 3.799999999999983946e-02 1.839488306465854447e-03
1.000666000000000055e+00 4.600000000000003392e-02 6.043424081591725928e-03
1.001049000000000078e+00 5.400000000000001327e-02 1.014733636223798599e-02
1.001469000000000165e+00 5.999999999999994227e-02 1.428522239772956823e-02
1.001827000000000023e+00 6.599999999999986433e-02 1.799317915072098928e-02
1.002428000000000097e+00 6.799999999999992162e-02 2.423451831900590506e-02
1.002608000000000166e+00 6.899999999999983924e-02 2.669614595590920694e-02
1.003727000000000036e+00 7.099999999999988265e-02 3.870503557944754425e-02
1.005312999999999901e+00 7.299999999999992606e-02 5.632609846127324682e-02
1.005875000000000075e+00 7.499999999999998335e-02 6.364202229178229919e-02
1.006918999999999897e+00 7.599999999999990097e-02 7.709751694511851605e-02
1.008419000000000176e+00 1.119999999998999990e-01 1.138924751147540188e-01
1.008964999999999890e+00 1.489999999998999902e-01 1.267431334859087100e-01
1.009698999999999902e+00 1.499999999998999911e-01 1.416723024709729550e-01
1.011214000000000057e+00 1.519999999998999929e-01 1.713364319206127362e-01
1.011006999999999989e+00 1.539999999999999980e-01 1.718286232008857384e-01
1.011463000000000001e+00 1.549999999998999956e-01 1.811564882654837783e-01
1.011825999999999892e+00 1.570000000000000007e-01 1.922929576422864884e-01
1.012198000000000153e+00 1.589999999998999991e-01 2.042623946603496776e-01
1.012280000000000069e+00 1.599999999999000000e-01 2.192528388389709260e-01
1.012829999999999897e+00 1.969999999999999807e-01 2.587900650100068423e-01
1.013142999999999905e+00 2.339999999999000102e-01 2.720570906360177399e-01
1.013381000000000087e+00 2.359999999999999876e-01 2.897205968908679874e-01
1.014205000000000023e+00 2.369999999998999851e-01 3.193970905239003066e-01
1.014974999999999961e+00 2.390000000000000180e-01 3.457112107000754331e-01
1.015913999999999984e+00 2.409999999999000164e-01 3.800001232730831346e-01
1.016045000000000087e+00 2.779999999999999694e-01 3.910485680825337984e-01
1.016369999999999996e+00 2.799999999998999956e-01 4.067827667865746566e-01
1.016997000000000151e+00 2.810000000000000275e-01 4.827186117985509117e-01
1.017732000000000081e+00 3.189999999998999747e-01 5.283990371571641864e-01
1.018181999999999920e+00 3.830000000000000071e-01 5.519690301420752121e-01
1.019134999999999902e+00 4.819999999999000084e-01 6.090043902331284675e-01
1.020100999999999924e+00 4.839999999999999858e-01 6.596147116098127761e-01
1.020748999999999906e+00 4.859999999998999565e-01 6.991747284771200333e-01
1.020373999999999892e+00 4.870000000000000440e-01 6.884246554599733336e-01
1.021209000000000033e+00 5.160000000000000142e-01 7.392997368981303330e-01
1.021401999999999921e+00 5.449999999998998979e-01 7.760917416759112175e-01
1.021559000000000106e+00 5.469999999999000106e-01 8.476256866129070477e-01
1.022361000000000075e+00 5.490000000000000435e-01 9.284959416709601676e-01
1.022459000000000007e+00 5.859999999998999343e-01 9.476230837640633453e-01
1.022813999999999890e+00 7.139999999999000480e-01 9.820885011879170179e-01
1.023314999999999975e+00 7.429999999998999627e-01 1.056039595369819173e+00
1.024026000000000103e+00 7.439999999998999636e-01 1.193999202592782582e+00
1.024181999999999926e+00 7.819999999998999973e-01 1.219135535453580443e+00
1.024481999999999893e+00 8.479999999999000559e-01 1.295434568133945197e+00
1.026032000000000055e+00 8.860000000000000098e-01 1.418634922946091503e+00
1.026191000000000075e+00 8.259999999998999254e-01 1.531424440433298395e+00
1.026772000000000018e+00 8.279999999999000382e-01 1.641028141204898150e+00
1.027518000000000153e+00 8.649999999999000710e-01 1.746007972083627013e+00
1.027762999999999982e+00 9.669999999999999707e-01 1.800160059039588312e+00
1.028094999999999981e+00 1.004999999999899973e+00 1.856464283846870567e+00
1.029121000000000175e+00 9.810000000000000941e-01 1.958027168513190919e+00
1.028558000000000083e+00 9.819999999999000639e-01 1.953194942351290875e+00
1.028855999999999993e+00 1.047999999999899901e+00 2.004849080864966826e+00
1.030418000000000056e+00 1.112999999999900069e+00 2.175194451144529584e+00
1.030774999999999997e+00 1.116999999999999993e+00 2.244260889942586878e+00
1.031266000000000016e+00 1.118999999999900075e+00 2.406894667379092745e+00
1.031843999999999983e+00 1.120999999999999996e+00 2.524337374258739608e+00
1.032005999999999979e+00 1.149999999999999911e+00 2.585229982854150066e+00
1.032342000000000093e+00 1.180999999999899908e+00 2.709119820805498957e+00
1.033338000000000090e+00 1.183999999999900021e+00 2.928048113534229557e+00
1.034260000000000179e+00 1.148999999999900101e+00 3.136911357194647643e+00
1.034510000000000041e+00 1.214999999999999858e+00 3.247804800331410391e+00
1.034658999999999995e+00 1.245000000000000107e+00 3.456801953184701848e+00
1.035180999999999907e+00 1.275000000000000133e+00 3.586545389072618661e+00
1.035371000000000041e+00 1.341999999999899940e+00 3.709936646677379990e+00
1.036337999999999981e+00 1.536999999999900002e+00 3.979030622567618636e+00
1.036432000000000020e+00 1.667999999999900007e+00 4.083099388388566453e+00
1.037900000000000045e+00 1.735000000000000098e+00 4.337395000764145969e+00
1.038251000000000035e+00 1.801999999999900126e+00 4.524252935912811857e+00
1.038524000000000003e+00 1.869999999999999885e+00 4.694765799384150284e+00
1.038235000000000019e+00 2.066000000000000281e+00 4.660159147541749647e+00
1.038755000000000095e+00 2.325999999999900147e+00 4.898936298071616235e+00
1.039330000000000087e+00 2.494999999999999662e+00 5.117650052061312849e+00
1.039430999999999994e+00 2.600000000000000089e+00 5.266249784474110740e+00
1.040437999999999974e+00 2.759999999999999787e+00 5.676315156969415909e+00
1.041072999999999915e+00 3.020999999999999908e+00 5.934911904656657633e+00
1.041965000000000030e+00 3.217999999999999972e+00 6.297955701927056893e+00
1.042643999999999904e+00 3.416000000000000369e+00 6.652886756057116102e+00
1.043116000000000154e+00 3.586000000000000298e+00 6.960778299713493489e+00
1.044248999999999983e+00 3.683000000000000274e+00 7.280440186740733566e+00
1.045597000000000110e+00 3.716000000000000192e+00 7.725878448064646520e+00
1.045795000000000030e+00 3.848999999999899835e+00 7.973175602184116251e+00
1.045626000000000166e+00 3.983000000000000540e+00 8.159471216424675433e+00
1.047004000000000046e+00 4.080000000000000071e+00 8.788129366205023274e+00
1.047795000000000032e+00 4.149999999999899991e+00 9.291632257560863195e+00
1.049183999999999894e+00 4.155000000000000249e+00 1.006201595368521851e+01
1.049456000000000166e+00 4.196999999999899700e+00 1.042039627435930882e+01
1.049970000000000070e+00 4.294999999999999929e+00 1.073810697914605150e+01
1.050151999999999974e+00 4.392999999999899430e+00 1.094698568365024904e+01
1.050437999999999983e+00 4.397999999999900211e+00 1.125526365059474010e+01
1.051976000000000022e+00 4.440999999999999837e+00 1.197544008385831305e+01
1.052803000000000155e+00 4.512000000000000455e+00 1.246743588050583362e+01
1.053139999999999965e+00 4.619999999999900631e+00 1.307413724618517925e+01
1.054402999999999979e+00 4.652999999999900105e+00 1.416901226728299257e+01
1.054958999999999980e+00 4.827999999999999403e+00 1.475028027899679017e+01
1.056329000000000073e+00 4.964999999999999858e+00 1.547775886504475018e+01
1.057082000000000077e+00 5.101999999999999424e+00 1.648008134584197037e+01
1.058759000000000006e+00 5.313999999999900581e+00 1.757907036836449066e+01
1.059496999999999911e+00 5.556000000000000050e+00 1.836678889030576656e+01
1.059836000000000000e+00 5.796999999999999709e+00 1.937737332705885862e+01
1.061113999999999891e+00 6.009999999999999787e+00 2.054906265430483359e+01
1.062667000000000028e+00 6.185999999999999943e+00 2.288372453664684159e+01
1.063017000000000101e+00 6.295999999999899899e+00 2.347026362265632571e+01
1.063436999999999966e+00 6.472000000000000419e+00 2.414596593848745343e+01
1.064480000000000093e+00 6.751999999999999780e+00 2.559188589966015215e+01
1.065621000000000151e+00 7.060999999999999943e+00 2.695411898166916842e+01
1.065552000000000055e+00 7.276000000000000689e+00 2.739434991310656287e+01
1.066719999999999891e+00 7.453999999999999737e+00 2.920554291387491830e+01
1.068086000000000091e+00 7.735999999999999766e+00 3.242519557967498400e+01
1.069506999999999985e+00 7.980999999999999872e+00 3.527634006269189371e+01
1.070455000000000156e+00 8.226000000000000867e+00 3.712659698500412020e+01
1.072235999999999967e+00 8.443000000000001393e+00 4.154563346240538380e+01
1.073239999999999972e+00 8.679999999999999716e+00 4.532697569884998501e+01
1.074291000000000107e+00 8.926999999999999602e+00 4.994309031535209442e+01
1.074923000000000073e+00 9.202999999999999403e+00 5.470715159297728292e+01
1.075494000000000172e+00 9.440999999999998948e+00 6.164497260142842094e+01
1.076621000000000050e+00 9.745999999999998664e+00 6.867527954245342414e+01
1.077161000000000035e+00 1.012800000000000011e+01 7.619356982254385002e+01
1.078443000000000040e+00 1.044299999999999962e+01 8.829505797233434805e+01
1.079069000000000056e+00 1.078699999999999903e+01 1.051480601626857805e+02
1.081057000000000157e+00 1.113300000000000090e+01 1.457120858728438577e+02
1.082181999999999977e+00 1.151699999999999946e+01 2.186988068786264421e+02
1.083266999999999980e+00 1.196799999999999997e+01 3.549225533590308714e+02
1.085237999999999925e+00 1.242099999999999937e+01 7.973534753027022361e+02
1.085398000000000085e+00 1.283699999999999974e+01 1.205185282530489530e+03
1.086870999999999921e+00 1.328999999999999915e+01 1.743431053292243860e+03
1.087541000000000091e+00 1.377299999999999969e+01 2.113145136093044584e+03
1.088497999999999966e+00 1.420000000000000107e+01 2.485968812560224251e+03
1.090466000000000157e+00 1.468500000000000050e+01 2.902482820833755795e+03
1.091625999999999985e+00 1.511299999999999955e+01 3.274917592493416578e+03
1.092592999999999925e+00 1.563700000000000223e+01 3.527598878052620876e+03
1.094133000000000022e+00 1.620200000000000173e+01 4.046188411150273623e+03
1.094835000000000003e+00 1.676800000000000068e+01 4.267869089269336655e+03
1.095462000000000158e+00 1.736299999999999955e+01 4.475634379621689732e+03
1.096578999999999970e+00 1.796000000000000085e+01 4.640410454224340356e+03
1.098055999999999921e+00 1.852899999999999991e+01 4.849561394030734846e+03
1.098530999999999924e+00 1.915599999999999881e+01 5.076505589253266407e+03
1.099677000000000016e+00 1.982300000000000040e+01 5.311453307180860065e+03
1.101278999999999897e+00 2.049200000000000088e+01 5.619599998688662708e+03
1.102902999999999967e+00 2.123999999999999844e+01 5.846023331147553108e+03
1.103911000000000087e+00 2.198799999999999955e+01 6.046034674008139518e+03
1.105410000000000004e+00 2.283500000000000085e+01 6.216916075797333178e+03
1.105701999999999963e+00 2.385000000000000142e+01 6.277009395648796271e+03
1.106022000000000061e+00 2.480799999999999983e+01 6.322787920967248283e+03
1.107444000000000095e+00 2.586499999999999844e+01 6.587654482355911568e+03
1.108172000000000157e+00 2.696199999999999974e+01 6.733322411391965034e+03
1.109685000000000032e+00 2.792399999999999949e+01 6.909402507576479366e+03
1.110864000000000074e+00 2.901500000000000057e+01 7.110622006464512197e+03
1.112783999999999995e+00 3.018599999999999994e+01 7.300392311024023002e+03
1.113086000000000020e+00 3.142799999999999727e+01 7.395206969426805699e+03
1.114832000000000045e+00 3.277099999999989421e+01 7.556814127501719668e+03
1.116257999999999972e+00 3.422399999999999665e+01 7.710858395268330241e+03
1.117115000000000080e+00 3.564099999999999824e+01 7.848491920449372628e+03
1.118075000000000152e+00 3.705799999999989325e+01 7.983403023915047015e+03
1.119172999999999973e+00 3.851699999999989643e+01 8.137987908453093041e+03
1.119860000000000078e+00 4.014500000000000313e+01 8.280414767569911419e+03
1.121917000000000053e+00 4.189399999999989888e+01 8.455905827693555693e+03
1.123088000000000086e+00 4.353899999999989490e+01 8.586111655533259182e+03
1.125089999999999923e+00 4.525499999999999545e+01 8.757862483619879640e+03
1.125663000000000080e+00 4.715299999999990632e+01 8.819411076684174986e+03
1.126722000000000001e+00 4.912199999999999989e+01 8.967972809303595568e+03
1.127315999999999985e+00 5.129099999999989734e+01 9.027721132187207331e+03
1.128671999999999898e+00 5.354499999999989512e+01 9.146902903827502087e+03
1.129353999999999969e+00 5.594099999999999540e+01 9.253698010108369999e+03
1.131467999999999918e+00 5.837999999999989598e+01 9.427230736001982223e+03
1.133005000000000040e+00 6.096299999999990149e+01 9.546488608775995090e+03
1.134125999999999967e+00 6.365999999999999659e+01 9.665275232016789232e+03
1.135335999999999901e+00 6.657100000000001216e+01 9.790101184500948875e+03
1.136276000000000064e+00 6.969499999999999318e+01 9.890230230563765872e+03
1.137162999999999924e+00 7.303600000000000136e+01 9.992165868216370654e+03
1.138160999999999978e+00 7.649200000000000443e+01 1.009838439272761934e+04
1.140249000000000068e+00 7.991400000000000148e+01 1.028467003669183032e+04
1.141767999999999894e+00 8.153399999999999181e+01 1.038898041476981780e+04
1.143318999999999974e+00 8.327400000000000091e+01 1.052732070284319161e+04
1.143950000000000022e+00 8.498999999999999488e+01 1.061838343908171919e+04
1.145629999999999926e+00 8.682200000000000273e+01 1.077784154362034496e+04
