x y_gt y_pr
1.000000000000000000e+00 0.000000000000000000e+00 -4.235164736271501695e-19
9.998000000000000220e-01 1.069999999998999946e-01 -3.984603895794699208e-06
1.000383000000000022e+00 5.999999999999972716e-02 3.429830994572913939e-05
1.002707000000000015e+00 2.099999999999975150e-02 3.174411687449586110e-04
1.004367999999999927e+00 6.699999999999978195e-02 5.836809388522314675e-04
1.006379999999999830e+00 1.069999999998999946e-01 1.044958339128374816e-03
1.007229999999999848e+00 1.410000000000000142e-01 1.380833396920863078e-03
1.007824999999999971e+00 1.079999999999999988e-01 1.623597084805834508e-03
1.008544000000000107e+00 1.099999999998999972e-01 1.969277840551491437e-03
1.009117999999999959e+00 2.030000000000000138e-01 2.317169370718237791e-03
1.011165000000000092e+00 3.329999999998999871e-01 3.562785684231547460e-03
1.012201999999999824e+00 3.089999999999000213e-01 4.372642095220361479e-03
1.012772000000000006e+00 2.849999999999999756e-01 5.086244622843435863e-03
1.013678999999999997e+00 3.149999999998999711e-01 7.168270277331694092e-03
1.015057000000000098e+00 3.819999999998999751e-01 9.133553601069360067e-03
1.016755999999999993e+00 4.489999999998999791e-01 1.158439624481400095e-02
1.018093999999999832e+00 4.529999999998999827e-01 1.437696456756298001e-02
1.018728000000000078e+00 4.829999999999000093e-01 1.615050671425855011e-02
1.020291999999999977e+00 5.130000000000000115e-01 2.101386381989773719e-02
1.020494999999999930e+00 5.439999999999000080e-01 2.184431034568905944e-02
1.021516000000000091e+00 6.109999999999999876e-01 2.369020106039201531e-02
1.022309999999999830e+00 5.779999999999999583e-01 2.682280163574568554e-02
1.023193999999999937e+00 5.809999999998999298e-01 3.007340736829156036e-02
1.024072000000000093e+00 6.470000000000000195e-01 3.381668018282842775e-02
1.024848999999999899e+00 6.879999999998999138e-01 3.967169071316681978e-02
1.025852999999999904e+00 7.299999999998999511e-01 4.516374792250624215e-02
1.027441999999999966e+00 7.339999999998999547e-01 5.289418632987336055e-02
1.028934000000000015e+00 8.649999999999000710e-01 6.025092814367455363e-02
1.029970999999999970e+00 9.329999999998999094e-01 6.567042595930754068e-02
1.031008999999999842e+00 9.740000000000000879e-01 7.251235592849390732e-02
1.031717999999999913e+00 1.016000000000000014e+00 8.046936616740582582e-02
1.032181999999999933e+00 1.121999999999899966e+00 8.670057327139030212e-02
1.032567999999999930e+00 1.226000000000000201e+00 9.472345718397166825e-02
1.033420000000000005e+00 1.368000000000000105e+00 1.021500887532305335e-01
1.033536000000000010e+00 1.409999999999900000e+00 1.068040274758641911e-01
1.033598999999999934e+00 1.479000000000000092e+00 1.088247993592925122e-01
1.033860999999999919e+00 1.649999999999899991e+00 1.158481346386120020e-01
1.033428000000000013e+00 1.912999999999900114e+00 1.192330520090721380e-01
1.033960999999999908e+00 2.047999999999900123e+00 1.245024700862678441e-01
1.034598999999999824e+00 2.089999999999999858e+00 1.332317575936179110e-01
1.034759999999999902e+00 2.094999999999899831e+00 1.397440753898273047e-01
1.035686000000000107e+00 2.266999999999999904e+00 1.524973333868323844e-01
1.036111000000000004e+00 2.402999999999900105e+00 1.627278688591920486e-01
1.036882999999999999e+00 2.548000000000000043e+00 1.717276915931340575e-01
1.037494999999999834e+00 2.683999999999899799e+00 1.826848991495528263e-01
1.038238999999999912e+00 2.783999999999999808e+00 2.052750775304320874e-01
1.039436999999999944e+00 2.892999999999899874e+00 2.258024168627019990e-01
1.040451999999999932e+00 3.029999999999899885e+00 2.427914639686244158e-01
1.040904999999999969e+00 3.129999999999999893e+00 2.577283423640380766e-01
1.041992999999999947e+00 3.266999999999999904e+00 2.827126918961108126e-01
1.042483999999999966e+00 3.338999999999999968e+00 2.973292155358615019e-01
1.043675999999999826e+00 3.411000000000000032e+00 3.247920716215921821e-01
1.044318000000000080e+00 3.418000000000000149e+00 3.505511241939501810e-01
1.045242000000000004e+00 3.490000000000000213e+00 3.798203220432014859e-01
1.046397999999999939e+00 3.562000000000000277e+00 4.094694598672142805e-01
1.046597999999999917e+00 3.661999999999999922e+00 4.272559999862765578e-01
1.047427000000000108e+00 3.696999999999900144e+00 4.473626587511772001e-01
1.048860999999999821e+00 3.703999999999999737e+00 4.853739954747953167e-01
1.049700999999999995e+00 3.739000000000000323e+00 5.158774485747111838e-01
1.050370999999999944e+00 3.746999999999899966e+00 5.516661001090826799e-01
1.052019999999999955e+00 3.753999999999900083e+00 6.030682037793350103e-01
1.053137999999999908e+00 3.760999999999899757e+00 6.526764295980493902e-01
1.054226000000000107e+00 3.806999999999900020e+00 6.845307529316577710e-01
1.055120999999999976e+00 3.813999999999900137e+00 7.439238568126418372e-01
1.056642000000000081e+00 3.822000000000000064e+00 7.981090151431040614e-01
1.057855999999999908e+00 3.828999999999999737e+00 8.357833844366849840e-01
1.059791999999999845e+00 3.835999999999999854e+00 9.104068294898719493e-01
1.060964999999999936e+00 3.910999999999899668e+00 9.811428792535629162e-01
1.062068000000000012e+00 4.024000000000000021e+00 1.046434505417718430e+00
1.063468000000000080e+00 4.097999999999999865e+00 1.108378318931229067e+00
1.064699999999999980e+00 4.105000000000000426e+00 1.173273249794753781e+00
1.065547999999999940e+00 4.179999999999999716e+00 1.231594072827665087e+00
1.067196999999999951e+00 4.294000000000000483e+00 1.330379359150792418e+00
1.068292999999999937e+00 4.407999999999999474e+00 1.408026080585122797e+00
1.068894999999999929e+00 4.415000000000000036e+00 1.427472560436289895e+00
1.070089999999999986e+00 4.421999999999999709e+00 1.485353607677250665e+00
1.072007999999999850e+00 4.498000000000000220e+00 1.596856418678164191e+00
1.073007999999999962e+00 4.603000000000000647e+00 1.662791040738728743e+00
1.075536999999999965e+00 4.746999999999899522e+00 1.799847883358685507e+00
1.076591000000000076e+00 4.753999999999900083e+00 1.903815619048591534e+00
1.078357000000000010e+00 4.799999999999999822e+00 1.990937746295583066e+00
1.080280999999999825e+00 4.944999999999999396e+00 2.130112047945729614e+00
1.081420999999999966e+00 5.060999999999899579e+00 2.241502370610233719e+00
1.082643999999999940e+00 5.070999999999999730e+00 2.357799688433596774e+00
1.085415999999999936e+00 5.040000000000000036e+00 2.525269498995413642e+00
1.086950000000000083e+00 5.155000000000000249e+00 2.634296685560888918e+00
