x y_gt y_pr
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.990679999999999561e-01 4.600000000000003392e-02 -5.384848720632755270e-02
9.995389999999999553e-01 -3.199999999999991046e-02 -4.118886317928657087e-02
1.001347999999999905e+00 -1.419999999998999840e-01 2.793371984662454746e-02
1.001762000000000041e+00 -9.499999999999991784e-02 4.889260524152413273e-02
1.002075999999999967e+00 -3.999999999999880387e-03 6.523092802052608830e-02
1.002477999999999980e+00 7.500000000000019151e-02 8.395336266363738476e-02
1.003586000000000089e+00 6.500000000000016875e-02 1.237899683578007060e-01
1.004134000000000082e+00 2.989999999999999880e-01 1.551065462477795587e-01
1.004556000000000004e+00 3.780000000000000027e-01 1.947721811507744372e-01
1.004934999999999912e+00 3.800000000000000044e-01 2.366599735193576637e-01
1.004950000000000010e+00 3.810000000000000053e-01 2.462588408085308878e-01
1.005997999999999948e+00 4.279999999999999916e-01 2.915070100127562513e-01
1.006413000000000002e+00 5.839999999999999636e-01 3.167135885979037169e-01
1.007217000000000029e+00 6.640000000000000346e-01 3.502400910460625738e-01
1.007899000000000100e+00 7.110000000000000764e-01 3.928481548905449761e-01
1.008764999999999912e+00 7.910000000000000364e-01 4.420485272093135909e-01
1.009390000000000009e+00 9.150000000000000355e-01 4.714529784315327210e-01
1.010585000000000067e+00 1.106000000000000094e+00 5.211090284019277430e-01
1.010899999999999910e+00 1.152000000000000135e+00 5.397843290645039094e-01
1.011594000000000104e+00 1.189000000000000057e+00 5.668862581993601157e-01
1.012550999999999979e+00 1.224999999999999867e+00 6.251362330909902010e-01
1.013004000000000016e+00 1.338999999999999968e+00 6.538530520228130749e-01
1.013892000000000015e+00 1.264000000000000012e+00 6.957192743795865830e-01
1.015222000000000069e+00 1.300000000000000044e+00 7.576873175976416297e-01
1.015759999999999996e+00 1.381000000000000005e+00 7.990418867876373232e-01
1.016547000000000089e+00 1.462999999999899936e+00 8.437014664801534281e-01
1.017017000000000060e+00 1.579000000000000181e+00 8.773154638099257552e-01
1.018299999999999983e+00 1.616000000000000103e+00 9.413625086292626287e-01
1.018558999999999992e+00 1.618999999999999995e+00 9.640942111982762075e-01
1.020245999999999986e+00 1.655000000000000027e+00 1.035904816655912608e+00
1.020936999999999983e+00 1.657999999999999918e+00 1.086711610932161731e+00
1.021160999999999985e+00 1.694999999999999840e+00 1.120493149976898417e+00
1.022467000000000015e+00 1.698000000000000176e+00 1.173905693409067252e+00
1.023228999999999944e+00 1.735000000000000098e+00 1.233676900093478634e+00
1.024232999999999949e+00 1.737999999999999989e+00 1.279937278135106604e+00
1.024731999999999976e+00 1.740999999999999881e+00 1.314459392269966331e+00
1.025344000000000033e+00 1.743999999999899853e+00 1.353837288107154535e+00
1.026154000000000011e+00 1.747000000000000108e+00 1.381575330539859925e+00
1.027206000000000063e+00 1.750000000000000000e+00 1.437955068535638592e+00
1.027667000000000108e+00 1.752999999999999892e+00 1.480365554908780190e+00
