x y_gt y_pr
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.993090000000000028e-01 1.600000000000001074e-02 -4.041300918486870710e-05
9.995330000000000048e-01 -3.400000000000001632e-02 -2.843283873030289009e-05
1.000043999999999933e+00 -1.800000000000000211e-02 -6.806826214537440926e-06
1.000439999999999996e+00 1.360000000000000098e-01 2.147743408464912809e-02
9.991839999999999611e-01 1.369999999999999829e-01 3.724224565700523472e-04
1.000388000000000055e+00 1.810000000000000220e-01 2.780021588438959593e-02
1.000931999999999933e+00 1.369999999999999829e-01 5.424027878806510911e-02
1.001870000000000038e+00 1.379999999999000082e-01 9.916197152900955991e-02
1.002275999999999945e+00 1.789999999998999891e-01 1.197668821162858194e-01
1.003422999999999954e+00 1.799999999998999900e-01 1.907668546106475738e-01
1.003889999999999949e+00 2.939999999999000080e-01 2.362460431689571982e-01
1.005775000000000086e+00 2.939999999999000080e-01 3.228395186663456928e-01
1.006615000000000038e+00 2.620000000000000107e-01 3.637110843841536156e-01
1.007209000000000021e+00 1.799999999998999900e-01 3.934795877388831964e-01
1.008443999999999896e+00 1.810000000000000220e-01 4.540725863373410442e-01
1.009771999999999892e+00 2.239999999999000013e-01 5.170947824924819747e-01
1.010980999999999908e+00 2.239999999999000013e-01 5.742129235381449037e-01
1.012046000000000001e+00 1.510000000000000231e-01 6.288375904324123855e-01
1.011557999999999957e+00 3.799999999999999906e-02 6.523652744833227102e-01
1.012385000000000090e+00 1.119999999998999990e-01 6.949799313245005328e-01
1.013177999999999912e+00 1.129999999998999999e-01 7.418614274030831401e-01
1.013824999999999976e+00 1.969999999999000051e-01 7.879342131226342305e-01
1.014348000000000027e+00 2.390000000000000180e-01 8.129915996863840144e-01
1.013670000000000071e+00 2.809999999998999964e-01 7.938709768251253074e-01
1.016021000000000063e+00 2.819999999998999973e-01 9.098010330082216823e-01
1.016566000000000081e+00 2.840000000000000302e-01 9.535621376014666861e-01
1.017392000000000074e+00 4.410000000000000031e-01 1.036242390990715911e+00
1.018227999999999911e+00 5.879999999999999671e-01 1.095602443632093470e+00
1.018231000000000108e+00 6.719999999999999307e-01 1.094588157669766915e+00
1.018536000000000108e+00 6.730000000000000426e-01 1.122126651042370415e+00
1.019657000000000036e+00 6.740000000000000435e-01 1.177707311350503439e+00
1.019881999999999955e+00 7.590000000000000080e-01 1.199145247839473294e+00
1.021182000000000034e+00 8.739999999999999991e-01 1.317167953479345011e+00
1.022197999999999940e+00 9.169999999999999263e-01 1.380168973215930128e+00
1.022342000000000084e+00 8.870000000000000107e-01 1.402427428203822268e+00
1.023276000000000074e+00 8.880000000000000115e-01 1.457609535702902193e+00
1.023400000000000087e+00 8.890000000000000124e-01 1.472504545695771272e+00
1.023776000000000019e+00 8.899999999999999023e-01 1.495252488354129827e+00
1.024928999999999979e+00 8.910000000000000142e-01 1.597604852828051980e+00
1.025349000000000066e+00 8.920000000000000151e-01 1.641602532556284411e+00
1.025028000000000050e+00 8.930000000000000160e-01 1.633833201533150925e+00
1.026888999999999941e+00 8.209999999999999520e-01 1.739047757562689922e+00
1.027300000000000102e+00 7.900000000000000355e-01 1.771233761160942111e+00
1.026944999999999997e+00 7.910000000000000364e-01 1.778146702307554561e+00
1.028821999999999903e+00 7.919999999999999263e-01 1.923727485851376429e+00
1.029112000000000027e+00 7.940000000000000391e-01 1.941554683305722007e+00
1.030586999999999920e+00 7.950000000000000400e-01 2.031159506566131423e+00
