x y_gt y_pr
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000323000000000073e+00 0.000000000000000000e+00 2.198891012041524068e-02
9.998249999999999638e-01 9.999999999999161036e-04 1.962871092589945447e-05
9.979409999999999670e-01 9.999999999999161036e-04 -2.781857247351018675e-04
9.968289999999999651e-01 2.000000000000048614e-03 -5.679724376152601805e-05
9.951879999999999615e-01 2.999999999999964501e-03 -4.480168901527479408e-05
9.940250000000001585e-01 2.999999999999964501e-03 -5.699841747565370236e-05
9.932720000000001548e-01 3.999999999999880387e-03 -6.582604324463248733e-05
9.925950000000000051e-01 5.000000000000013115e-03 -7.330027597406866353e-05
9.923389999999999711e-01 3.600000000000000422e-02 -7.693980078846983958e-05
9.921100000000000474e-01 6.700000000000000400e-02 -7.923061831766311440e-05
9.924830000000000041e-01 6.900000000000004741e-02 -7.530659525572243969e-05
9.930130000000000345e-01 6.999999999999996503e-02 -6.886487535498673454e-05
9.935230000000001560e-01 7.099999999999988265e-02 -6.344589684094102959e-05
9.938690000000000024e-01 7.200000000000000844e-02 -5.845596818769018509e-05
9.962349999999999817e-01 7.299999999999992606e-02 -3.565856217407430389e-05
9.969339999999999868e-01 7.400000000000006573e-02 -1.616389970555302878e-04
9.973180000000000378e-01 7.499999999999998335e-02 -4.060606753871800730e-04
9.986160000000001702e-01 7.599999999999990097e-02 -2.936769635703784741e-04
9.999149999999999983e-01 7.700000000000002676e-02 7.478464689220555182e-04
1.000963999999999965e+00 7.799999999999994438e-02 6.807034127925218336e-02
1.001317000000000013e+00 7.899999999999986200e-02 9.485687083211410964e-02
1.001503000000000032e+00 7.999999999999998779e-02 1.089998892625756166e-01
1.001972000000000085e+00 8.099999999999990541e-02 1.427702889049390078e-01
1.002512000000000070e+00 5.199999999999996292e-02 1.816424574643401846e-01
1.002890000000000059e+00 2.300000000000001696e-02 2.093033846566145217e-01
1.004699999999999926e+00 2.399999999999993111e-02 3.392475546601000369e-01
1.005438000000000054e+00 2.500000000000006384e-02 3.950261006966486743e-01
