x y_gt y_pr
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.992800000000001681e-01 1.499999999999982424e-02 -2.188369088028953890e-05
9.999970000000000248e-01 2.699999999999989908e-02 6.999738181181808412e-05
1.000199999999999978e+00 3.799999999999983946e-02 4.235097644620019206e-04
1.000666000000000055e+00 4.600000000000003392e-02 1.310479256201525951e-03
1.001049000000000078e+00 5.400000000000001327e-02 2.494098501262505176e-03
1.001469000000000165e+00 5.999999999999994227e-02 3.491177359825404537e-03
1.001827000000000023e+00 6.599999999999986433e-02 4.448047606736613320e-03
1.002428000000000097e+00 6.799999999999992162e-02 6.020263265846758326e-03
1.002608000000000166e+00 6.899999999999983924e-02 6.883450127930091159e-03
1.003727000000000036e+00 7.099999999999988265e-02 9.889957456038793102e-03
1.005312999999999901e+00 7.299999999999992606e-02 1.423611082252301471e-02
1.005875000000000075e+00 7.499999999999998335e-02 1.636566919805590437e-02
1.006918999999999897e+00 7.599999999999990097e-02 2.008747441024504379e-02
1.008419000000000176e+00 1.119999999998999990e-01 3.551080653530342551e-02
1.008964999999999890e+00 1.489999999998999902e-01 4.058149396979079948e-02
1.009698999999999902e+00 1.499999999998999911e-01 4.590955050885400096e-02
1.011214000000000057e+00 1.519999999998999929e-01 5.587602469140412476e-02
1.011006999999999989e+00 1.539999999999999980e-01 5.710758125621198666e-02
1.011463000000000001e+00 1.549999999998999956e-01 6.024723998267345060e-02
1.011825999999999892e+00 1.570000000000000007e-01 6.478735911110661272e-02
1.012198000000000153e+00 1.589999999998999991e-01 6.970215830612919161e-02
1.012280000000000069e+00 1.599999999999000000e-01 7.758930988775354642e-02
1.012829999999999897e+00 1.969999999999999807e-01 9.655551411452138744e-02
1.013142999999999905e+00 2.339999999999000102e-01 1.022419934357079452e-01
1.013381000000000087e+00 2.359999999999999876e-01 1.105936537297798339e-01
1.014205000000000023e+00 2.369999999998999851e-01 1.224906307099395131e-01
1.014974999999999961e+00 2.390000000000000180e-01 1.326910478186749676e-01
1.015913999999999984e+00 2.409999999999000164e-01 1.460809691445583980e-01
1.016045000000000087e+00 2.779999999999999694e-01 1.512033700550244053e-01
1.016369999999999996e+00 2.799999999998999956e-01 1.577791668775062051e-01
1.016997000000000151e+00 2.810000000000000275e-01 1.938397748289294176e-01
1.017732000000000081e+00 3.189999999998999747e-01 2.134463884638900799e-01
1.018181999999999920e+00 3.830000000000000071e-01 2.231131087650345401e-01
1.019134999999999902e+00 4.819999999999000084e-01 2.469741617658230692e-01
1.020100999999999924e+00 4.839999999999999858e-01 2.672370890778114627e-01
1.020748999999999906e+00 4.859999999998999565e-01 2.834862625021883908e-01
1.020373999999999892e+00 4.870000000000000440e-01 2.801745577295426948e-01
1.021209000000000033e+00 5.160000000000000142e-01 3.009348245277361222e-01
1.021401999999999921e+00 5.449999999998998979e-01 3.181269780929442681e-01
1.021559000000000106e+00 5.469999999999000106e-01 3.525833852573788674e-01
1.022361000000000075e+00 5.490000000000000435e-01 3.877508626355060661e-01
1.022459000000000007e+00 5.859999999998999343e-01 3.965433992376772299e-01
1.022813999999999890e+00 7.139999999999000480e-01 4.113294075522900273e-01
1.023314999999999975e+00 7.429999999998999627e-01 4.443823053045004023e-01
1.024026000000000103e+00 7.439999999998999636e-01 5.068218153513015523e-01
1.024181999999999926e+00 7.819999999998999973e-01 5.179765144866508297e-01
1.024481999999999893e+00 8.479999999999000559e-01 5.527415819221677129e-01
1.026032000000000055e+00 8.860000000000000098e-01 6.020884241388766434e-01
1.026191000000000075e+00 8.259999999998999254e-01 6.545414476853598229e-01
1.026772000000000018e+00 8.279999999999000382e-01 7.025972977243580830e-01
1.027518000000000153e+00 8.649999999999000710e-01 7.471611988787526526e-01
1.027762999999999982e+00 9.669999999999999707e-01 7.709259711422562500e-01
1.028094999999999981e+00 1.004999999999899973e+00 7.950748441783894727e-01
1.029121000000000175e+00 9.810000000000000941e-01 8.356660865032075058e-01
1.028558000000000083e+00 9.819999999999000639e-01 8.370885257524682821e-01
1.028855999999999993e+00 1.047999999999899901e+00 8.591151359602331450e-01
1.030418000000000056e+00 1.112999999999900069e+00 9.274712650467198394e-01
1.030774999999999997e+00 1.116999999999999993e+00 9.568355664712889785e-01
1.031266000000000016e+00 1.118999999999900075e+00 1.028026587541453818e+00
1.031843999999999983e+00 1.120999999999999996e+00 1.077619178110944986e+00
1.032005999999999979e+00 1.149999999999999911e+00 1.104193193947699214e+00
1.032342000000000093e+00 1.180999999999899908e+00 1.158036782489061833e+00
1.033338000000000090e+00 1.183999999999900021e+00 1.249773729220169383e+00
1.034260000000000179e+00 1.148999999999900101e+00 1.336772245475984500e+00
1.034510000000000041e+00 1.214999999999999858e+00 1.384428183715123772e+00
1.034658999999999995e+00 1.245000000000000107e+00 1.476115343512359956e+00
1.035180999999999907e+00 1.275000000000000133e+00 1.529633115687115463e+00
1.035371000000000041e+00 1.341999999999899940e+00 1.582541362077216629e+00
1.036337999999999981e+00 1.536999999999900002e+00 1.693199674914123598e+00
1.036432000000000020e+00 1.667999999999900007e+00 1.737798465672716342e+00
1.037900000000000045e+00 1.735000000000000098e+00 1.836984451042740440e+00
1.038251000000000035e+00 1.801999999999900126e+00 1.914786515754909546e+00
1.038524000000000003e+00 1.869999999999999885e+00 1.985767142591171819e+00
1.038235000000000019e+00 2.066000000000000281e+00 1.973152594328801079e+00
1.038755000000000095e+00 2.325999999999900147e+00 2.071015349458006138e+00
1.039330000000000087e+00 2.494999999999999662e+00 2.159305601455339563e+00
1.039430999999999994e+00 2.600000000000000089e+00 2.221150308939856544e+00
1.040437999999999974e+00 2.759999999999999787e+00 2.384967213650541762e+00
1.041072999999999915e+00 3.020999999999999908e+00 2.487258041465109315e+00
1.041965000000000030e+00 3.217999999999999972e+00 2.629550168011523859e+00
1.042643999999999904e+00 3.416000000000000369e+00 2.768666431473375766e+00
1.043116000000000154e+00 3.586000000000000298e+00 2.889064135596299376e+00
1.044248999999999983e+00 3.683000000000000274e+00 3.008078201436496180e+00
1.045597000000000110e+00 3.716000000000000192e+00 3.173736009843653338e+00
1.045795000000000030e+00 3.848999999999899835e+00 3.268976515474416367e+00
1.045626000000000166e+00 3.983000000000000540e+00 3.342625353446933456e+00
1.047004000000000046e+00 4.080000000000000071e+00 3.573733479268665914e+00
1.047795000000000032e+00 4.149999999999899991e+00 3.758038912759592343e+00
1.049183999999999894e+00 4.155000000000000249e+00 4.033464988399908968e+00
1.049456000000000166e+00 4.196999999999899700e+00 4.162024170642394161e+00
1.049970000000000070e+00 4.294999999999999929e+00 4.272954695259742586e+00
1.050151999999999974e+00 4.392999999999899430e+00 4.346337528056370303e+00
1.050437999999999983e+00 4.397999999999900211e+00 4.453640407073846674e+00
1.051976000000000022e+00 4.440999999999999837e+00 4.694933393737960259e+00
1.052803000000000155e+00 4.512000000000000455e+00 4.858193820611957037e+00
1.053139999999999965e+00 4.619999999999900631e+00 5.060094988387672466e+00
1.054402999999999979e+00 4.652999999999900105e+00 5.410935077774597701e+00
1.054958999999999980e+00 4.827999999999999403e+00 5.592798421536051556e+00
1.056329000000000073e+00 4.964999999999999858e+00 5.812815749808118326e+00
1.057082000000000077e+00 5.101999999999999424e+00 6.112382239307451393e+00
1.058759000000000006e+00 5.313999999999900581e+00 6.427082275467074446e+00
1.059496999999999911e+00 5.556000000000000050e+00 6.647332747619772775e+00
1.059836000000000000e+00 5.796999999999999709e+00 6.922424321809328873e+00
1.061113999999999891e+00 6.009999999999999787e+00 7.228670822007840613e+00
1.062667000000000028e+00 6.185999999999999943e+00 7.804265290157030854e+00
1.063017000000000101e+00 6.295999999999899899e+00 7.941638466563715859e+00
1.063436999999999966e+00 6.472000000000000419e+00 8.096503949255250632e+00
1.064480000000000093e+00 6.751999999999999780e+00 8.416676876857252410e+00
1.065621000000000151e+00 7.060999999999999943e+00 8.705458564978941993e+00
1.065552000000000055e+00 7.276000000000000689e+00 8.793448162048921546e+00
1.066719999999999891e+00 7.453999999999999737e+00 9.150253610076815036e+00
1.068086000000000091e+00 7.735999999999999766e+00 9.727070629268892432e+00
1.069506999999999985e+00 7.980999999999999872e+00 1.019027712825027265e+01
1.070455000000000156e+00 8.226000000000000867e+00 1.046934783696534055e+01
1.072235999999999967e+00 8.443000000000001393e+00 1.106643277447841456e+01
1.073239999999999972e+00 8.679999999999999716e+00 1.150571256987420199e+01
1.074291000000000107e+00 8.926999999999999602e+00 1.197200393301879906e+01
1.074923000000000073e+00 9.202999999999999403e+00 1.237728109919643060e+01
1.075494000000000172e+00 9.440999999999998948e+00 1.286155951670272657e+01
1.076621000000000050e+00 9.745999999999998664e+00 1.328230929400941029e+01
1.077161000000000035e+00 1.012800000000000011e+01 1.363489345725361090e+01
1.078443000000000040e+00 1.044299999999999962e+01 1.410336727795469081e+01
1.079069000000000056e+00 1.078699999999999903e+01 1.454725948238145783e+01
1.081057000000000157e+00 1.113300000000000090e+01 1.524353082603390597e+01
1.082181999999999977e+00 1.151699999999999946e+01 1.582777873747483177e+01
1.083266999999999980e+00 1.196799999999999997e+01 1.635036907661237038e+01
1.085237999999999925e+00 1.242099999999999937e+01 1.717196829272974767e+01
1.085398000000000085e+00 1.283699999999999974e+01 1.763981137764472251e+01
1.086870999999999921e+00 1.328999999999999915e+01 1.832211135563130000e+01
1.087541000000000091e+00 1.377299999999999969e+01 1.880574997997537778e+01
1.088497999999999966e+00 1.420000000000000107e+01 1.936018845730579230e+01
1.090466000000000157e+00 1.468500000000000050e+01 2.010500859488755765e+01
1.091625999999999985e+00 1.511299999999999955e+01 2.081662809088704691e+01
1.092592999999999925e+00 1.563700000000000223e+01 2.135876600900026645e+01
1.094133000000000022e+00 1.620200000000000173e+01 2.259914629142252807e+01
1.094835000000000003e+00 1.676800000000000068e+01 2.320216009749372432e+01
1.095462000000000158e+00 1.736299999999999955e+01 2.381004182651733814e+01
1.096578999999999970e+00 1.796000000000000085e+01 2.434395715982526553e+01
1.098055999999999921e+00 1.852899999999999991e+01 2.506197613217123532e+01
1.098530999999999924e+00 1.915599999999999881e+01 2.587023581790687032e+01
1.099677000000000016e+00 1.982300000000000040e+01 2.679314495479837177e+01
1.101278999999999897e+00 2.049200000000000088e+01 2.812234198662608264e+01
1.102902999999999967e+00 2.123999999999999844e+01 2.919023300163508949e+01
1.103911000000000087e+00 2.198799999999999955e+01 3.020594676731373340e+01
