x y_gt y_pr
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000323000000000073e+00 0.000000000000000000e+00 3.278377837045443749e-02
9.998249999999999638e-01 9.999999999999161036e-04 2.027492847562142203e-05
9.979409999999999670e-01 9.999999999999161036e-04 -2.736451270603350587e-04
9.968289999999999651e-01 2.000000000000048614e-03 -1.747560079025341418e-05
9.951879999999999615e-01 2.999999999999964501e-03 -2.696290388988094967e-05
9.940250000000001585e-01 2.999999999999964501e-03 -3.430321762048153784e-05
9.932720000000001548e-01 3.999999999999880387e-03 -3.961590148200074847e-05
9.925950000000000051e-01 5.000000000000013115e-03 -4.411407989925765223e-05
9.923389999999999711e-01 3.600000000000000422e-02 -4.630442479097727820e-05
9.921100000000000474e-01 6.700000000000000400e-02 -4.768309697804893384e-05
9.924830000000000041e-01 6.900000000000004741e-02 -4.532152266904128233e-05
9.930130000000000345e-01 6.999999999999996503e-02 -4.144474439024588698e-05
9.935230000000001560e-01 7.099999999999988265e-02 -3.818346569373922382e-05
9.938690000000000024e-01 7.200000000000000844e-02 -3.518041145572343395e-05
9.962349999999999817e-01 7.299999999999992606e-02 -2.146031263908764416e-05
9.969339999999999868e-01 7.400000000000006573e-02 -1.244776079806295534e-04
9.973180000000000378e-01 7.499999999999998335e-02 -3.939087252755665977e-04
9.986160000000001702e-01 7.599999999999990097e-02 -2.991615453818789174e-04
9.999149999999999983e-01 7.700000000000002676e-02 7.721516582343560193e-04
1.000963999999999965e+00 7.799999999999994438e-02 1.004046663236372178e-01
1.001317000000000013e+00 7.899999999999986200e-02 1.391020801174930044e-01
1.001503000000000032e+00 7.999999999999998779e-02 1.595235487729559920e-01
1.001972000000000085e+00 8.099999999999990541e-02 2.091041616547588133e-01
1.002512000000000070e+00 5.199999999999996292e-02 2.662121495248363501e-01
1.002890000000000059e+00 2.300000000000001696e-02 3.066642391084251629e-01
1.004699999999999926e+00 2.399999999999993111e-02 4.980633347879913631e-01
1.005438000000000054e+00 2.500000000000006384e-02 5.790177086760226466e-01
1.005633999999999917e+00 7.999999999999998779e-02 6.121109337216608104e-01
1.006982000000000044e+00 1.119999999998999990e-01 7.583907413687153154e-01
1.007469000000000170e+00 1.129999999999999893e-01 8.179914414586327842e-01
1.007698999999999900e+00 1.139999999999000008e-01 8.450918624616551300e-01
1.008103999999999889e+00 1.149999999999000017e-01 8.968903821858112968e-01
1.008528000000000091e+00 1.160000000000000059e-01 9.475795340750953200e-01
1.009352000000000027e+00 1.479999999998999893e-01 1.038384625659423799e+00
1.009714999999999918e+00 1.489999999999999936e-01 1.081126940623777566e+00
1.010052000000000172e+00 1.809999999998999909e-01 1.117323821319280430e+00
1.010751000000000177e+00 2.669999999999000395e-01 1.204707532584724072e+00
