x y_gt y_pr
1.000000000000000000e+00 0.000000000000000000e+00 2.117582368135750848e-19
9.998000000000000220e-01 1.069999999998999946e-01 -3.710823152964667431e-06
1.000383000000000022e+00 5.999999999999972716e-02 3.260846928677376723e-03
1.002707000000000015e+00 2.099999999999975150e-02 2.320174150056443507e-02
1.004367999999999927e+00 6.699999999999978195e-02 3.372810950060568108e-02
1.006379999999999830e+00 1.069999999998999946e-01 4.601417253166333737e-02
1.007229999999999848e+00 1.410000000000000142e-01 5.317479659762566757e-02
1.007824999999999971e+00 1.079999999999999988e-01 5.761729432125679840e-02
1.008544000000000107e+00 1.099999999998999972e-01 6.334162889259142837e-02
1.009117999999999959e+00 2.030000000000000138e-01 6.862211136367711573e-02
1.011165000000000092e+00 3.329999999998999871e-01 8.404767494990134091e-02
1.012201999999999824e+00 3.089999999999000213e-01 9.260611817556045622e-02
1.012772000000000006e+00 2.849999999999999756e-01 9.984337955205030424e-02
1.013678999999999997e+00 3.149999999998999711e-01 1.190414377415294211e-01
1.015057000000000098e+00 3.819999999998999751e-01 1.340266675029168075e-01
1.016755999999999993e+00 4.489999999998999791e-01 1.505892232577461520e-01
1.018093999999999832e+00 4.529999999998999827e-01 1.681882656978505031e-01
1.018728000000000078e+00 4.829999999999000093e-01 1.788193615060770236e-01
1.020291999999999977e+00 5.130000000000000115e-01 2.058625799414490753e-01
1.020494999999999930e+00 5.439999999999000080e-01 2.102824651179141802e-01
1.021516000000000091e+00 6.109999999999999876e-01 2.192427904250036919e-01
1.022309999999999830e+00 5.779999999999999583e-01 2.348865858984133526e-01
1.023193999999999937e+00 5.809999999998999298e-01 2.503453580432123404e-01
1.024072000000000093e+00 6.470000000000000195e-01 2.675732463302841202e-01
1.024848999999999899e+00 6.879999999998999138e-01 2.938744999527684310e-01
1.025852999999999904e+00 7.299999999998999511e-01 3.171243506032221382e-01
1.027441999999999966e+00 7.339999999998999547e-01 3.482439824905639303e-01
1.028934000000000015e+00 8.649999999999000710e-01 3.766263141060198771e-01
1.029970999999999970e+00 9.329999999998999094e-01 3.969508674508843704e-01
1.031008999999999842e+00 9.740000000000000879e-01 4.222240324068901596e-01
1.031717999999999913e+00 1.016000000000000014e+00 4.513082991431557889e-01
1.032181999999999933e+00 1.121999999999899966e+00 4.736310725855780723e-01
1.032567999999999930e+00 1.226000000000000201e+00 5.019363933923430832e-01
1.033420000000000005e+00 1.368000000000000105e+00 5.272106011601831455e-01
1.033536000000000010e+00 1.409999999999900000e+00 5.431395555710482048e-01
1.033598999999999934e+00 1.479000000000000092e+00 5.499897857428941439e-01
1.033860999999999919e+00 1.649999999999899991e+00 5.735242057074178001e-01
1.033428000000000013e+00 1.912999999999900114e+00 5.850618599517859453e-01
1.033960999999999908e+00 2.047999999999900123e+00 6.021717960463600638e-01
1.034598999999999824e+00 2.089999999999999858e+00 6.303001695264729420e-01
1.034759999999999902e+00 2.094999999999899831e+00 6.511720754811995970e-01
1.035686000000000107e+00 2.266999999999999904e+00 6.911610344090365343e-01
1.036111000000000004e+00 2.402999999999900105e+00 7.228593664718807599e-01
1.036882999999999999e+00 2.548000000000000043e+00 7.502510135991631302e-01
1.037494999999999834e+00 2.683999999999899799e+00 7.833315326461915973e-01
1.038238999999999912e+00 2.783999999999999808e+00 8.504426673896428035e-01
1.039436999999999944e+00 2.892999999999899874e+00 9.100167291919808443e-01
1.040451999999999932e+00 3.029999999999899885e+00 9.585307604256004810e-01
1.040904999999999969e+00 3.129999999999999893e+00 1.000713975144511769e+00
1.041992999999999947e+00 3.266999999999999904e+00 1.070183045768820396e+00
1.042483999999999966e+00 3.338999999999999968e+00 1.110277363816005947e+00
1.043675999999999826e+00 3.411000000000000032e+00 1.184599464916086031e+00
1.044318000000000080e+00 3.418000000000000149e+00 1.253174884822554569e+00
1.045242000000000004e+00 3.490000000000000213e+00 1.329906416462361740e+00
1.046397999999999939e+00 3.562000000000000277e+00 1.406504445740361708e+00
1.046597999999999917e+00 3.661999999999999922e+00 1.451774791598242187e+00
1.047427000000000108e+00 3.696999999999900144e+00 1.502684932625602432e+00
1.048860999999999821e+00 3.703999999999999737e+00 1.597667750793477115e+00
1.049700999999999995e+00 3.739000000000000323e+00 1.672647820306818689e+00
1.050370999999999944e+00 3.746999999999899966e+00 1.759218692209385981e+00
1.052019999999999955e+00 3.753999999999900083e+00 1.881875814075102848e+00
1.053137999999999908e+00 3.760999999999899757e+00 1.997683004428490561e+00
1.054226000000000107e+00 3.806999999999900020e+00 2.071311850313387826e+00
1.055120999999999976e+00 3.813999999999900137e+00 2.205275090288238093e+00
1.056642000000000081e+00 3.822000000000000064e+00 2.325972828223539235e+00
1.057855999999999908e+00 3.828999999999999737e+00 2.408929160169481332e+00
1.059791999999999845e+00 3.835999999999999854e+00 2.569869109212663538e+00
1.060964999999999936e+00 3.910999999999899668e+00 2.718028722288111432e+00
1.062068000000000012e+00 4.024000000000000021e+00 2.851998596049523105e+00
1.063468000000000080e+00 4.097999999999999865e+00 2.977531793768669388e+00
1.064699999999999980e+00 4.105000000000000426e+00 3.106259364165629311e+00
1.065547999999999940e+00 4.179999999999999716e+00 3.219340218132617615e+00
1.067196999999999951e+00 4.294000000000000483e+00 3.407371528105803904e+00
1.068292999999999937e+00 4.407999999999999474e+00 3.551141242792788866e+00
1.068894999999999929e+00 4.415000000000000036e+00 3.587779889544332690e+00
1.070089999999999986e+00 4.421999999999999709e+00 3.693916934343499658e+00
1.072007999999999850e+00 4.498000000000000220e+00 3.893021108294989929e+00
1.073007999999999962e+00 4.603000000000000647e+00 4.007806549692278786e+00
1.075536999999999965e+00 4.746999999999899522e+00 4.242900806025970972e+00
1.076591000000000076e+00 4.753999999999900083e+00 4.412652644835982407e+00
1.078357000000000010e+00 4.799999999999999822e+00 4.556229048084813549e+00
1.080280999999999825e+00 4.944999999999999396e+00 4.775971687230676999e+00
1.081420999999999966e+00 5.060999999999899579e+00 4.945104117802387123e+00
1.082643999999999940e+00 5.070999999999999730e+00 5.117707644279978929e+00
1.085415999999999936e+00 5.040000000000000036e+00 5.366153665907180681e+00
1.086950000000000083e+00 5.155000000000000249e+00 5.522406093727780352e+00
1.088275000000000103e+00 5.231999999999999318e+00 5.659384365209061407e+00
1.089946000000000081e+00 5.339999999999900382e+00 5.863601644257447454e+00
1.091666999999999943e+00 5.377999999999900638e+00 6.087077506795685267e+00
1.094144000000000005e+00 5.523999999999899657e+00 6.329268159235688529e+00
1.095203999999999844e+00 5.669000000000000483e+00 6.445197575782321664e+00
1.096078000000000108e+00 5.776999999999900659e+00 6.586126583491243913e+00
1.096584000000000003e+00 5.855999999999999872e+00 6.675137090146585628e+00
1.098573999999999939e+00 5.974999999999899281e+00 6.885670541983940574e+00
1.100133000000000028e+00 6.189999999999899138e+00 7.075634715182118839e+00
1.102259000000000100e+00 6.366999999999899629e+00 7.340495454403626496e+00
1.103878999999999833e+00 6.485999999999999766e+00 7.509313139321569963e+00
1.105034999999999989e+00 6.527000000000000135e+00 7.633711041961994681e+00
1.106183999999999834e+00 6.635000000000000675e+00 7.832814665670468912e+00
1.108090999999999937e+00 6.892999999999999794e+00 8.070739546449999580e+00
1.110301999999999900e+00 7.072000000000000064e+00 8.289423347655503704e+00
1.112216000000000093e+00 7.191999999999999282e+00 8.529104637667673572e+00
1.113818999999999892e+00 7.242999999999899963e+00 8.688426474468107230e+00
1.115934999999999899e+00 7.362999999999999545e+00 8.928050197137402222e+00
1.117291999999999952e+00 7.482999999999999652e+00 9.096136790767753055e+00
1.118847999999999843e+00 7.603999999999999204e+00 9.300263087301605225e+00
1.120759999999999978e+00 7.764999999999899316e+00 9.576859265085836626e+00
1.122171000000000030e+00 7.846999999999999531e+00 9.792659833798136759e+00
1.124518999999999824e+00 7.858000000000000540e+00 1.006275153257572441e+01
1.126024999999999832e+00 7.910000000000000142e+00 1.026832373856532321e+01
1.126165000000000083e+00 7.990999999999999659e+00 1.033313494784492015e+01
1.127113999999999949e+00 8.032999999999999474e+00 1.046630655222498696e+01
1.129780000000000006e+00 8.115000000000000213e+00 1.072501901555109249e+01
1.132238999999999995e+00 8.196999999999999176e+00 1.099911656109972391e+01
1.133946999999999816e+00 8.238999999999998991e+00 1.123444721952514769e+01
1.135170999999999930e+00 8.250999999999999446e+00 1.142460225733083590e+01
1.137108999999999925e+00 8.333999999999999631e+00 1.172676663783022555e+01
1.138591999999999826e+00 8.529999999999999361e+00 1.194392890412084007e+01
1.141156999999999977e+00 8.827999999999899927e+00 1.229466750757121041e+01
1.142382000000000009e+00 9.022999999999999687e+00 1.247186634192957833e+01
1.144965000000000011e+00 9.218999999999999417e+00 1.282876849296642696e+01
1.146290000000000031e+00 9.304000000000000270e+00 1.305921773383117923e+01
1.148446000000000078e+00 9.572000000000000952e+00 1.336976972214807269e+01
1.149686999999999903e+00 9.871000000000000441e+00 1.357624119777999283e+01
1.151583999999999941e+00 1.009799999999999898e+01 1.381790751682357410e+01
1.153544999999999821e+00 1.029499999999999993e+01 1.406518601006012403e+01
1.155624999999999902e+00 1.056400000000000006e+01 1.444891964695468012e+01
1.156919999999999948e+00 1.083399999999999963e+01 1.468126678103528526e+01
1.157683999999999935e+00 1.114499999999999957e+01 1.491493843448533063e+01
1.160368999999999984e+00 1.145700000000000074e+01 1.526398631281699636e+01
1.161791000000000018e+00 1.176900000000000013e+01 1.557230404637147103e+01
1.163969000000000031e+00 1.207099999999999973e+01 1.593824911183613580e+01
1.165108000000000033e+00 1.240700000000000003e+01 1.623368029495826903e+01
1.166969999999999841e+00 1.268299999999999983e+01 1.657931358758708740e+01
1.170344999999999969e+00 1.301999999999999957e+01 1.714159073953741341e+01
1.171297000000000033e+00 1.332699999999990048e+01 1.737961139381688724e+01
1.173384999999999900e+00 1.366500000000000092e+01 1.773387367025023309e+01
1.174479999999999968e+00 1.398399999999999999e+01 1.814251685710834039e+01
1.176520000000000010e+00 1.430299999999999905e+01 1.869911683425328874e+01
1.178173999999999833e+00 1.472599999999999909e+01 1.907750804428435032e+01
1.181160999999999905e+00 1.514899999999999913e+01 1.962662671999847319e+01
1.182419000000000109e+00 1.546899999999999942e+01 2.011097898625133951e+01
1.184403000000000095e+00 1.593500000000000050e+01 2.061254440535022070e+01
1.185748999999999942e+00 1.639300000000000068e+01 2.111673670299457584e+01
1.188246999999999831e+00 1.674600000000000222e+01 2.171195682610318656e+01
1.189821999999999935e+00 1.713100000000000023e+01 2.209283885234681932e+01
1.190544999999999964e+00 1.745400000000000063e+01 2.249827557140035594e+01
1.193704000000000098e+00 1.766399999999999793e+01 2.342111637491374765e+01
1.195800999999999892e+00 1.802299999999999969e+01 2.409410104465084146e+01
1.197275000000000089e+00 1.849699999999999989e+01 2.468460117411015631e+01
1.199735999999999914e+00 1.903500000000000014e+01 2.539683097287966618e+01
1.201300000000000034e+00 1.965799999999999770e+01 2.598608892743432364e+01
1.202999999999999847e+00 2.031500000000000128e+01 2.692232369066044129e+01
1.204242999999999952e+00 2.104800000000000182e+01 2.742512130405826198e+01
1.207078000000000095e+00 2.182499999999999929e+01 2.839374707875957071e+01
1.209601999999999844e+00 2.267800000000000082e+01 2.930363598079820520e+01
1.210774000000000017e+00 2.363599999999999923e+01 3.000424650103317603e+01
1.213133999999999935e+00 2.459600000000000009e+01 3.117023030414003060e+01
1.215098000000000011e+00 2.564399999999999835e+01 3.235001056900071603e+01
1.218042999999999987e+00 2.687199999999999989e+01 3.358140599903781265e+01
1.220425000000000093e+00 2.817699999999999960e+01 3.471193630238958150e+01
1.222558000000000034e+00 2.967499999999989768e+01 3.621475665473317918e+01
1.224176999999999849e+00 3.125100000000000122e+01 3.733850159133715607e+01
1.226677000000000017e+00 3.286399999999999721e+01 3.926462814331674167e+01
1.228582999999999981e+00 3.467199999999989757e+01 4.033034970605019254e+01
1.229065999999999992e+00 3.664499999999999602e+01 4.060904959304327377e+01
1.232375999999999916e+00 3.865399999999989689e+01 4.240416303885917415e+01
1.234151999999999916e+00 4.081799999999990547e+01 4.407192990708080771e+01
1.235641999999999907e+00 4.306099999999999994e+01 4.581174812486452907e+01
1.237128999999999923e+00 4.553499999999999659e+01 4.734963303222026099e+01
1.239664000000000099e+00 4.817499999999989768e+01 4.960176321510286357e+01
1.240490000000000093e+00 5.107900000000000063e+01 5.060932812465406272e+01
1.243123999999999896e+00 5.418599999999999994e+01 5.273899747985588959e+01
1.246668000000000109e+00 5.749200000000000443e+01 5.569431937083078310e+01
1.248834999999999917e+00 6.091199999999989956e+01 5.863910138461196908e+01
1.251951999999999954e+00 6.251299999999999812e+01 6.201063548816538429e+01
1.254024000000000028e+00 6.417099999999989279e+01 6.535548949875617097e+01
1.255366999999999900e+00 6.596800000000000352e+01 6.805113460596395214e+01
1.258035000000000014e+00 6.777999999999990166e+01 7.112180350963494391e+01
1.259719000000000033e+00 6.954599999999999227e+01 7.339633232654271922e+01
1.262750999999999957e+00 7.137599999999999056e+01 7.813289709070021161e+01
1.264291999999999971e+00 7.337299999999999045e+01 8.061275137064203022e+01
