x y_gt y_pr
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.992800000000001681e-01 1.499999999999982424e-02 -4.312192826318169295e-06
9.999970000000000248e-01 2.699999999999989908e-02 9.238538199495989196e-05
1.000199999999999978e+00 3.799999999999983946e-02 4.197144405669796935e-02
1.000666000000000055e+00 4.600000000000003392e-02 1.397594636591745487e-01
1.001049000000000078e+00 5.400000000000001327e-02 2.208141147955846040e-01
1.001469000000000165e+00 5.999999999999994227e-02 3.094798224585316726e-01
1.001827000000000023e+00 6.599999999999986433e-02 3.853001184784927702e-01
1.002428000000000097e+00 6.799999999999992162e-02 5.127963873473301293e-01
1.002608000000000166e+00 6.899999999999983924e-02 5.514673590223909683e-01
1.003727000000000036e+00 7.099999999999988265e-02 7.899442806334948664e-01
1.005312999999999901e+00 7.299999999999992606e-02 1.129932722234990861e+00
1.005875000000000075e+00 7.499999999999998335e-02 1.251516207228446698e+00
1.006918999999999897e+00 7.599999999999990097e-02 1.477852483669208628e+00
1.008419000000000176e+00 1.119999999998999990e-01 1.813601728258199763e+00
1.008964999999999890e+00 1.489999999998999902e-01 1.935612169109557801e+00
1.009698999999999902e+00 1.499999999998999911e-01 2.098697073319609974e+00
1.011214000000000057e+00 1.519999999998999929e-01 2.435777039963145096e+00
1.011006999999999989e+00 1.539999999999999980e-01 2.391692040416936393e+00
1.011463000000000001e+00 1.549999999998999956e-01 2.493523508552244028e+00
1.011825999999999892e+00 1.570000000000000007e-01 2.576303525426926200e+00
1.012198000000000153e+00 1.589999999998999991e-01 2.661416288942462405e+00
1.012280000000000069e+00 1.599999999999000000e-01 2.685378196082846003e+00
1.012829999999999897e+00 1.969999999999999807e-01 2.819910510745402554e+00
1.013142999999999905e+00 2.339999999999000102e-01 2.892703353791482801e+00
1.013381000000000087e+00 2.359999999999999876e-01 2.950952751135355268e+00
1.014205000000000023e+00 2.369999999998999851e-01 3.140707956644435139e+00
1.014974999999999961e+00 2.390000000000000180e-01 3.317811019574849585e+00
1.015913999999999984e+00 2.409999999999000164e-01 3.535004411584386386e+00
1.016045000000000087e+00 2.779999999999999694e-01 3.567536766983128604e+00
1.016369999999999996e+00 2.799999999998999956e-01 3.644163489631787378e+00
1.016997000000000151e+00 2.810000000000000275e-01 3.807258535481837569e+00
1.017732000000000081e+00 3.189999999998999747e-01 3.983787970841470294e+00
1.018181999999999920e+00 3.830000000000000071e-01 4.090544048063335936e+00
