x y_gt y_pr
1.000000000000000000e+00 0.000000000000000000e+00 4.235164736271501695e-22
1.009508999999999990e+00 3.089999999999998130e-04 3.851262875882563354e-04
1.010828999999999978e+00 5.490000000000000088e-04 4.458248930810177683e-04
1.015631999999999868e+00 7.369999999999998080e-04 6.646018931603736926e-04
1.052378999999999953e+00 1.935000000000000088e-03 2.855679169119500378e-03
1.056572999999999984e+00 2.057999999999999934e-03 3.161172705960185996e-03
1.117002000000000050e+00 5.543000000000000184e-03 9.288177393988959404e-03
1.120660999999999907e+00 5.947000000000000029e-03 9.798670428418185252e-03
1.123575999999999908e+00 6.350999999999999875e-03 1.022116074323481394e-02
1.138970000000000038e+00 8.089999999999999969e-03 1.258865286766493868e-02
1.160700000000000065e+00 1.118699999999999903e-02 1.664316528657298205e-02
1.166403000000000079e+00 1.221399999999999916e-02 1.787285547203827998e-02
1.178163000000000071e+00 1.518699999999999911e-02 2.069575023745724024e-02
1.188177999999999956e+00 1.632799999999999876e-02 2.339257769311158322e-02
1.192806999999999951e+00 1.703799999999999759e-02 2.483703373841776932e-02
1.199278999999999984e+00 1.769099999999999839e-02 2.696375176166948204e-02
1.203236999999999890e+00 1.847099999999999784e-02 2.829714455345565260e-02
