x y_gt y_pr
1.000000000000000000e+00 0.000000000000000000e+00 1.058791184067875424e-19
9.998000000000000220e-01 1.069999999998999946e-01 -2.147478793554931755e-06
1.000383000000000022e+00 5.999999999999972716e-02 1.102362130416279819e-02
1.002707000000000015e+00 2.099999999999975150e-02 7.915580739590939718e-02
1.004367999999999927e+00 6.699999999999978195e-02 1.284063372214918897e-01
1.006379999999999830e+00 1.069999999998999946e-01 1.886263952248815046e-01
1.007229999999999848e+00 1.410000000000000142e-01 2.146655816491673530e-01
1.007824999999999971e+00 1.079999999999999988e-01 2.328603896670748408e-01
1.008544000000000107e+00 1.099999999998999972e-01 2.550132014468584618e-01
1.009117999999999959e+00 2.030000000000000138e-01 2.729438888986942535e-01
1.011165000000000092e+00 3.329999999998999871e-01 3.364412408666806464e-01
1.012201999999999824e+00 3.089999999999000213e-01 3.690287516119969413e-01
1.012772000000000006e+00 2.849999999999999756e-01 3.877754817798060860e-01
1.013678999999999997e+00 3.149999999998999711e-01 4.202955648920272402e-01
1.015057000000000098e+00 3.819999999998999751e-01 4.654336789780648687e-01
1.016755999999999993e+00 4.489999999998999791e-01 5.206875230882825889e-01
1.018093999999999832e+00 4.529999999998999827e-01 5.660395595849455619e-01
1.018728000000000078e+00 4.829999999999000093e-01 5.884554962412732459e-01
1.020291999999999977e+00 5.130000000000000115e-01 6.442899918650611957e-01
1.020494999999999930e+00 5.439999999999000080e-01 6.519103182784283801e-01
1.021516000000000091e+00 6.109999999999999876e-01 6.851186818735897077e-01
1.022309999999999830e+00 5.779999999999999583e-01 7.143741281475217697e-01
1.023193999999999937e+00 5.809999999998999298e-01 7.462333958454956395e-01
1.024072000000000093e+00 6.470000000000000195e-01 7.786702423775481163e-01
1.024848999999999899e+00 6.879999999998999138e-01 8.118588900593018964e-01
1.025852999999999904e+00 7.299999999998999511e-01 8.504926018380166708e-01
1.027441999999999966e+00 7.339999999998999547e-01 9.094052643230130517e-01
1.028934000000000015e+00 8.649999999999000710e-01 9.644230342127064759e-01
1.029970999999999970e+00 9.329999999998999094e-01 1.002920169547991458e+00
1.031008999999999842e+00 9.740000000000000879e-01 1.043465217372745668e+00
1.031717999999999913e+00 1.016000000000000014e+00 1.075962615804118006e+00
1.032181999999999933e+00 1.121999999999899966e+00 1.098559733699652652e+00
1.032567999999999930e+00 1.226000000000000201e+00 1.121295752675247170e+00
1.033420000000000005e+00 1.368000000000000105e+00 1.156385261548344534e+00
1.033536000000000010e+00 1.409999999999900000e+00 1.166207558359616092e+00
1.033598999999999934e+00 1.479000000000000092e+00 1.170811997789728887e+00
1.033860999999999919e+00 1.649999999999899991e+00 1.187949521616611381e+00
1.033428000000000013e+00 1.912999999999900114e+00 1.179956906223016633e+00
1.033960999999999908e+00 2.047999999999900123e+00 1.202395926858431441e+00
1.034598999999999824e+00 2.089999999999999858e+00 1.232313368346337645e+00
1.034759999999999902e+00 2.094999999999899831e+00 1.245375528886526695e+00
1.035686000000000107e+00 2.266999999999999904e+00 1.288396984969382375e+00
1.036111000000000004e+00 2.402999999999900105e+00 1.313439950649264887e+00
1.036882999999999999e+00 2.548000000000000043e+00 1.346881481923638768e+00
1.037494999999999834e+00 2.683999999999899799e+00 1.377882483034819527e+00
1.038238999999999912e+00 2.783999999999999808e+00 1.426140668648101739e+00
1.039436999999999944e+00 2.892999999999899874e+00 1.484598532115632086e+00
1.040451999999999932e+00 3.029999999999899885e+00 1.533300161295770625e+00
1.040904999999999969e+00 3.129999999999999893e+00 1.563045083708001881e+00
1.041992999999999947e+00 3.266999999999999904e+00 1.621961521852295585e+00
1.042483999999999966e+00 3.338999999999999968e+00 1.651923470370870506e+00
1.043675999999999826e+00 3.411000000000000032e+00 1.715650455027093457e+00
1.044318000000000080e+00 3.418000000000000149e+00 1.760997932150412559e+00
1.045242000000000004e+00 3.490000000000000213e+00 1.817706809441930416e+00
1.046397999999999939e+00 3.562000000000000277e+00 1.881114036553211522e+00
1.046597999999999917e+00 3.661999999999999922e+00 1.904443447061382244e+00
1.047427000000000108e+00 3.696999999999900144e+00 1.948341792713393472e+00
1.048860999999999821e+00 3.703999999999999737e+00 2.026940795420242303e+00
1.049700999999999995e+00 3.739000000000000323e+00 2.080458579858066148e+00
1.050370999999999944e+00 3.746999999999899966e+00 2.133520104731707168e+00
1.052019999999999955e+00 3.753999999999900083e+00 2.229214714022862420e+00
1.053137999999999908e+00 3.760999999999899757e+00 2.306876545251039801e+00
1.054226000000000107e+00 3.806999999999900020e+00 2.367319723073622484e+00
1.055120999999999976e+00 3.813999999999900137e+00 2.445900177513440354e+00
1.056642000000000081e+00 3.822000000000000064e+00 2.537721549800823873e+00
1.057855999999999908e+00 3.828999999999999737e+00 2.605851041144735980e+00
1.059791999999999845e+00 3.835999999999999854e+00 2.726199184804780185e+00
1.060964999999999936e+00 3.910999999999899668e+00 2.819850035088310669e+00
1.062068000000000012e+00 4.024000000000000021e+00 2.906235247168328595e+00
1.063468000000000080e+00 4.097999999999999865e+00 2.998135616127976633e+00
1.064699999999999980e+00 4.105000000000000426e+00 3.086962571842988723e+00
1.065547999999999940e+00 4.179999999999999716e+00 3.158706654506218570e+00
1.067196999999999951e+00 4.294000000000000483e+00 3.285730863897387444e+00
1.068292999999999937e+00 4.407999999999999474e+00 3.379000804970975214e+00
1.068894999999999929e+00 4.415000000000000036e+00 3.411984508967635943e+00
1.070089999999999986e+00 4.421999999999999709e+00 3.492285911964917222e+00
1.072007999999999850e+00 4.498000000000000220e+00 3.634867777373534281e+00
1.073007999999999962e+00 4.603000000000000647e+00 3.714787202532213506e+00
1.075536999999999965e+00 4.746999999999899522e+00 3.893350370440891606e+00
1.076591000000000076e+00 4.753999999999900083e+00 4.002470062683308072e+00
1.078357000000000010e+00 4.799999999999999822e+00 4.119587983075780890e+00
1.080280999999999825e+00 4.944999999999999396e+00 4.279358336140322905e+00
1.081420999999999966e+00 5.060999999999899579e+00 4.394798713927072775e+00
1.082643999999999940e+00 5.070999999999999730e+00 4.515773167061627902e+00
1.085415999999999936e+00 5.040000000000000036e+00 4.718893804098658329e+00
1.086950000000000083e+00 5.155000000000000249e+00 4.842624901505780954e+00
1.088275000000000103e+00 5.231999999999999318e+00 4.951549006670115105e+00
1.089946000000000081e+00 5.339999999999900382e+00 5.108044225685065776e+00
1.091666999999999943e+00 5.377999999999900638e+00 5.279326096575629457e+00
1.094144000000000005e+00 5.523999999999899657e+00 5.482944912755375988e+00
1.095203999999999844e+00 5.669000000000000483e+00 5.578446073033574315e+00
1.096078000000000108e+00 5.776999999999900659e+00 5.685816807576982157e+00
1.096584000000000003e+00 5.855999999999999872e+00 5.753274866877016613e+00
1.098573999999999939e+00 5.974999999999899281e+00 5.933039082188952484e+00
1.100133000000000028e+00 6.189999999999899138e+00 6.092040373984657364e+00
1.102259000000000100e+00 6.366999999999899629e+00 6.316337680764203988e+00
1.103878999999999833e+00 6.485999999999999766e+00 6.467106560497749790e+00
1.105034999999999989e+00 6.527000000000000135e+00 6.578390513647780935e+00
1.106183999999999834e+00 6.635000000000000675e+00 6.744180630828423340e+00
1.108090999999999937e+00 6.892999999999999794e+00 6.956494485439711717e+00
1.110301999999999900e+00 7.072000000000000064e+00 7.163208492435419572e+00
1.112216000000000093e+00 7.191999999999999282e+00 7.383223822319751939e+00
1.113818999999999892e+00 7.242999999999899963e+00 7.537119432586918855e+00
1.115934999999999899e+00 7.362999999999999545e+00 7.765790133075735291e+00
1.117291999999999952e+00 7.482999999999999652e+00 7.925875250271583461e+00
1.118847999999999843e+00 7.603999999999999204e+00 8.120916676273498780e+00
