x y_gt y_pr
1.000000000000000000e+00 0.000000000000000000e+00 -1.323488980084844280e-20
9.992800000000001681e-01 1.499999999999982424e-02 -2.368965778516892381e-05
9.999970000000000248e-01 2.699999999999989908e-02 2.139180711224409316e-06
1.000199999999999978e+00 3.799999999999983946e-02 1.949197353910069735e-02
1.000666000000000055e+00 4.600000000000003392e-02 6.500877033226089285e-02
1.001049000000000078e+00 5.400000000000001327e-02 1.025931135188416915e-01
1.001469000000000165e+00 5.999999999999994227e-02 1.438767206261706288e-01
1.001827000000000023e+00 6.599999999999986433e-02 1.791775867903858954e-01
1.002428000000000097e+00 6.799999999999992162e-02 2.386195954289520305e-01
1.002608000000000166e+00 6.899999999999983924e-02 2.565692855768501035e-01
1.003727000000000036e+00 7.099999999999988265e-02 3.680269154920827734e-01
1.005312999999999901e+00 7.299999999999992606e-02 5.273991791128155304e-01
1.005875000000000075e+00 7.499999999999998335e-02 5.844732474567558844e-01
1.006918999999999897e+00 7.599999999999990097e-02 6.909908724367866961e-01
1.008419000000000176e+00 1.119999999998999990e-01 8.497821434480605785e-01
1.008964999999999890e+00 1.489999999998999902e-01 9.079096055746775917e-01
1.009698999999999902e+00 1.499999999998999911e-01 9.857349934003164504e-01
1.011214000000000057e+00 1.519999999998999929e-01 1.147159824064321487e+00
1.011006999999999989e+00 1.539999999999999980e-01 1.126351873641921353e+00
1.011463000000000001e+00 1.549999999998999956e-01 1.175296867109669741e+00
1.011825999999999892e+00 1.570000000000000007e-01 1.215468256133744429e+00
1.012198000000000153e+00 1.589999999998999991e-01 1.256910878859283764e+00
1.012280000000000069e+00 1.599999999999000000e-01 1.269852327107792389e+00
1.012829999999999897e+00 1.969999999999999807e-01 1.338303253111553515e+00
1.013142999999999905e+00 2.339999999999000102e-01 1.374497807322949905e+00
1.013381000000000087e+00 2.359999999999999876e-01 1.404523124742594442e+00
1.014205000000000023e+00 2.369999999998999851e-01 1.498659296514791794e+00
1.014974999999999961e+00 2.390000000000000180e-01 1.586587176348376316e+00
1.015913999999999984e+00 2.409999999999000164e-01 1.695089464518015898e+00
1.016045000000000087e+00 2.779999999999999694e-01 1.712379445381480014e+00
1.016369999999999996e+00 2.799999999998999956e-01 1.751414848730703300e+00
1.016997000000000151e+00 2.810000000000000275e-01 1.842593542778473203e+00
1.017732000000000081e+00 3.189999999998999747e-01 1.935150816905177207e+00
1.018181999999999920e+00 3.830000000000000071e-01 1.990490712443858889e+00
1.019134999999999902e+00 4.819999999999000084e-01 2.110677410628778006e+00
1.020100999999999924e+00 4.839999999999999858e-01 2.230619590148166242e+00
1.020748999999999906e+00 4.859999999998999565e-01 2.313440191217529307e+00
1.020373999999999892e+00 4.870000000000000440e-01 2.269813286701083843e+00
1.021209000000000033e+00 5.160000000000000142e-01 2.376743042976187770e+00
1.021401999999999921e+00 5.449999999998998979e-01 2.410561296986736934e+00
1.021559000000000106e+00 5.469999999999000106e-01 2.453254148064041740e+00
1.022361000000000075e+00 5.490000000000000435e-01 2.568482209556545381e+00
1.022459000000000007e+00 5.859999999998999343e-01 2.585997762980044357e+00
1.022813999999999890e+00 7.139999999999000480e-01 2.636725335336499221e+00
1.023314999999999975e+00 7.429999999998999627e-01 2.717857953367178503e+00
1.024026000000000103e+00 7.439999999998999636e-01 2.845787374391998803e+00
1.024181999999999926e+00 7.819999999998999973e-01 2.872025639995827717e+00
1.024481999999999893e+00 8.479999999999000559e-01 2.933054310826277433e+00
1.026032000000000055e+00 8.860000000000000098e-01 3.147709764921174269e+00
1.026191000000000075e+00 8.259999999998999254e-01 3.207730146885086064e+00
1.026772000000000018e+00 8.279999999999000382e-01 3.312819828145523893e+00
1.027518000000000153e+00 8.649999999999000710e-01 3.434564507113406329e+00
1.027762999999999982e+00 9.669999999999999707e-01 3.482155641524129486e+00
1.028094999999999981e+00 1.004999999999899973e+00 3.540204244638599729e+00
1.029121000000000175e+00 9.810000000000000941e-01 3.692341021085591368e+00
1.028558000000000083e+00 9.819999999999000639e-01 3.628283644354747040e+00
1.028855999999999993e+00 1.047999999999899901e+00 3.681002710802353750e+00
1.030418000000000056e+00 1.112999999999900069e+00 3.919740637471585742e+00
1.030774999999999997e+00 1.116999999999999993e+00 3.986122808755449665e+00
1.031266000000000016e+00 1.118999999999900075e+00 4.103671041504515671e+00
1.031843999999999983e+00 1.120999999999999996e+00 4.213748077419229965e+00
1.032005999999999979e+00 1.149999999999999911e+00 4.255454091907547642e+00
1.032342000000000093e+00 1.180999999999899908e+00 4.341103192880486183e+00
1.033338000000000090e+00 1.183999999999900021e+00 4.538085599465630615e+00
1.034260000000000179e+00 1.148999999999900101e+00 4.723382005697346564e+00
1.034510000000000041e+00 1.214999999999999858e+00 4.794729289658043569e+00
1.034658999999999995e+00 1.245000000000000107e+00 4.892607953925500297e+00
1.035180999999999907e+00 1.275000000000000133e+00 5.002287226086907346e+00
1.035371000000000041e+00 1.341999999999899940e+00 5.071711658817434021e+00
1.036337999999999981e+00 1.536999999999900002e+00 5.286409222523409390e+00
1.036432000000000020e+00 1.667999999999900007e+00 5.337382773501055055e+00
1.037900000000000045e+00 1.735000000000000098e+00 5.604609149230595833e+00
1.038251000000000035e+00 1.801999999999900126e+00 5.717191484043376626e+00
1.038524000000000003e+00 1.869999999999999885e+00 5.814393095056015426e+00
1.038235000000000019e+00 2.066000000000000281e+00 5.767585360722717880e+00
1.038755000000000095e+00 2.325999999999900147e+00 5.919542190681914562e+00
1.039330000000000087e+00 2.494999999999999662e+00 6.070170720006972331e+00
1.039430999999999994e+00 2.600000000000000089e+00 6.138684678512576376e+00
1.040437999999999974e+00 2.759999999999999787e+00 6.412489171404423871e+00
1.041072999999999915e+00 3.020999999999999908e+00 6.585034622207385446e+00
1.041965000000000030e+00 3.217999999999999972e+00 6.827142357208017209e+00
1.042643999999999904e+00 3.416000000000000369e+00 7.040635234383638696e+00
1.043116000000000154e+00 3.586000000000000298e+00 7.211483520833428251e+00
1.044248999999999983e+00 3.683000000000000274e+00 7.465364693316466571e+00
1.045597000000000110e+00 3.716000000000000192e+00 7.791527321356555902e+00
1.045795000000000030e+00 3.848999999999899835e+00 7.905852643427991211e+00
1.045626000000000166e+00 3.983000000000000540e+00 7.953136419496943610e+00
1.047004000000000046e+00 4.080000000000000071e+00 8.347274494712092263e+00
1.047795000000000032e+00 4.149999999999899991e+00 8.623378278889695991e+00
1.049183999999999894e+00 4.155000000000000249e+00 9.064986252224370489e+00
1.049456000000000166e+00 4.196999999999899700e+00 9.222745192527288083e+00
1.049970000000000070e+00 4.294999999999999929e+00 9.395743574044436386e+00
1.050151999999999974e+00 4.392999999999899430e+00 9.489634173794307515e+00
1.050437999999999983e+00 4.397999999999900211e+00 9.629728998156759090e+00
1.051976000000000022e+00 4.440999999999999837e+00 1.006401602507683180e+01
1.052803000000000155e+00 4.512000000000000455e+00 1.033081355936037049e+01
1.053139999999999965e+00 4.619999999999900631e+00 1.057020243185209374e+01
1.054402999999999979e+00 4.652999999999900105e+00 1.107850276179228999e+01
1.054958999999999980e+00 4.827999999999999403e+00 1.132970931547876248e+01
1.056329000000000073e+00 4.964999999999999858e+00 1.172896706053040461e+01
1.057082000000000077e+00 5.101999999999999424e+00 1.212344880311628081e+01
1.058759000000000006e+00 5.313999999999900581e+00 1.266091943994268654e+01
1.059496999999999911e+00 5.556000000000000050e+00 1.297860420989195518e+01
1.059836000000000000e+00 5.796999999999999709e+00 1.329580041950542935e+01
1.061113999999999891e+00 6.009999999999999787e+00 1.377497397301705817e+01
1.062667000000000028e+00 6.185999999999999943e+00 1.456138970870691196e+01
1.063017000000000101e+00 6.295999999999899899e+00 1.474681574280044849e+01
1.063436999999999966e+00 6.472000000000000419e+00 1.495971373354217704e+01
1.064480000000000093e+00 6.751999999999999780e+00 1.542556359176364111e+01
1.065621000000000151e+00 7.060999999999999943e+00 1.587555375564879334e+01
1.065552000000000055e+00 7.276000000000000689e+00 1.595353716926269527e+01
1.066719999999999891e+00 7.453999999999999737e+00 1.647705267770033188e+01
1.068086000000000091e+00 7.735999999999999766e+00 1.725170379305503232e+01
1.069506999999999985e+00 7.980999999999999872e+00 1.792320630755857280e+01
1.070455000000000156e+00 8.226000000000000867e+00 1.834244510112744564e+01
1.072235999999999967e+00 8.443000000000001393e+00 1.920653657092785238e+01
1.073239999999999972e+00 8.679999999999999716e+00 1.979952656671569144e+01
1.074291000000000107e+00 8.926999999999999602e+00 2.042859049886514100e+01
1.074923000000000073e+00 9.202999999999999403e+00 2.093485323729344927e+01
1.075494000000000172e+00 9.440999999999998948e+00 2.151365579141572937e+01
1.076621000000000050e+00 9.745999999999998664e+00 2.211203562805428291e+01
1.077161000000000035e+00 1.012800000000000011e+01 2.255385487857645188e+01
1.078443000000000040e+00 1.044299999999999962e+01 2.322718119378659907e+01
1.079069000000000056e+00 1.078699999999999903e+01 2.377764956226407023e+01
1.081057000000000157e+00 1.113300000000000090e+01 2.479643418727958704e+01
1.082181999999999977e+00 1.151699999999999946e+01 2.557113079654602572e+01
1.083266999999999980e+00 1.196799999999999997e+01 2.627784409149931477e+01
1.085237999999999925e+00 1.242099999999999937e+01 2.743323961760329865e+01
1.085398000000000085e+00 1.283699999999999974e+01 2.794352697175642319e+01
1.086870999999999921e+00 1.328999999999999915e+01 2.888185472840963186e+01
1.087541000000000091e+00 1.377299999999999969e+01 2.949001809974528854e+01
1.088497999999999966e+00 1.420000000000000107e+01 3.021790989374249392e+01
1.090466000000000157e+00 1.468500000000000050e+01 3.130517528376145719e+01
1.091625999999999985e+00 1.511299999999999955e+01 3.223298507689636239e+01
1.092592999999999925e+00 1.563700000000000223e+01 3.295424699660067347e+01
