x y_gt y_pr
1.000000000000000000e+00 0.000000000000000000e+00 2.646977960169688560e-20
1.000323000000000073e+00 0.000000000000000000e+00 1.295525254721106682e-02
9.998249999999999638e-01 9.999999999999161036e-04 2.611625569439956465e-05
9.979409999999999670e-01 9.999999999999161036e-04 -3.618185281284398225e-04
9.968289999999999651e-01 2.000000000000048614e-03 -4.255236141816347208e-05
9.951879999999999615e-01 2.999999999999964501e-03 -8.023277621509032856e-06
9.940250000000001585e-01 2.999999999999964501e-03 -1.020915316542880096e-05
9.932720000000001548e-01 3.999999999999880387e-03 -1.179264423637064587e-05
9.925950000000000051e-01 5.000000000000013115e-03 -1.313335902547667565e-05
9.923389999999999711e-01 3.600000000000000422e-02 -1.378729981967109953e-05
9.921100000000000474e-01 6.700000000000000400e-02 -1.419808130834653729e-05
9.924830000000000041e-01 6.900000000000004741e-02 -1.349420144716126255e-05
9.930130000000000345e-01 6.999999999999996503e-02 -1.233789355157233092e-05
9.935230000000001560e-01 7.099999999999988265e-02 -1.136615225377294301e-05
9.938690000000000024e-01 7.200000000000000844e-02 -1.047024938711785091e-05
9.962349999999999817e-01 7.299999999999992606e-02 -6.386176236691542823e-06
9.969339999999999868e-01 7.400000000000006573e-02 -1.885801138547693763e-04
9.973180000000000378e-01 7.499999999999998335e-02 -5.309091148168810278e-04
9.986160000000001702e-01 7.599999999999990097e-02 -3.921907447806343523e-04
9.999149999999999983e-01 7.700000000000002676e-02 1.019899228129823301e-03
1.000963999999999965e+00 7.799999999999994438e-02 4.194356847221387269e-02
1.001317000000000013e+00 7.899999999999986200e-02 5.979952659530850256e-02
1.001503000000000032e+00 7.999999999999998779e-02 6.923477204947819930e-02
1.001972000000000085e+00 8.099999999999990541e-02 9.038590326545625775e-02
1.002512000000000070e+00 5.199999999999996292e-02 1.146513872667738465e-01
1.002890000000000059e+00 2.300000000000001696e-02 1.322096315677524225e-01
1.004699999999999926e+00 2.399999999999993111e-02 2.123056387227493791e-01
1.005438000000000054e+00 2.500000000000006384e-02 2.485517955733543838e-01
1.005633999999999917e+00 7.999999999999998779e-02 2.741182037909865588e-01
1.006982000000000044e+00 1.119999999998999990e-01 3.375431147785034058e-01
1.007469000000000170e+00 1.129999999999999893e-01 3.696673479697287767e-01
1.007698999999999900e+00 1.139999999999000008e-01 3.833589536555975230e-01
1.008103999999999889e+00 1.149999999999000017e-01 4.131334518059488481e-01
1.008528000000000091e+00 1.160000000000000059e-01 4.393121631406646799e-01
1.009352000000000027e+00 1.479999999998999893e-01 4.791845220918439785e-01
1.009714999999999918e+00 1.489999999999999936e-01 5.005187918438841477e-01
1.010052000000000172e+00 1.809999999998999909e-01 5.153720119440748926e-01
1.010751000000000177e+00 2.669999999999000395e-01 5.634164948293248765e-01
1.011102000000000167e+00 3.539999999999000058e-01 5.986708498508351850e-01
1.011943000000000037e+00 3.860000000000000098e-01 6.648073327838434077e-01
1.012666999999999984e+00 3.869999999999999551e-01 7.076530034772771094e-01
1.014320000000000110e+00 4.430000000000000049e-01 8.024682730213127391e-01
1.014108999999999927e+00 5.289999999999999147e-01 8.147674473959130026e-01
1.014304000000000094e+00 5.310000000000000275e-01 8.282698699013215649e-01
1.014871000000000079e+00 5.009999999998999698e-01 8.559326081176281686e-01
1.015648000000000106e+00 5.020000000000000018e-01 9.057811022897690467e-01
1.015843000000000051e+00 5.579999999999000204e-01 9.288375485172942758e-01
1.016401000000000110e+00 6.459999999998999876e-01 9.622442876423336067e-01
1.016988999999999921e+00 7.010000000000000675e-01 1.035543639329623566e+00
1.016971000000000069e+00 6.719999999999999307e-01 1.061202479090963768e+00
1.016747000000000067e+00 7.039999999999999591e-01 1.064835499063843116e+00
1.017260000000000053e+00 7.600000000000000089e-01 1.118847129913886240e+00
1.018177000000000110e+00 7.860000000000000320e-01 1.192205594623430454e+00
1.017872000000000110e+00 7.329999999998999538e-01 1.183783032057952989e+00
1.017754000000000048e+00 7.349999999999000666e-01 1.189565264328041660e+00
1.017887999999999904e+00 7.909999999999000053e-01 1.207714481285935726e+00
1.017957000000000001e+00 8.239999999999000346e-01 1.220342941473571585e+00
1.018372999999999973e+00 8.499999999998999467e-01 1.255489317405849903e+00
1.018421000000000021e+00 8.279999999999999583e-01 1.291115844728281559e+00
1.019140000000000157e+00 8.840000000000000080e-01 1.379546919731038601e+00
1.019191000000000180e+00 9.409999999999000275e-01 1.430391347755203491e+00
1.019330999999999987e+00 9.979999999999999982e-01 1.441040426815020759e+00
1.019601999999999897e+00 1.024000000000000021e+00 1.472259792937882006e+00
1.019671999999999912e+00 1.057999999999999829e+00 1.519713553640117398e+00
1.020737999999999923e+00 1.146000000000000130e+00 1.632414356156749236e+00
1.020782000000000078e+00 1.258999999999999897e+00 1.644226228288801162e+00
1.021373000000000086e+00 1.316999999999900028e+00 1.698551825931978509e+00
1.021665000000000045e+00 1.263000000000000123e+00 1.724917543936882458e+00
1.022391999999999967e+00 1.320999999999999952e+00 1.789900733274913280e+00
1.022294000000000036e+00 1.433999999999999941e+00 1.799856931966176132e+00
1.023681000000000063e+00 1.554999999999999938e+00 1.934648006901586337e+00
1.023952999999999891e+00 1.645000000000000018e+00 2.022464618925015944e+00
1.024467000000000017e+00 1.646999999999900099e+00 2.096567618717842141e+00
1.025102000000000180e+00 1.816999999999900028e+00 2.184949148472256741e+00
1.025022000000000100e+00 1.994999999999999885e+00 2.232458788019170637e+00
1.025687000000000015e+00 2.172999999999899678e+00 2.313830459221466018e+00
1.026001000000000163e+00 2.262999999999999901e+00 2.361342845352637276e+00
1.027025000000000077e+00 2.354000000000000092e+00 2.466596064963658019e+00
1.027236000000000038e+00 2.500999999999899970e+00 2.525461455086468465e+00
1.028140999999999972e+00 2.648000000000000131e+00 2.645916594635822072e+00
1.028419999999999890e+00 2.739000000000000323e+00 2.702140889863640094e+00
1.029018999999999906e+00 2.830000000000000071e+00 2.814842394172479167e+00
1.029777000000000164e+00 3.009999999999899867e+00 2.936110171057039864e+00
1.030254000000000003e+00 3.157000000000000028e+00 3.009553749566310721e+00
