x y_gt y_pr
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.990679999999999561e-01 4.600000000000003392e-02 -3.829052547923911254e-02
9.995389999999999553e-01 -3.199999999999991046e-02 -2.928361941285362313e-02
1.001347999999999905e+00 -1.419999999998999840e-01 2.330186910876133957e-02
1.001762000000000041e+00 -9.499999999999991784e-02 3.926756931859724103e-02
1.002075999999999967e+00 -3.999999999999880387e-03 5.170282678390210329e-02
1.002477999999999980e+00 7.500000000000019151e-02 6.607935700715915350e-02
1.003586000000000089e+00 6.500000000000016875e-02 9.740196886686605660e-02
1.004134000000000082e+00 2.989999999999999880e-01 1.213103127666392417e-01
1.004556000000000004e+00 3.780000000000000027e-01 1.511248494595107961e-01
1.004934999999999912e+00 3.800000000000000044e-01 1.828112125721171877e-01
1.004950000000000010e+00 3.810000000000000053e-01 1.899723354499708028e-01
1.005997999999999948e+00 4.279999999999999916e-01 2.262182721752686587e-01
1.006413000000000002e+00 5.839999999999999636e-01 2.462537064523918628e-01
1.007217000000000029e+00 6.640000000000000346e-01 2.736758168960810589e-01
1.007899000000000100e+00 7.110000000000000764e-01 3.083130783912195194e-01
1.008764999999999912e+00 7.910000000000000364e-01 3.491887849083316619e-01
1.009390000000000009e+00 9.150000000000000355e-01 3.741763169596739602e-01
1.010585000000000067e+00 1.106000000000000094e+00 4.172176843533175750e-01
1.010899999999999910e+00 1.152000000000000135e+00 4.334420623525698235e-01
1.011594000000000104e+00 1.189000000000000057e+00 4.575101302104762069e-01
1.012550999999999979e+00 1.224999999999999867e+00 5.095768823304948070e-01
1.013004000000000016e+00 1.338999999999999968e+00 5.357651326193294539e-01
1.013892000000000015e+00 1.264000000000000012e+00 5.747346587168691290e-01
1.015222000000000069e+00 1.300000000000000044e+00 6.337343430419997148e-01
1.015759999999999996e+00 1.381000000000000005e+00 6.739500055239284748e-01
1.016547000000000089e+00 1.462999999999899936e+00 7.183277386248413388e-01
1.017017000000000060e+00 1.579000000000000181e+00 7.523775016077381972e-01
1.018299999999999983e+00 1.616000000000000103e+00 8.186004282291813317e-01
1.018558999999999992e+00 1.618999999999999995e+00 8.426872132194909160e-01
1.020245999999999986e+00 1.655000000000000027e+00 9.197054757959457483e-01
1.020936999999999983e+00 1.657999999999999918e+00 9.761314207287788980e-01
1.021160999999999985e+00 1.694999999999999840e+00 1.014729784185988803e+00
1.022467000000000015e+00 1.698000000000000176e+00 1.075517016740795695e+00
1.023228999999999944e+00 1.735000000000000098e+00 1.146285858474063390e+00
1.024232999999999949e+00 1.737999999999999989e+00 1.201456292296782191e+00
1.024731999999999976e+00 1.740999999999999881e+00 1.243795260358820265e+00
1.025344000000000033e+00 1.743999999999899853e+00 1.292708820138291914e+00
1.026154000000000011e+00 1.747000000000000108e+00 1.326685397584723480e+00
1.027206000000000063e+00 1.750000000000000000e+00 1.398227470140556150e+00
1.027667000000000108e+00 1.752999999999999892e+00 1.453904203340517176e+00
1.028388999999999998e+00 1.756000000000000005e+00 1.504103994318111592e+00
1.029219000000000106e+00 1.678999999999999826e+00 1.564309307384762482e+00
1.029960999999999904e+00 1.681999999999999940e+00 1.635574155171683586e+00
1.030837000000000003e+00 1.685000000000000053e+00 1.695466337502148146e+00
1.032092000000000009e+00 1.735000000000000098e+00 1.786281351275731177e+00
1.033142999999999923e+00 1.737999999999999989e+00 1.857576189958229484e+00
1.033473000000000086e+00 1.740999999999999881e+00 1.917480372215383921e+00
1.034421999999999953e+00 1.791000000000000147e+00 1.982914921785334350e+00
1.035099999999999909e+00 1.794000000000000039e+00 2.069069798619424638e+00
1.035446000000000089e+00 1.796999999999999931e+00 2.131592003761829446e+00
1.036459999999999937e+00 1.800000000000000044e+00 2.207021958919328952e+00
1.037698999999999927e+00 1.802999999999999936e+00 2.313844844839747950e+00
1.039047999999999972e+00 1.852999999999999980e+00 2.438850651513873036e+00
1.039727999999999986e+00 1.903000000000000025e+00 2.515184894691543604e+00
1.041007999999999933e+00 1.905999999999999917e+00 2.624164694403441356e+00
1.040705999999999909e+00 1.909000000000000030e+00 2.601354149372997249e+00
1.041454000000000102e+00 1.958999999999999853e+00 2.678982804969662457e+00
1.042300999999999922e+00 2.091000000000000192e+00 2.789738546273521358e+00
1.042891999999999930e+00 2.177000000000000046e+00 2.896075032876980426e+00
1.043766999999999889e+00 2.133999999999999897e+00 2.985437170119627392e+00
1.044545000000000057e+00 2.137000000000000011e+00 3.090155699378335896e+00
1.046200999999999937e+00 2.223000000000000309e+00 3.224500372978068352e+00
1.046832999999999902e+00 2.262000000000000011e+00 3.316099458160145730e+00
1.048373999999999917e+00 2.395999999999999908e+00 3.472687694035275552e+00
1.049576000000000064e+00 2.399000000000000021e+00 3.632952313632739738e+00
1.050316000000000027e+00 2.402000000000000135e+00 3.761111164675039031e+00
1.050847000000000087e+00 2.487999999999999989e+00 3.866817892851990734e+00
1.051781999999999995e+00 2.575000000000000178e+00 3.989473516397806119e+00
1.052656000000000036e+00 2.579000000000000181e+00 4.097215300872450783e+00
1.054999000000000020e+00 2.582999999999999741e+00 4.316722202157893484e+00
1.055884000000000045e+00 2.633000000000000007e+00 4.448581331532736272e+00
1.056308999999999942e+00 2.721000000000000085e+00 4.530181674333459085e+00
1.057465000000000099e+00 2.774000000000000021e+00 4.707085551581541516e+00
1.057701999999999920e+00 2.778999999999999915e+00 4.842842772110899752e+00
1.058616999999999919e+00 2.782000000000000028e+00 4.975870790850546399e+00
1.060164000000000106e+00 2.833000000000000185e+00 5.188267898780882348e+00
1.061137999999999915e+00 2.884999999999999787e+00 5.342846411686994479e+00
1.063109000000000082e+00 2.985999999999999766e+00 5.590203760814406841e+00
1.064168000000000003e+00 2.943000000000000060e+00 5.772112200820452621e+00
1.065121999999999902e+00 2.994999999999999662e+00 5.909847202836369107e+00
1.066550000000000109e+00 3.082999999999999741e+00 6.164721994513815417e+00
1.067967000000000111e+00 3.136000000000000121e+00 6.429009973866324223e+00
1.069353999999999916e+00 3.225999999999900059e+00 6.675184039259771218e+00
1.070956000000000019e+00 3.229999999999999982e+00 7.004255498379603928e+00
1.072461000000000109e+00 3.366000000000000103e+00 7.259885157625675767e+00
1.073652000000000051e+00 3.539999999999900115e+00 7.502996825255243252e+00
1.075577000000000005e+00 3.629999999999999893e+00 7.925126104858589926e+00
1.076953999999999967e+00 3.588000000000000078e+00 8.186808396997346193e+00
1.078090999999999910e+00 3.591999999999900162e+00 8.507317882395838637e+00
1.080092000000000052e+00 3.814999999999999947e+00 8.848366530599220070e+00
1.081879000000000035e+00 4.038000000000000256e+00 9.206079666344894719e+00
1.082967000000000013e+00 4.214999999999999858e+00 9.530420883958596434e+00
1.084181000000000061e+00 4.258000000000000007e+00 9.789499852862638463e+00
1.085612000000000021e+00 4.446000000000000618e+00 1.024740951110354992e+01
1.086746999999999908e+00 4.621999999999999886e+00 1.060788603816701148e+01
1.089104999999999990e+00 4.895999999999999908e+00 1.111447578710587614e+01
1.090905000000000014e+00 5.123000000000000220e+00 1.166002130946123216e+01
1.092317999999999900e+00 5.264999999999999680e+00 1.200809574967240678e+01
1.093617999999999979e+00 5.576999999999999957e+00 1.242407311903682832e+01
1.096151000000000098e+00 5.804000000000000270e+00 1.312192474455805424e+01
1.098457999999999934e+00 5.947000000000000064e+00 1.368179413698899793e+01
1.099318999999999935e+00 6.089999999999999858e+00 1.426794377268852543e+01
1.100589000000000039e+00 6.317999999999999616e+00 1.470787538506388792e+01
1.103342999999999963e+00 6.594999999999999751e+00 1.567310683494357448e+01
1.104355999999999893e+00 6.738000000000000433e+00 1.617128322194906787e+01
1.105622000000000105e+00 6.832000000000000739e+00 1.685462367060821975e+01
1.107242000000000060e+00 6.889999999999899316e+00 1.746426493774061228e+01
1.110549999999999926e+00 7.033999999999899444e+00 1.848718420997881395e+01
1.111593000000000053e+00 7.128999999999999559e+00 1.905786169219602755e+01
1.112851999999999952e+00 7.309999999999999609e+00 1.969764863390312470e+01
1.113417000000000101e+00 7.443999999999999950e+00 2.021005147528070012e+01
1.115026000000000073e+00 7.541000000000000369e+00 2.096662399010677547e+01
1.117709999999999981e+00 7.550000000000000711e+00 2.214763964183246969e+01
1.119094999999999951e+00 7.596999999999999531e+00 2.294144834101690833e+01
1.120616000000000057e+00 7.693999999999999950e+00 2.389180021214682270e+01
1.122096999999999900e+00 7.877999999999999226e+00 2.488070377390124222e+01
1.124352000000000018e+00 8.064000000000000057e+00 2.609146831496271091e+01
1.126789000000000041e+00 8.199999999999899813e+00 2.734176484854000577e+01
1.128103999999999996e+00 8.473999999999900723e+00 2.828633665266900366e+01
1.129483999999999932e+00 8.659000000000000696e+00 2.941094756578964819e+01
1.130948999999999982e+00 8.882999999999899643e+00 3.079688571254287766e+01
1.132676999999999934e+00 9.156999999999898776e+00 3.223452993157650326e+01
1.136085000000000012e+00 9.520000000000001350e+00 3.441384107370694778e+01
1.137698000000000098e+00 9.833000000000000185e+00 3.615216472817704840e+01
1.138754000000000044e+00 1.007099999999999973e+01 3.749148162008025764e+01
1.140754999999999963e+00 1.017099999999999937e+01 3.908919626538558845e+01
1.143075999999999981e+00 1.039799999999999969e+01 4.110125332794816444e+01
1.144104999999999928e+00 1.076299999999999990e+01 4.222845146908278480e+01
1.145944000000000074e+00 1.109199999999999875e+01 4.341647898109061998e+01
1.147499999999999964e+00 1.136999999999999922e+01 4.598684338944597982e+01
1.149427999999999894e+00 1.156099999999999994e+01 4.797424380280541101e+01
1.151540999999999926e+00 1.180299999999999905e+01 5.004038675984109119e+01
1.153833000000000109e+00 1.236400000000000077e+01 5.272975128877676099e+01
1.155616999999999894e+00 1.269799999999999862e+01 5.608654887537415590e+01
1.157213000000000047e+00 1.307000000000000028e+01 5.897112997459431938e+01
1.158910000000000107e+00 1.349399999999990030e+01 6.219486371456282114e+01
1.162230000000000096e+00 1.395800000000000018e+01 6.625544096745080935e+01
1.163551999999999920e+00 1.433399999999999963e+01 6.848370660550482114e+01
1.165867999999999904e+00 1.475999999999999979e+01 7.357808936268416744e+01
1.167850000000000055e+00 1.531500000000000128e+01 7.675909535231126313e+01
1.171472999999999987e+00 1.606200000000000117e+01 8.348334357941709527e+01
1.173448000000000047e+00 1.681300000000000239e+01 8.746910717258874968e+01
1.174728999999999912e+00 1.751300000000000168e+01 9.115569902055942464e+01
1.176485999999999921e+00 1.821400000000000219e+01 9.683899056508900571e+01
1.179832999999999910e+00 1.900699999999999790e+01 1.053764626028540334e+02
1.183111999999999941e+00 1.980000000000000071e+01 1.135585991502375691e+02
1.183178000000000063e+00 2.059499999999999886e+01 1.151777976609879630e+02
1.185237000000000096e+00 2.130499999999999972e+01 1.219651435397735213e+02
1.187777000000000083e+00 2.223500000000000298e+01 1.313838259966511544e+02
1.190307000000000004e+00 2.336100000000000065e+01 1.409747697724251907e+02
1.193613000000000035e+00 2.458099999999999952e+01 1.536110132831137207e+02
1.195310000000000095e+00 2.571199999999999974e+01 1.627847853051878531e+02
1.198604999999999920e+00 2.702799999999999869e+01 1.760107633394596576e+02
1.200644999999999962e+00 2.849099999999999966e+01 1.845365909104099273e+02
1.203497000000000039e+00 3.004700000000000060e+01 2.013822389291857178e+02
1.204855999999999927e+00 3.164699999999989899e+01 2.123183649115804883e+02
1.209133999999999931e+00 3.329999999999989768e+01 2.374948835221116781e+02
1.211845999999999979e+00 3.510000000000000142e+01 2.552128644047674300e+02
1.214402999999999899e+00 3.708599999999999852e+01 2.752382320736639940e+02
1.217192000000000052e+00 3.925999999999989853e+01 3.017464702877224454e+02
1.219864999999999977e+00 4.167399999999990001e+01 3.229269947169067905e+02
1.222652999999999990e+00 4.435600000000000165e+01 3.548379463528404472e+02
1.224178999999999906e+00 4.718899999999990058e+01 3.686197734813870284e+02
1.227980999999999989e+00 5.013299999999999557e+01 4.062436753689368629e+02
1.228407000000000027e+00 5.326899999999999835e+01 4.144573023672448926e+02
1.231635999999999953e+00 5.659699999999989473e+01 4.477992476041472969e+02
1.233684000000000003e+00 6.029999999999999716e+01 4.753284879177198263e+02
1.237776999999999905e+00 6.425000000000000000e+01 5.173130123752832787e+02
1.240363000000000104e+00 6.843399999999999750e+01 5.631014023206685124e+02
1.242493999999999987e+00 7.273100000000000875e+01 5.920706420617162848e+02
1.245230000000000059e+00 7.746399999999989916e+01 6.355596257315240791e+02
1.248437999999999937e+00 8.267499999999999716e+01 6.826781411039961540e+02
1.250552000000000108e+00 8.836099999999999000e+01 7.122511342744381864e+02
1.252882999999999969e+00 9.418999999999999773e+01 7.574932689740561500e+02
1.257470000000000088e+00 9.682000000000000739e+01 8.347159575425666844e+02
1.261252999999999957e+00 9.957500000000000284e+01 8.920980731601571279e+02
1.263079000000000063e+00 1.023869999999999010e+02 9.307442726525620174e+02
1.266094999999999970e+00 1.052519999999999953e+02 9.856477237714710782e+02
1.268450000000000077e+00 1.083259999999998939e+02 1.021704955974298059e+03
1.271754000000000051e+00 1.115219999999999914e+02 1.089748243821589995e+03
1.274548999999999932e+00 1.148069999999998885e+02 1.153367961373538492e+03
