sgmxx sgmyy sgmxy
1.478451281400339212e-07 -6.910700456330687302e-09 1.402383320581179760e-09
6.073845781884301687e-08 -5.708123751446692040e-09 1.746638722543991662e-09
-1.373937266180291772e-07 -3.581090979309919931e-09 1.562632134799457617e-09
-4.116995100389431173e-08 -2.566928003489010734e-09 1.775985247753908425e-09
1.019378785827029787e-07 -2.579275237835076950e-09 1.622232015385804971e-09
-2.190685250980095589e-07 -2.686771916060592957e-09 1.427072127135886603e-09
3.232833722943695420e-10 -4.941308695549651020e-09 1.830603557628762701e-09
3.304601534637185978e-07 -8.386902727863798646e-09 3.818415861278623424e-10
-4.042881585064606043e-07 -4.265985786844339600e-09 9.638767561881422807e-10
-3.663853576085784880e-08 1.591623721708401717e-09 9.760720010021373128e-10
-6.152106379886390641e-09 -1.591025977631943533e-09 1.830792406565251440e-09
1.248661440911291720e-08 -3.066628728731757292e-09 1.792673787193166390e-09
-2.805589716103895626e-08 -3.569883499920933900e-09 1.817091921374469621e-09
-9.221184171792629058e-08 -2.643271157509730074e-10 1.703997165591886187e-09
-4.188619939782256552e-08 2.201048454608667271e-09 1.445393582599763249e-09
9.162425840258947574e-08 -1.439440677764025622e-09 1.767880064562632469e-09
2.960618417091609444e-07 5.723022056258741941e-10 1.068990451713602852e-09
-2.809095747124956688e-07 3.906643897266803833e-09 1.329899967927872240e-09
2.116561370613112558e-09 -3.475331356028732444e-09 1.788663106516708012e-09
1.734536226649652235e-06 -7.444141747470212067e-09 -6.720854539565834784e-09
-1.323661876995174680e-06 -3.075502963412191093e-09 -1.560626350372018578e-10
-1.601746077994903317e-07 2.770400853169263655e-10 1.765909085627015429e-09
3.765024700896901777e-07 5.438423489323440663e-09 -3.733378606263215715e-10
-5.399654696702782530e-07 1.084336370693606000e-10 4.103909434505226272e-10
7.411735225559823448e-09 -3.226995115568342953e-09 1.852160202986397053e-09
2.194859405335591873e-08 2.150579853088530058e-10 1.828126761083126439e-09
-4.054774294104390719e-08 1.915242187067178747e-09 1.785409153853834141e-09
8.261744710580387618e-08 2.369993978845741367e-09 1.820192552237642758e-09
3.319793151490557648e-08 7.993349093737833755e-09 1.378259728568309583e-09
-2.166761987609788775e-07 2.630947371073943941e-08 1.614245181968954057e-09
-9.335119344200393243e-09 7.317652261917828582e-09 4.187832580715422637e-10
-1.914078495701687643e-07 -8.933226602891863877e-09 1.259965243249894229e-09
1.869154004907613853e-07 -1.039822655002353713e-05 2.311742441918340774e-08
1.142009224963658198e-07 -5.405290266935480759e-06 6.502762772697678884e-09
-1.529345894368816516e-07 -6.072429641790222377e-06 9.961607538855332677e-09
2.777426857392129023e-07 -3.456091462794574909e-06 -5.664907432034738122e-10
1.282429451521238661e-07 -2.650054557307157665e-05 2.322433800827639061e-08
3.649412008144281572e-07 -3.189948529325192794e-06 -6.218761061660416090e-10
1.041919901467736054e-07 -1.641411784270019325e-09 1.405937921639122123e-09
-2.042286126879844232e-07 -2.723829129536170512e-05 9.149896840199289727e-08
2.585294112122937804e-07 -5.942776624578982592e-06 1.001942084855045323e-08
-1.894670731417136267e-07 -3.615657533373450860e-06 1.243754987889644781e-09
-3.661444907265831716e-07 -3.671641024993732572e-06 1.724101084121798522e-09
1.815868131416209508e-07 -3.454792704360443167e-06 -3.887094535137691764e-10
-5.666951210514525883e-07 -3.387374363228445873e-06 1.051219777892242746e-09
8.309259413863401278e-08 -6.327354185486910865e-06 1.227147272686579527e-08
-1.405745297944349659e-08 -3.427647243370302022e-06 -4.627957739256061132e-11
4.709243057732237503e-07 2.447692937224132947e-09 -1.033833285646323930e-08
-9.144026762442081235e-07 -1.298329088683658483e-08 -5.093969690506128245e-09
8.537511462236579973e-07 1.314387443329678717e-08 -7.294425508064250607e-09
