sgmxx sgmyy sgmxy
2.806499210805668554e-08 -6.553135811770971486e-09 2.131887555378852994e-09
-3.172912599325172778e-08 -3.916742485898794257e-09 2.140339017131509536e-09
-4.280428012037873486e-09 -2.032247481409399370e-09 2.150971178949134810e-09
7.692857195706892526e-08 -2.902636575541350794e-09 2.149737943213381186e-09
-1.664871440709703165e-08 -3.336219522864780629e-09 2.158845546773591195e-09
-7.346691432985608117e-08 7.652311562189595406e-10 2.121939290944396816e-09
-6.509843331059528282e-08 1.522768300343813053e-10 2.009936661551137149e-09
1.504602522572895396e-07 -9.374237386339245859e-09 1.817934136560950265e-09
-1.711386516944912728e-07 -1.266576621361537036e-09 1.969901131104734304e-09
-1.990115805483583244e-08 -7.100284360461728284e-09 2.002929821998122861e-09
-1.372505948893376626e-07 -4.958857324766086094e-09 2.009908239841706745e-09
-7.311597727266416769e-08 -1.874002730772872383e-09 2.102196416942092583e-09
2.008740551673326991e-08 2.173833779650635734e-09 2.085636552351388673e-09
2.327714554439808126e-08 -2.874375404360307584e-09 2.167172663547489719e-09
-8.441030985295583378e-09 -4.651641294373121127e-09 2.150055244953819056e-09
-7.933353529665509996e-09 -1.616356354317005639e-10 2.166536727798984430e-09
7.361605014466476860e-08 2.447946734207562258e-09 2.060139170367847328e-09
-8.812075691366771935e-08 9.363088970815169887e-09 2.115603470187465973e-09
1.019052788819863054e-07 1.314441999689108798e-09 1.138082073026680519e-09
1.363929186481982470e-06 -1.304526353607116107e-08 -2.369124230128250019e-09
-1.001532041300379205e-06 1.791568005060639734e-09 1.204816579836176516e-09
-3.041801335257332539e-07 -5.161245653084733931e-09 1.115426195852364799e-09
1.981223789471187047e-07 -4.177595602783412687e-09 1.402532756600294306e-09
-3.602248455081280554e-07 4.878669912500299688e-09 1.688464701388170397e-09
2.608387035252235364e-07 2.770680573860317963e-09 1.310637154361415924e-09
-2.572310791038034949e-07 -2.676951327273968673e-09 2.017003009058271346e-09
8.104551696419548534e-09 1.782271552563940986e-09 2.177835911609804498e-09
