sgmxx sgmyy sgmxy
8.049475752613943769e-08 -1.177763930826358774e-08 3.345991927972136182e-09
2.360394013578570593e-08 -7.965119230846084974e-09 3.541543058815932454e-09
-7.063906792836860404e-08 -4.875127856962535589e-09 3.410013160731750759e-09
-1.690553669275729476e-10 -6.010246078602676789e-09 3.545341575872384965e-09
5.066366881578687753e-08 -6.567118848721520408e-09 3.485959076954259217e-09
-1.319215954254104872e-07 1.561497459112715092e-10 3.303937123888545102e-09
-2.010836830379503226e-08 -2.790398800911475519e-09 3.509529555856261140e-09
2.075527589795456151e-07 -1.599004306740425818e-08 2.633437690136020137e-09
-2.494007560471800389e-07 -3.338855192325240751e-09 2.921303421388188326e-09
-2.499300855163255619e-08 -1.294537366192116679e-08 3.003541859669667247e-09
-4.794824803866504226e-08 -8.501281456574361073e-09 3.493328737391721006e-09
-1.523667414460305736e-08 -4.453291513328849760e-09 3.540028270521133891e-09
-1.026333151799008192e-08 1.626137668964133809e-09 3.543023208152362713e-09
-4.067475600777470390e-08 -5.166520100630123125e-09 3.506873458292147916e-09
-2.274727428641654114e-08 -7.551784086956558895e-09 3.347113697316217440e-09
4.790076246763419476e-08 -1.156946982661111178e-09 3.579551766108579614e-09
1.687735249333854881e-07 4.799603825489384690e-09 3.163255879456983166e-09
-1.668849165525898570e-07 1.798209048331500526e-08 3.247495827807256319e-09
3.229853717812147806e-08 -8.963696451758096373e-10 3.050898866874263149e-09
1.250556465492991265e-06 -2.189914383166069456e-08 -2.930674813939049272e-09
-9.415231829734693747e-07 4.396405905993105989e-09 1.708689856272371799e-09
-2.225273476597067202e-07 -8.210152557808214624e-09 2.951212829671590043e-09
2.495593491858016932e-07 -1.027466289826861612e-08 2.030865697832950900e-09
-3.747784660390607314e-07 1.144221695170699604e-08 2.446092661756438247e-09
8.992288513809398864e-08 3.430358219702611677e-09 3.223678879393787611e-09
-6.633141680367771187e-08 -4.625617666675907458e-09 3.510605139922517992e-09
-1.946996697199665505e-08 1.949142403034898052e-09 3.573682016977386411e-09
4.874693360079618287e-08 1.192980159103740334e-09 3.629220701739654942e-09
1.314490027937154082e-08 -3.631833722650412710e-09 3.328759712317719277e-09
-1.221141303631156916e-07 3.471650700248574140e-08 3.469599274552592760e-09
-1.803960003599058837e-08 -3.609789578362665452e-09 2.595365033997154569e-09
-1.346171529803541489e-07 1.077188649389881903e-08 3.214817745345044386e-09
1.728561329628064414e-07 -1.302512737311189994e-05 2.153876366151052935e-08
8.058397327204147587e-08 -6.717331871186615899e-06 6.979695488240622581e-09
-1.088080310296390962e-07 -7.537156761827645823e-06 1.002115812553938667e-08
2.273010437647826620e-07 -4.236107542965328321e-06 7.815397218280395464e-10
1.064592254351737211e-07 -3.321325493743643165e-05 4.815503995558856332e-09
3.235106476040527923e-07 -3.941107479477068409e-06 -2.217484702804473073e-11
1.455949103501552599e-07 7.729628048736003620e-10 2.446620017693135196e-09
-1.528882762613648083e-07 -3.413208469282835722e-05 8.390802719304701895e-08
2.042004325630841777e-07 -7.400044523819815367e-06 1.111934366804234742e-08
-1.458648313246158068e-07 -4.409886059875134379e-06 2.455327940964480149e-09
-2.824595242145733209e-07 -4.482718850340461358e-06 2.536174159573079123e-09
1.388702344229386654e-07 -4.251922291587106884e-06 1.063228061148890902e-09
-4.406296341130655492e-07 -4.143698333791689947e-06 1.794373316599262580e-09
6.279552167143265251e-08 -7.906834071036428213e-06 1.319235920504979731e-08
