sgmxx sgmyy sgmxy
1.067039363533694996e-07 -9.283512625302137167e-09 2.368037765876351841e-09
3.784639091009012191e-08 -6.764495630307010288e-09 2.642124963259107062e-09
-9.642563725265063113e-08 -4.186931690242090554e-09 2.483679040210517996e-09
-1.730190746229709475e-08 -4.325930280657530602e-09 2.656613817819675205e-09
6.927160001168886083e-08 -4.577775047920340512e-09 2.548288469128578981e-09
-1.615936895404956886e-07 -1.231813762103683985e-09 2.361787210247712210e-09
-1.050588771533966792e-08 -3.728623187981838782e-09 2.668146370510271481e-09
2.490725705683871638e-07 -1.207973010508567313e-08 1.497205914802179905e-09
-3.028599735444004182e-07 -3.699459627526380245e-09 1.935899884841774110e-09
-2.788627462280146574e-08 -5.998835650444789280e-09 1.980446695526438816e-09
-2.702744339444507204e-08 -5.145177617293938965e-09 2.663669063096563150e-09
-3.133007853151070776e-09 -3.720543872987036593e-09 2.664112042083388587e-09
-1.705632435289317073e-08 -8.619586155944602979e-10 2.674618082565416444e-09
-6.072093583497917280e-08 -2.946982657903163272e-09 2.601074911012801749e-09
-2.968959478266697261e-08 -3.117057945090095927e-09 2.388791386920274817e-09
6.315572420589887770e-08 -1.373516189673296140e-09 2.664779952255003082e-09
2.147956479348067660e-07 2.096228080006312666e-09 2.098975215858445154e-09
-2.060310322349323542e-07 9.312904225566853711e-09 2.277080968227096491e-09
1.736896670934129361e-08 -2.060088322153319496e-09 2.409765276212283425e-09
1.329202973465726245e-06 -1.480105105144957633e-08 -4.356251803727673177e-09
-1.011752829072065651e-06 4.160969069300080037e-10 7.740342811146661006e-10
-1.716684607799834339e-07 -4.218273286227258723e-09 2.369077378716610838e-09
2.867544708351488225e-07 -2.857547531931459162e-09 8.419916985857867076e-10
-4.093010659289575415e-07 5.160469385145916021e-09 1.423602125072420677e-09
4.802254593982979713e-08 1.320988873843020883e-10 2.517234198862183803e-09
-2.592445547122679272e-08 -2.458886649847613626e-09 2.670181409314409393e-09
-2.745809979387558997e-08 1.436557095502166703e-09 2.671580290325437090e-09
5.712831452342470584e-08 1.326080134589346926e-09 2.710487390089610926e-09
2.075940130907838466e-08 1.744842381690148159e-09 2.340118987476103030e-09
-1.536387799205840565e-07 2.589586145518296689e-08 2.527227316306834837e-09
-1.042617370217158168e-08 1.517281078555754448e-09 1.499097179724628859e-09
-1.448263589054477052e-07 1.805496196993772173e-09 2.225010620193756949e-09
