sgmxx sgmyy sgmxy
1.215348390815051971e-07 -8.728438416483186302e-09 2.223932815681450847e-09
4.449289292551839026e-08 -6.377885775066260976e-09 2.479917826647692891e-09
-1.104579965272023401e-07 -4.003474884939350886e-09 2.316564051696445858e-09
-2.254661168876737065e-08 -4.150959576065815781e-09 2.489617623169237959e-09
7.999599915819999296e-08 -4.398863051591206386e-09 2.394006770600753953e-09
-1.832513731869767071e-07 -1.138810601375439546e-09 2.199793680546235919e-09
-9.342584483817972796e-09 -3.569823547877604142e-09 2.509363827840616068e-09
2.801124878715199884e-07 -1.135119287454244841e-08 1.415176642538540364e-09
-3.413336457924742717e-07 -3.499311285182216125e-09 1.791360504377337293e-09
-3.101710888131492538e-08 -5.887502929624588432e-09 1.853542874741265223e-09
-2.514252273044803587e-08 -4.947867449089926595e-09 2.504424667648663672e-09
-6.583855682862349568e-10 -3.567892203903966220e-09 2.501509666075207861e-09
-2.008501454042743717e-08 -8.022199571300347998e-10 2.511856056486294619e-09
-7.065218454727073549e-08 -2.808400401121957657e-09 2.433232948462205059e-09
-3.410592697150605090e-08 -2.986113356584496614e-09 2.237704466168111139e-09
7.278470803839809378e-08 -1.278940953142182479e-09 2.507503538140554156e-09
2.447962117457791464e-07 2.290031719809348942e-09 1.984572950419760673e-09
-2.338279756486372207e-07 9.699192560219671577e-09 2.121350872741345484e-09
1.603548049899927719e-08 -2.055932535327542610e-09 2.315674541009116183e-09
1.488712655373092275e-06 -1.384208658805619052e-08 -4.228842609421690213e-09
-1.134364310928503983e-06 6.156655185662884833e-10 6.964937515618885300e-10
-1.799395903390177409e-07 -4.033258615976365036e-09 2.263987219919272320e-09
3.206245935416518478e-07 -2.990549807790898740e-09 7.998077200532804909e-10
-4.597371230374847073e-07 5.004237468853034443e-09 1.315739184271080831e-09
4.444215306875776150e-08 2.275619276348450626e-10 2.409134669534296336e-09
-1.966388474272662279e-08 -2.325803327707376411e-09 2.511834296115011966e-09
-3.168929296748501656e-08 1.530457760523518118e-09 2.506079344044565005e-09
6.577606370683497516e-08 1.368996471740047127e-09 2.553742328714747600e-09
2.474413385300522350e-08 1.205143873583836012e-09 2.200644555472308639e-09
-1.761453347626229515e-07 2.547297661692482507e-08 2.363356177426112481e-09
-1.045394881771244400e-08 8.935522322062183775e-10 1.408449357143126690e-09
-1.628919790164218284e-07 5.990441476200203397e-10 2.080615457700218940e-09
1.696510594229039270e-07 -8.848694960761349648e-06 1.272094163340398154e-08
7.930448475690354826e-08 -4.607203663908876479e-06 2.386438380241884261e-09
-1.171931742760534689e-07 -5.210386916587594897e-06 4.559115751590070431e-09
2.263662821633261046e-07 -2.976408495669602416e-06 -2.048318403780058361e-09
1.027715583745703043e-07 -2.253317143185995519e-05 1.057016163485968718e-08
3.187820709626976168e-07 -2.705417955439770594e-06 -9.049661575666334556e-10
1.173964960798912216e-07 -4.433304834350337842e-10 1.911289349010303340e-09
-1.639380968754267087e-07 -2.317525104444939643e-05 5.573198791353206616e-08
2.026427949886056012e-07 -5.053963832324370742e-06 4.231452077618769181e-09
-1.533209115223144181e-07 -3.148474661429645494e-06 -1.164734753089646802e-09
-2.955801505777344573e-07 -3.180255134793696925e-06 -6.762622128952955336e-10
1.346388955880684080e-07 -2.964897021229262464e-06 -2.041915969641650008e-09
-4.592350819621060509e-07 -2.918789277828182094e-06 -1.097444579656325914e-09
6.722105894141350291e-08 -5.358450835046824068e-06 5.584678941517040585e-09
-1.170392760485583494e-08 -2.984050752274924889e-06 -1.966129481445477722e-09
3.909737245066935429e-07 -7.287536796241056436e-09 -7.517687805602690787e-09
-7.709659826105053071e-07 -1.330929477738607147e-09 -3.546221316597097939e-09
