sgmxx sgmyy sgmxy
5.223240506779802672e-08 -8.749457158785389765e-09 2.358889750198045476e-09
1.491823198307429266e-08 -6.127920837428746381e-09 2.560147649433019978e-09
-4.562627964332932606e-08 -3.681533966570782468e-09 2.464588755302088430e-09
-1.516791026112684904e-09 -4.110912943389166685e-09 2.570888613107058518e-09
3.138188020557208802e-08 -4.433512224011337821e-09 2.494955131382425861e-09
-8.342486523815750843e-08 -5.129294211592139163e-10 2.377858132618371201e-09
-1.139844574282733447e-08 -2.753106853603526361e-09 2.548689259640468663e-09
1.322579947782287491e-07 -1.163933749381840244e-08 1.660638626610477786e-09
-1.589763343190497835e-07 -2.955269140514360515e-09 2.053085035313984008e-09
-1.527365256492885237e-08 -7.181421679547383974e-09 2.066253390609062990e-09
-2.624587480681839224e-08 -5.336448172243990484e-09 2.545284871757758083e-09
-8.602722978423571476e-09 -3.298636253035169830e-09 2.568776524825011620e-09
-6.665221263801868190e-09 1.254136933193095160e-10 2.568047552387042742e-09
-2.652702235650394869e-08 -3.132835546537648952e-09 2.542957844298143755e-09
-1.477857836107432377e-08 -4.011445842166949660e-09 2.384804353994240955e-09
2.942191557053774886e-08 -1.026628115852190604e-09 2.575820001737838538e-09
1.080459739455363888e-07 2.544733979092939080e-09 2.144257882363831413e-09
-1.055835952001871192e-07 1.020275508523127428e-08 2.318743641538389966e-09
1.717364384035136027e-08 -1.223978696174299330e-09 2.161969714364886386e-09
7.700851369918382261e-07 -1.498982982184315915e-08 -3.169847717643392571e-09
-5.803851195196330082e-07 1.509013025646765982e-09 1.065590393700688310e-09
-1.152294117900964920e-07 -4.738343051258198102e-09 2.148930144940663922e-09
1.567682517134016962e-07 -4.571028000555088511e-09 1.105192048989067644e-09
-2.303596460251355893e-07 5.723742368957118742e-09 1.624354539764283345e-09
4.729272262693484663e-08 1.119194625864849968e-09 2.277646071746630696e-09
-3.699408779311852413e-08 -2.697478906910077967e-09 2.558166567467878849e-09
-1.254395698424559669e-08 1.479430355999511448e-09 2.589950476306057681e-09
2.749035132865174091e-08 1.212814737527878606e-09 2.611233229643517006e-09
8.132822415518603520e-09 2.236224677654163884e-10 2.344503924334162548e-09
-7.573801497073873179e-08 2.377053043289834022e-08 2.502987150876379019e-09
-9.721668803308602946e-09 -8.726554635157812712e-13 1.667949112160727054e-09
-8.148398222829200677e-08 2.534535914477942242e-09 2.267430021518634931e-09
1.233119775179147837e-07 -8.918073945096693933e-06 1.294821849739946629e-08
3.287564709353318904e-08 -4.652851202990859747e-06 2.803228760228648753e-09
-4.762027927540657402e-08 -5.235001935943728313e-06 4.739078462989709806e-09
1.267446805286454037e-07 -2.991454721268382855e-06 -1.494750767605523833e-09
5.583427409305841138e-08 -2.259976281493436545e-05 5.376217249164483292e-09
2.095702171800439828e-07 -2.781448984023882076e-06 -4.841663736598889045e-10
7.473218488485144917e-08 4.370173667389565253e-11 1.665198201550310841e-09
-7.640033317102279398e-08 -2.327843321836553514e-05 5.526745994188786426e-08
1.078800764275911206e-07 -5.102684554003644735e-06 4.934127773026375507e-09
-7.896792197925606160e-08 -3.158197614538948983e-06 -9.144088819468265683e-10
-1.520265442422896740e-07 -3.189727976860012859e-06 -5.764624888549008119e-10
6.864454604738057242e-08 -2.982133537443587556e-06 -1.510633507173508860e-09
-2.385398829574114643e-07 -2.931077005996485241e-06 -1.118767967156486520e-09
2.906301865834848286e-08 -5.412855443864827976e-06 6.124631024562177117e-09
-8.051747713011536689e-09 -2.991571591337560676e-06 -1.564555485167318238e-09
2.051719292239795323e-07 -9.530816136305020336e-09 -6.508303673768978115e-09
-4.013558339011069620e-07 1.114863534823484770e-09 -3.288062266904034914e-09
3.879422649788466515e-07 -9.530316535943939016e-10 -3.981150964449398089e-09
-1.973276084754616022e-07 -3.377061297271666263e-09 8.408063134623944279e-10
2.154729727976700815e-08 -1.639094304728416773e-09 -8.176528787373626983e-09
-5.975881833819585154e-08 -1.134845284411767352e-08 -6.343884084714090932e-09
2.073113023470796179e-07 -2.954457613668637350e-06 -1.721939701937458267e-09
1.252960828423965722e-07 -1.784236587809573393e-06 -4.623317284568884133e-09
-2.335431759092898574e-07 -2.250410524595736206e-09 1.592516118975595418e-09
1.206705206868718960e-07 -4.086312621609522466e-09 2.274560539916592461e-09
3.132269554839695047e-08 -1.924667314412431551e-09 8.062654988094664077e-10
5.001199454568450165e-08 -2.850459779324410192e-08 1.698619578327509316e-09
-6.595801238518106402e-08 4.731975256078158054e-09 2.182418024077037444e-09
8.437319820586708374e-08 -1.756835010802149100e-09 2.589769509953043780e-09
1.788160375326697249e-08 3.858665564848706708e-08 2.589945813369354255e-09
2.205850080372329103e-08 -5.282292381281195048e-09 2.519327857442021923e-09
-7.944158220141162019e-09 -6.841993194228734865e-09 2.273598198598847375e-09
-3.871020837209471210e-08 -5.821677362405353051e-08 2.415611044526144724e-09
-1.026293574568626354e-07 -9.047766091896392027e-09 1.704897889531764577e-09
6.489657522479319596e-08 -5.888329823733329249e-08 2.276244526200343898e-09
6.638373406531172805e-07 -2.157080416509415954e-05 3.057509800896696106e-08
1.615928653109222068e-07 -4.225018528813961893e-06 1.453394293804421977e-09
4.254353314081527060e-07 -5.507262358150910586e-06 4.337282533128927753e-09
1.992464717659458984e-07 -3.205002030881587416e-06 -1.085187051330649410e-09
9.417786372978298459e-07 -2.976969426526920870e-06 -2.746634253369961698e-09
3.994084067926451098e-07 -2.531161726437858306e-06 -2.974530843857792206e-09
5.346249736248864792e-07 -3.775883442358463071e-06 -7.654368111564835431e-11
1.023448135129001457e-06 -3.242950697313062847e-06 -5.450714324339855921e-10
1.783284915291005746e-07 -4.189667379250749946e-06 -1.174406821791151856e-10
2.000665517698507756e-07 -1.375490501231979579e-05 5.983128659181602416e-09
6.829440479805271025e-08 -1.530311211084267597e-09 1.444177999410101165e-09
-5.656939450204845343e-08 -1.196004632220137864e-05 3.154397631988103967e-08
1.854015252433782734e-08 -2.588485403975937515e-05 1.011978127962720464e-07
-3.174574558784115652e-08 -5.067814527137670666e-06 7.205314123126527193e-09
8.410086138610495254e-08 -2.905925384766305797e-06 -1.834933538447103274e-09
-4.833625055766788137e-08 -3.401490175747312605e-06 -1.542676264509879047e-10
-1.636304460816973005e-07 -2.208818841609172523e-06 -2.938300491805989623e-09
-7.944505142631896888e-08 -2.812344291669433005e-06 -1.802979543441551868e-09
7.569317261868491187e-08 -2.616413212308543734e-06 -2.572498880581974845e-09
-4.300992451078400336e-09 -1.078228365258837584e-06 -6.510719074981352605e-09
6.983456302123158821e-08 -5.179656454856740311e-06 6.407031793997930436e-09
