sgmxx sgmyy sgmxy
1.587514191214722814e-07 -1.410593686301808702e-08 3.841866824672024450e-09
5.456339380316421739e-08 -9.895019914551994589e-09 4.149984356160985044e-09
-1.427113147656200454e-07 -6.160054688564287062e-09 3.893048106107244166e-09
-2.121069009319853649e-08 -7.058975182161475459e-09 4.133668518591093743e-09
1.023772497887875943e-07 -7.508239363573920855e-09 4.040270340510687674e-09
-2.386587709679588443e-07 -7.959412573477209207e-10 3.699008876978382432e-09
-1.963900686519082228e-08 -4.473321268960717134e-09 4.132061359740646367e-09
3.664470682451792527e-07 -1.869423194023056567e-08 2.761949557950060807e-09
-4.462664264792692848e-07 -4.708473166914473040e-09 3.117599733926113004e-09
-3.989145014315909066e-08 -1.298267893190541145e-08 3.272187854008734575e-09
-4.805304243404862063e-08 -9.242632437178599503e-09 4.103849260417291589e-09
-9.473057005493501492e-09 -5.561776816875863005e-09 4.138011711063427356e-09
-2.415109001674409228e-08 3.031346007542623511e-10 4.139081077880746307e-09
-8.843326071428236901e-08 -5.775698586063526818e-09 4.038376300030677157e-09
-4.311681323088123463e-08 -7.653742528646034771e-09 3.779612178789193422e-09
9.319975191601770348e-08 -1.864120413586078939e-09 4.170322309704488362e-09
3.173574611992080463e-07 3.600362230571363398e-09 3.518706437333207759e-09
-3.031563267086312408e-07 1.538430005609825457e-08 3.567962592043727454e-09
3.172081619595701341e-08 -2.139214139162959327e-09 3.735286746575638972e-09
1.982777803277713247e-06 -2.452444469724923692e-08 -5.440980999082967173e-09
-1.507588876847876236e-06 2.362621875917625403e-09 1.438879793091984993e-09
-2.644564176534913713e-07 -8.509498883313426632e-09 3.584102792331123055e-09
4.295360440664808266e-07 -9.000102885181604506e-09 1.890213985333843993e-09
-6.165258810142404400e-07 8.422187391943225521e-09 2.418760303157796443e-09
8.590474465108854929e-08 2.031059764817655378e-09 3.893879885197293333e-09
-5.488523768804043357e-08 -5.037100070381939076e-09 4.104741435639880365e-09
-4.035450018591291155e-08 1.815925965154008281e-09 4.127205688320145782e-09
8.473111279272416141e-08 1.366825430615392634e-09 4.209295134671720007e-09
3.034712747762569052e-08 -9.739044015688591571e-10 3.735776576974103591e-09
-2.258370273011678364e-07 3.288154459823999787e-08 3.896861500152226654e-09
-1.579527086903453892e-08 -1.316600606315887489e-09 2.656344921803110992e-09
-2.192256403077408322e-07 3.551183569427962539e-09 3.513100699237270419e-09
2.426801586352667073e-07 -1.060657814377918839e-05 2.319169567499557161e-08
1.191599139360732806e-07 -5.475241323438240215e-06 6.563519061586475800e-09
-1.709295673890665057e-07 -6.164651949802646413e-06 1.008920591516471177e-08
3.334159259793523233e-07 -3.448322559052030556e-06 -6.695211052232252769e-10
1.577551955733724753e-07 -2.708734064071904868e-05 2.017859479508388176e-08
4.639881012735713739e-07 -3.238292492824257351e-06 -5.670049429973289534e-10
1.725834408716764301e-07 -9.453598320829925683e-11 3.092971434526248231e-09
-2.330630763935914729e-07 -2.781936018436681479e-05 9.149805890729112434e-08
2.912798606757860398e-07 -6.030324584571644664e-06 1.003701921575839151e-08
-2.148804014723282307e-07 -3.665066287794616073e-06 1.423697604252538440e-09
-4.173695913323172135e-07 -3.698134150909027085e-06 1.855843478892893472e-09
1.979023949161273777e-07 -3.460631432972149923e-06 -4.188416002914863157e-10
-6.624154025303141680e-07 -3.374218749740975909e-06 1.158521722999239500e-09
9.418078406042695860e-08 -6.441280675062444061e-06 1.233813939904848667e-08
-1.434281582390894982e-08 -3.392074631847208366e-06 -3.112354818313178839e-10
4.954452492711425293e-07 -1.702962215688330616e-08 -1.010382444377455613e-08
-1.001213490781083237e-06 2.830345291471303426e-09 -4.321534241569224832e-09
9.774846603249898180e-07 -4.033463341102105915e-09 -6.378367167769738444e-09
-5.197587711336382199e-07 -3.359847733364063060e-09 1.317557618563114374e-09
5.444140072086156579e-08 -5.588054463601110911e-09 -1.212728584221167694e-08
-1.429189921964280074e-07 -1.432806229217931104e-08 -9.262697275858045032e-09
4.702634157638385659e-07 -3.432749736020923592e-06 -1.021658757593968403e-09
3.326386774915590649e-07 -2.018127815972547978e-06 -5.630937494061072357e-09
-5.292841365189815406e-07 -4.056754931980321999e-09 2.744524385533964050e-09
2.713431683787348447e-07 -7.622299236231810937e-09 3.946902804585761260e-09
8.821600516739636078e-08 -4.541000464541866677e-09 1.358791190675390226e-09
1.415936310422694078e-07 -3.913212154316170199e-08 2.735978998913424221e-09
-1.212987399412668310e-07 7.107344934809134429e-09 3.672744108840220179e-09
1.500381046071197488e-07 -3.173961760083443551e-09 4.205193970818754678e-09
3.405191506544724689e-08 5.350175769081033650e-08 4.180974233491951964e-09
5.724080409663656610e-08 -8.417558206019748468e-09 4.021902810791289085e-09
-1.795962134565343149e-08 -1.075284306040202864e-08 3.591696273730349276e-09
-1.111176928247914475e-07 -8.049291011502646143e-08 3.774070833628684341e-09
-2.811855495110648917e-07 -1.376617397852442082e-08 2.621711736594534159e-09
1.980911434884546907e-07 -8.085221736564562889e-08 3.668951586988100644e-09
1.548969748910167255e-06 -2.583403875178191811e-05 5.398253577482137189e-08
4.031308549201639835e-07 -4.958974841429153457e-06 4.093478889188872927e-09
9.800472753340727650e-07 -6.465241767728002742e-06 8.211837432270385762e-09
4.626334657586994581e-07 -3.765293968172045425e-06 1.786359948852123125e-10
2.245150199087220244e-06 -3.406495352464844473e-06 -4.571253597873692343e-09
9.662275033406331204e-07 -2.981215629915823229e-06 -3.401012804715719540e-09
1.243316319232690148e-06 -4.425003680808003992e-06 4.021631916373280546e-10
2.428973857604432851e-06 -3.923182703147176653e-06 -1.194661702896837596e-09
3.837288033992081182e-07 -4.958278623234946281e-06 1.514121883428032334e-10
4.033518337109853746e-07 -1.651059938012622297e-05 1.349804534811482881e-08
1.563186344810674200e-07 -2.663903986288573833e-09 2.768614448811490547e-09
-1.449502065042906906e-07 -1.431344207958318293e-05 5.242837985974801995e-08
5.484481846451672027e-08 -3.098285014857538044e-05 1.562054166015514056e-07
-7.631831522303400561e-08 -5.966116077615879476e-06 1.439075525411226408e-08
2.299003938333044061e-07 -3.412605565245030448e-06 -7.648726652043080776e-10
-1.264415203650059993e-07 -3.934443157049827278e-06 2.135051468954429765e-09
-4.566785491988412105e-07 -2.582131628514616750e-06 -2.000185350681249474e-09
-2.130480964979142300e-07 -3.222808800273924135e-06 -4.668080366698745820e-10
2.118472934853343759e-07 -3.088637186010600999e-06 -1.898857071580550837e-09
-1.712374952944628603e-08 -1.148731143985060044e-06 -8.385305783065177820e-09
1.927458015416050330e-07 -6.089047474233666435e-06 1.256747950151293480e-08
-2.273226868965139147e-07 -5.884416623302968219e-06 1.103648017419800453e-08
1.405211520477678278e-07 -3.018180677827331237e-06 -2.193584869303322193e-09
1.949994157257606275e-07 -5.902214070374611765e-06 9.546586632325215760e-09
4.249154628155338287e-08 1.672371241490111515e-09 -9.600412909094302449e-09
-4.010097711670823628e-07 -4.878785730966228584e-08 -5.420112358933693031e-09
1.338173376552731497e-07 -1.040580333011575931e-08 -6.094265092571049536e-09
4.942556302012235392e-07 -1.046894624323613243e-07 1.509707359126366555e-09
-1.093998447387889428e-09 2.543620869488449898e-09 -1.360827717178381135e-08
-1.085577672199633525e-08 -3.582813334901402413e-08 -1.182299236290873523e-08
-1.627963683858979493e-07 8.502599513349196059e-09 -1.161760554424517977e-08
1.083591669726047257e-07 -7.930825773883043439e-08 -9.448796411959392572e-09
8.711363648217229638e-07 -2.014992787735536695e-06 -6.123848539374421307e-09
7.384831519630097318e-07 -9.480112908022420015e-07 -9.237619558177811996e-09
4.439731071670394158e-07 -1.081991058526909910e-06 -7.921073574834736064e-09
3.116360289823205676e-07 -9.609138942323625088e-07 -8.023014252955817938e-09
2.574588734205462970e-06 -1.374596422465401702e-06 -9.341238005333707406e-09
1.262567366211442277e-06 1.741799337651173119e-06 -1.649220493504799379e-08
-4.757110332320735324e-07 -5.548658407739104348e-11 2.472863691593829572e-09
2.093491104915301548e-07 -1.971026719616020273e-08 3.737153253524638785e-09
-1.780741598622626043e-07 -3.611742682707586027e-09 1.520464754101169547e-09
4.227494230235606665e-07 -1.441516701561340597e-07 2.954216204997806017e-09
-1.758553480613045394e-08 5.097424704558761732e-08 3.666530856705207952e-09
2.993603587242432695e-08 -3.380973012667709554e-08 4.083458904347025964e-09
-9.768290176737082220e-09 -1.986463900038870634e-07 3.837168804921020637e-09
1.427453639735176694e-07 -5.615339659925666638e-08 3.924756963868958337e-09
-1.533960016786295455e-07 -1.027608647063971148e-07 3.541561932607351082e-09
4.634167112271825317e-07 -1.254023374031021376e-07 3.895419986577053351e-09
