sgmxx sgmyy sgmxy
1.373743856447617873e-07 -1.092641355171508621e-08 2.827039491393179560e-09
5.145405879147801897e-08 -7.846105987141527294e-09 3.169609019693098162e-09
-1.254896204727629083e-07 -5.013658377350793671e-09 2.960226730408521689e-09
-2.919053088135115104e-08 -5.504658062704947952e-09 3.183177499366252050e-09
8.805354667629217147e-08 -5.890025800425746638e-09 3.062211151316773794e-09
-2.008700619171577273e-07 -1.036666530396246344e-09 2.809872112763400764e-09
-7.535756019194650435e-09 -3.902784317943996939e-09 3.225038902598953428e-09
3.160936330459662713e-07 -1.411504690906895121e-08 1.772662017174297944e-09
-3.850676648653461598e-07 -4.083068105842357909e-09 2.253182307399015372e-09
-3.784974111908923078e-08 -9.126594591180037241e-09 2.335102111672426872e-09
-2.487704797715650784e-08 -7.071147667403465675e-09 3.232747847192740664e-09
3.611485777099687766e-09 -4.548238230484002997e-09 3.214957411401542231e-09
-2.401140974939153239e-08 -9.895629454748089415e-11 3.238301182761915697e-09
-7.976371563245265861e-08 -4.236826889325584489e-09 3.117267999286355007e-09
-3.655658176171527884e-08 -5.215438747541156772e-09 2.854027680854187565e-09
7.762616860418347642e-08 -1.615562128520764418e-09 3.217161648194633017e-09
2.596791546238819137e-07 2.846364699493619810e-09 2.502680729321582476e-09
-2.554469062943098834e-07 1.262374293986567864e-08 2.705235813138529011e-09
1.472328126084221367e-08 -1.985578812480071065e-09 3.037144091777577160e-09
1.610705567145487294e-06 -1.760581902487956540e-08 -4.478523774054110618e-09
-1.231752321473322809e-06 1.483929756851409820e-09 8.984745725193477028e-10
-2.192014818547249888e-07 -6.480776804096421984e-09 2.958171929634545450e-09
3.426353032409679145e-07 -6.130503660273234345e-09 1.049271780573235446e-09
-4.793204766428971197e-07 6.676623254264768548e-09 1.673905680732445944e-09
4.223620209131695447e-08 1.506751057256394688e-09 3.144893234718892927e-09
-8.415807606354519521e-09 -3.753157340469215342e-09 3.235415713120914916e-09
-3.521778779713713448e-08 1.648321701352983837e-09 3.211326760066413044e-09
6.767736948631863925e-08 1.228734336500281188e-09 3.257049518978760716e-09
1.955455886104573437e-08 -7.023765596914088860e-11 2.800676135450430593e-09
-1.830907336852760636e-07 2.955264477577657090e-08 3.022516681383535797e-09
-1.655646286735645845e-08 -4.735358771768005681e-10 1.790276371593790827e-09
-1.658610528920689831e-07 1.845685715373690527e-09 2.659613196343002528e-09
1.581852728804733488e-07 -1.048657759383786470e-05 1.854689735125703010e-08
7.171909288672395633e-08 -5.512466486834455281e-06 5.468995478707938673e-09
-9.131530021022626897e-08 -6.152332389319781214e-06 8.220727210073164315e-09
1.905216038267099066e-07 -3.519837036947137676e-06 -4.327064540010638893e-10
8.006629315104873967e-08 -2.620743543957360089e-05 8.859357691903824161e-09
2.771762979136838112e-07 -3.436930683164973743e-06 -2.906894724929998119e-10
1.425226088258568780e-07 -8.886714281119978409e-11 2.498120155181027258e-09
-1.355797820679072174e-07 -2.711288470891304314e-05 7.636991483650490409e-08
1.914765164201526204e-07 -6.031579232512740418e-06 9.255923139050992177e-09
-1.389147712416161085e-07 -3.773434173126588576e-06 1.731374155156117922e-09
-2.622930992401961703e-07 -3.776743369598989375e-06 1.639423041766008282e-09
1.305691341713099973e-07 -3.500419097690610215e-06 -1.317010389634276635e-10
-3.816435594217182370e-07 -3.458348146523348987e-06 6.686814990608525022e-10
6.041315714355732780e-08 -6.387174380506621674e-06 1.111776892770421910e-08
-1.311405650739061457e-08 -3.479004362816340290e-06 4.028096189934160520e-10
4.871455985266948119e-07 -1.096534685274264120e-08 -8.183160815633527818e-09
-8.974301977104914840e-07 6.795956575267325661e-10 -3.700361572711585723e-09
7.589438837385387160e-07 -2.309251456722449802e-09 -5.140286862825860226e-09
-4.074386481534020277e-07 -5.438614447683676190e-09 6.770370375441814303e-10
5.403611069709768344e-08 -1.936016458259359752e-09 -9.868400319135162135e-09
-1.399467493001793628e-07 -1.486236289593989568e-08 -7.500816856520486908e-09
2.876722930977848591e-07 -3.472979187790770084e-06 -7.181354400032091689e-10
2.033630437381361844e-07 -2.102069629472680390e-06 -4.546996557053262222e-09
-4.302271463529905304e-07 -3.282994986975040774e-09 2.277307897813329873e-09
2.153314255792793119e-07 -6.314839318122267287e-09 3.178709073736740720e-09
7.828438697288220283e-08 -3.302658591053386772e-09 6.481791214874021989e-10
1.124943906916087144e-07 -3.882481180994545866e-08 1.850392394864286416e-09
-3.924538916066921956e-08 6.311787092982967806e-09 3.020234062844906475e-09
7.164953785832040012e-08 -2.598620207905355528e-09 3.233706413752202025e-09
1.700966123507896555e-08 4.942086206938256510e-08 3.242825119542658285e-09
4.011413068383262726e-08 -5.915794076827296522e-09 3.071168874768659407e-09
-1.852122544221401768e-08 -6.814961484025161553e-09 2.686227906778526631e-09
-9.128991962370491819e-08 -7.815155100843185210e-08 2.899968487568571618e-09
-2.146653770296325092e-07 -8.758425984467521630e-09 1.822319517508219633e-09
1.468754646793968277e-07 -7.863287265763574396e-08 2.714553692939603025e-09
9.075784532797115389e-07 -2.504466829122975469e-05 4.012202126091324317e-08
2.225783504172795801e-07 -5.031185082771116868e-06 3.285825167509415223e-09
5.871482358088542242e-07 -6.469077106885379180e-06 6.876160973945388832e-09
2.792688746922067367e-07 -3.791027666011359543e-06 6.206342384462715245e-11
1.291252033297496382e-06 -3.506649136397754773e-06 -2.496180151467797259e-09
5.575447517003340181e-07 -2.913282969529973343e-06 -2.826153311374923760e-09
7.310259775294980500e-07 -4.536560481938067824e-06 4.775149720082083604e-10
1.382923301207483746e-06 -3.689982804644387215e-06 -6.528063090094349263e-10
2.525867159874906065e-07 -4.981257916369941086e-06 -6.432509386256057837e-11
2.590590497675293591e-07 -1.594968307472299784e-05 9.343546381046508031e-09
1.273882190844233264e-07 -2.355130979125874546e-09 2.242897867432702697e-09
-1.041224351183700492e-07 -1.401586268912069499e-05 4.646879148140214966e-08
3.949762117372301873e-08 -3.010184263985138386e-05 1.406335172760009300e-07
-5.633499355894855398e-08 -6.006937837810255587e-06 1.399714655292427778e-08
1.503463664676019107e-07 -3.386719072295818478e-06 -3.743350351914642715e-10
-9.084032370765271480e-08 -3.996307896159123629e-06 2.261673293091348569e-09
-2.600888819870306179e-07 -2.559423137427074835e-06 -2.256682618551053565e-09
-1.512401439640598255e-07 -3.310527745270519517e-06 -5.316540610533770916e-11
1.366061042062938213e-07 -3.015519041582592763e-06 -1.635693580581687456e-09
-1.057928744607750104e-09 -1.305124442296801135e-06 -6.747702396836530170e-09
1.370377304965586518e-07 -6.071055850043194368e-06 1.197485932635800054e-08
-1.629879733400230180e-07 -5.874586349818855524e-06 9.922138666240698512e-09
9.468522677025248413e-08 -3.112411150141269900e-06 -1.167311691752104252e-09
1.395049622487931629e-07 -5.874775979464175180e-06 8.806045670439743844e-09
5.376167422355138115e-08 9.682554757972638981e-10 -7.830913695272556652e-09
-3.139896023185428930e-07 -4.647759865861189610e-08 -4.555213095613908081e-09
1.243281815277441638e-07 -1.167859142725546917e-08 -5.053808038724127982e-09
3.570299611510563409e-07 -1.003300198476608784e-07 7.285340108964533101e-10
-1.321677906007678871e-10 3.846444940336368745e-09 -1.135090688109130497e-08
-9.769458131358987885e-09 -3.371686219111325045e-08 -9.647683540947582514e-09
-1.394899413753591944e-07 4.824062926900296588e-09 -9.546192281106868904e-09
8.156242614631992183e-08 -7.198566009947171551e-08 -7.704820781384569273e-09
5.326048722054110840e-07 -2.070368964268709533e-06 -4.901563599446490116e-09
4.290204174139944371e-07 -9.914542715705465525e-07 -7.553563108331218245e-09
2.841098591943591600e-07 -1.096594019145413768e-06 -6.678702924034496391e-09
1.930457358412240865e-07 -8.865611675901163835e-07 -6.969490762287477992e-09
1.498841243119386490e-06 -1.356507254968164489e-06 -7.117097577946651654e-09
7.532475478910782840e-07 1.558270923851523548e-06 -1.321696263545391048e-08
-3.933739947115100222e-07 3.108216115044193373e-11 2.050900782535336475e-09
1.575379400264864671e-07 -1.816459338499498699e-08 3.028725048537239672e-09
-1.252644494798005326e-07 -3.001854542716841934e-09 8.017695396489443738e-10
3.261958738676185021e-07 -1.417336932263424387e-07 1.999503229654919778e-09
1.070159694194217082e-08 4.900551431319399853e-08 2.995281356277246232e-09
3.088884525936919090e-08 -2.880626759349524946e-08 3.179242202833165720e-09
-2.242435570565248781e-08 -1.972969698726956267e-07 2.962459833000252729e-09
1.225900945200919523e-07 -5.308230299760907656e-08 2.964580136932681853e-09
-1.274136849360729684e-07 -9.751948937264387496e-08 2.670940579818648075e-09
3.851310168556665303e-07 -1.243714109477878083e-07 2.847244662262937709e-09
-3.298977162558003329e-07 -1.010907908494118601e-07 1.979600927626279372e-09
9.972305861083441414e-07 -1.270008579012937844e-05 1.461224208298972371e-08
8.914457794162444770e-07 -3.653126668723416515e-06 -1.238975588790935944e-09
5.827852689321844082e-08 -4.282663667254382744e-06 1.331999510689740873e-09
1.193878006233717315e-06 -2.776810561044840142e-06 -3.265955506037698797e-09
-2.816851463194325333e-07 -2.935739985332475044e-06 -1.036317143210396807e-09
1.017045860862708651e-06 -9.488616342423483729e-06 1.579573583043725193e-09
4.073290682526931050e-08 -9.437208973395172507e-06 7.427305881435586343e-09
1.298058919019240420e-06 -1.952762886503478512e-06 -1.487491352314407322e-09
7.557100190069832024e-08 1.556378606437647250e-06 -1.419469097818648606e-09
1.161535237770294771e-06 -5.438415428216103464e-06 -2.216387906539551977e-10
5.404124081564987137e-08 -7.573678885819390416e-06 8.190678135733264753e-10
1.286419575308173080e-07 2.138138999185912326e-09 2.031367740684686396e-09
-7.286732284228492063e-08 -1.318104932579444721e-05 4.742369341670382710e-08
-2.129994314259420207e-08 -1.708138370304368436e-05 7.926328748908417765e-08
3.080059940430146526e-08 -7.342842309299157932e-06 2.376292052019834955e-08
-1.175418660182003805e-07 -8.886328942026011646e-06 2.794097397895711765e-08
6.588624046344193630e-08 -6.468741048593074083e-06 1.509104663455218542e-08
1.267914626623678487e-07 -2.373052893744898029e-06 -3.802240300387893512e-09
-7.151803771421327838e-08 -3.136652139801299199e-06 -7.278257996290449228e-10
-2.966258989545167424e-07 -1.155691620624565985e-06 -6.821059717054822613e-09
1.400471063561781193e-07 -1.811631705095351208e-06 -5.306539652139008467e-09
-1.707936405637155985e-07 -1.387358565807517152e-07 -9.608620565870751307e-09
-1.861692595639397041e-07 -6.305018359853420407e-06 1.217744038939372331e-08
7.417465752723728656e-08 -3.946413926314562559e-06 2.089028949825433301e-09
-3.473339518222928746e-07 -3.662830977191333659e-06 1.900072987837120309e-09
2.418171050067030592e-07 -1.099950281968631316e-06 -8.825291608616225858e-09
1.939521467875238159e-07 -4.804474542652314994e-07 -9.191051475454514730e-09
-5.027863014817057774e-09 2.333960047451455466e-08 -1.290116991015111125e-08
9.490030805636706646e-08 1.219104244637447820e-11 -1.261405113694991087e-08
-1.757813379299477674e-07 -7.932986534342489904e-08 -1.227964574468387582e-08
1.112445744411161286e-07 -1.861483767129357147e-08 -7.836229443114461901e-09
-3.023229737664223649e-07 -1.286227444552423549e-07 -4.643462503395312524e-09
6.490602117992239073e-07 -3.395442504938728234e-08 -5.756848331373021210e-09
-2.006001409426971804e-07 -1.566246794482140103e-07 7.069568819240146240e-10
-2.000007270908099599e-07 -9.950920798473816831e-08 -7.291889314586796900e-09
6.394727591896298691e-08 -3.328162190285866018e-09 -1.282522354983939294e-08
-1.219241774208512652e-08 -6.059859458673599875e-08 -1.254765447100680831e-08
-6.948283726160298102e-08 -5.312377027166803600e-08 -1.108325253795783283e-08
-1.431383935823760112e-07 2.021917389072314108e-08 -1.116026826508687009e-08
1.588771709748471039e-07 -7.346893227122563985e-08 -9.696084823929140839e-09
1.039948926973011112e-07 -1.975093866235511086e-08 -9.721866867096196074e-09
2.414312518794758944e-07 1.315314648309140466e-06 -1.377348901598907105e-08
-2.231350748616023338e-07 3.300549451523693278e-07 -8.260580663943528634e-09
3.990362813510728301e-07 1.576164208927366417e-06 -1.490006784621300540e-08
1.134441845351830125e-06 1.167175938121545187e-07 -1.020182072153374975e-08
4.575688876684580464e-07 -6.317818588286172599e-07 -6.952067810317430485e-09
1.315508484367455821e-07 -7.522908163082320243e-07 -6.294822441077485564e-09
1.034727574733551592e-06 -7.896315423749911133e-07 -5.594654073348692691e-09
5.066767698735930026e-07 -1.238377308254712261e-06 -4.116434748624442364e-09
6.643368237746472005e-07 4.892814331469708122e-07 -9.141762902231675980e-09
7.902550578364753164e-07 7.797946750542905647e-07 -1.011568251385597250e-08
-4.143968794778629672e-07 2.022467704421160306e-08 1.874958188707864792e-09
1.582527744403705583e-07 -2.262787646145625331e-08 2.975742541266868102e-09
-3.590533026454068022e-07 -1.843176988813866046e-07 7.140996682863942624e-10
7.755486990390636493e-07 -1.430595517604160705e-07 2.415097455354953127e-09
1.224499101226683706e-06 1.155376168071597931e-07 1.373966052042874253e-09
7.092700826660802704e-08 -2.857214838059007889e-07 2.627851936054526050e-09
-3.054898201071409858e-08 -7.499290433088390273e-08 3.008146398641997621e-09
-1.154825923777025309e-07 -1.413091439417257789e-07 2.861411774190969481e-09
-2.790900452964706346e-07 -3.966917461184493732e-08 2.583009361956101202e-09
7.748085550929317833e-08 -1.380669658601618721e-07 2.916181518486382629e-09
7.711382750130724162e-07 -6.288195891102077439e-06 2.294997081264682492e-09
-7.139972240111092106e-07 -4.386577984405448660e-06 1.788486803100397537e-09
8.625212899460166227e-07 -2.254970468129613437e-06 -2.402138044033108599e-09
-8.437801852778648026e-07 -2.614193135741516016e-06 -5.830018134922454465e-10
7.550372629339108244e-07 -8.774431080382782966e-06 1.380023179065048566e-10
-5.661182171934342477e-07 -9.321897778136190027e-06 4.880079895741573637e-09
-2.067429250018903986e-07 -6.079475497244857252e-06 -3.164067965966133045e-11
1.409201672686322127e-06 -1.112063955588382669e-06 -2.504090712562856424e-09
-1.119537671456782846e-07 1.225705887009098660e-06 -2.965320211600896982e-09
1.345497480542690028e-06 -8.176914434443460777e-07 -2.542838439811845319e-10
1.454767470931983553e-07 1.096685082302428782e-06 7.454070138912527455e-10
8.785362979324418120e-07 -4.327408532844856381e-06 1.550409627071314134e-11
1.419234365584998159e-07 -1.011032608744244499e-07 1.779276392888107239e-09
-6.029885213365560048e-08 -8.283133865916170180e-06 2.977875723786382878e-08
9.313873050587062608e-08 -9.836227945925202221e-06 3.870405507200302964e-08
-8.142712459857648355e-08 -1.366520564261008985e-06 -1.164343998993899731e-08
2.438808444082951610e-08 -4.378142875793855637e-06 5.004376468775717512e-09
1.201485417823278112e-07 -1.349401372863212600e-05 5.480404396962512692e-08
2.506437946081518930e-09 -7.536011707998113707e-06 1.752570355506577471e-08
4.222257743435875454e-08 -3.578712949092732742e-06 7.407616187116161655e-10
1.739184227744772215e-07 -7.486212325602537021e-07 -9.282397961385413510e-09
-2.165618013805215014e-07 -4.213465274460759247e-07 -9.189273342258275079e-09
-1.286668407374236267e-07 -2.101870450132992119e-06 -4.123018371160469542e-09
-5.798465352313542098e-08 -3.599797764763934538e-06 1.033698127095306063e-09
1.256728268117512926e-07 -2.277849716847413220e-06 -4.573203149504934117e-09
-7.682355374072358245e-08 -6.511859282909426838e-07 -9.882410445527511911e-09
2.867116393190372037e-07 2.135348466936193290e-07 -1.250835257593507777e-08
-8.618529818704701029e-07 1.389222916259313934e-06 -1.345899303117903401e-08
3.373902757175528677e-07 -2.491372264046276541e-08 -1.211658684496796923e-08
-5.086026817480160389e-07 -4.501493933162237226e-08 -1.129923710152525018e-08
-6.289863563324615825e-07 8.631253045621178899e-09 -1.037916774748737225e-08
-4.299586109368647158e-08 -1.001778748843662470e-08 -1.284059703010598241e-08
7.387106393252906855e-08 -2.291510270424623741e-08 -1.294557083753034021e-08
1.734421459786972264e-07 -3.229907008517329814e-08 -1.292610196657051347e-08
-1.349831677543988917e-07 -1.941589289344847202e-08 -1.261184845446905456e-08
