1.000000000000000000e+00 0.000000000000000000e+00
9.986529999999997909e-01 -1.000000000000002623e-02
1.001858999999999833e+00 9.100000000000035838e-02
1.004421999999999926e+00 1.090000000000000135e-01
1.009717999999999893e+00 1.250000000000000000e-01
1.009659000000000084e+00 1.950000000000000067e-01
1.014409999999999812e+00 1.779999999999999916e-01
1.022369000000000083e+00 2.369999999999999885e-01
1.046005000000000074e+00 2.959999999999999853e-01
1.048399999999999999e+00 3.069999999999999951e-01
1.051511000000000084e+00 4.390000000000000013e-01
1.054272999999999794e+00 5.230000000000000204e-01
1.059217000000000075e+00 6.320000000000000062e-01
1.062507000000000090e+00 7.660000000000000142e-01
1.065460999999999991e+00 9.100000000000000311e-01
1.069917000000000007e+00 1.080000000000000071e+00
1.073650999999999911e+00 1.274000000000000021e+00
1.075631999999999922e+00 1.422000000000000153e+00
1.080837999999999965e+00 1.568000000000000060e+00
1.084705999999999948e+00 1.713999999999999968e+00
1.090523999999999827e+00 1.838999999999999968e+00
1.094964999999999966e+00 2.036000000000000032e+00
1.099793999999999938e+00 2.187000000000000277e+00
1.104211999999999971e+00 2.335999999999999854e+00
1.109433999999999809e+00 2.563000000000000167e+00
1.114016999999999813e+00 2.665000000000000036e+00
1.121628999999999987e+00 2.870000000000000107e+00
1.125304000000000082e+00 3.023999999999900101e+00
1.130043999999999826e+00 3.153999999999999915e+00
1.133344999999999825e+00 3.277000000000000135e+00
1.137277000000000093e+00 3.322999999999999954e+00
1.142610999999999821e+00 3.422000000000000153e+00
1.147953000000000001e+00 3.550000000000000266e+00
1.153096999999999817e+00 3.727999999999999758e+00
1.157442000000000082e+00 3.879999999999899973e+00
1.162744999999999918e+00 4.123000000000000220e+00
1.168176000000000103e+00 4.330999999999999517e+00
1.173064999999999802e+00 4.549999999999999822e+00
1.179524999999999935e+00 4.823000000000000398e+00
1.186225000000000085e+00 5.044999999999999929e+00
1.192644999999999955e+00 5.348000000000000753e+00
1.197152999999999912e+00 5.708999999999999631e+00
1.203492999999999924e+00 6.070000000000000284e+00
1.210557000000000105e+00 6.514999999999999680e+00
1.218080999999999969e+00 7.054999999999999716e+00
1.225244999999999918e+00 1.976099999999999923e+01
1.231735999999999942e+00 2.073600000000000065e+01
1.237155999999999922e+00 2.180300000000000082e+01
1.243954999999999922e+00 2.291199999999999903e+01
1.252625999999999795e+00 2.428000000000000114e+01
1.260030999999999901e+00 2.580899999999999750e+01
1.266232999999999942e+00 2.749100000000000321e+01
