lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.152963992673903648e-04 3.549848092021420628e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.532264504116028760e-04 7.625978356692940212e-04
1.037500000000000089e+00 1.000000000000000000e+00 4.146057873964309535e-04 1.224357607960701016e-03
1.050000000000000044e+00 1.000000000000000000e+00 6.002486458048224369e-04 1.741861782222986184e-03
1.062500000000000000e+00 1.000000000000000000e+00 8.109869538806378656e-04 2.316816228441894061e-03
1.074999999999999956e+00 1.000000000000000000e+00 1.047686804644763509e-03 2.951062074862420472e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.311262798681855132e-03 3.646601087413728348e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.602690671291202244e-03 4.405619896203279498e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.923018619604408659e-03 5.230513243749737411e-03
1.125000000000000000e+00 1.000000000000000000e+00 2.273377650603652152e-03 6.123906640335917244e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.654991242662072069e-03 7.088678685948252359e-03
1.149999999999999911e+00 1.000000000000000000e+00 3.069184563495218777e-03 8.127983272820710550e-03
1.162500000000000089e+00 1.000000000000000000e+00 3.517393520474433686e-03 9.245271733403205572e-03
1.175000000000000044e+00 1.000000000000000000e+00 4.001173691079020628e-03 1.044431564807891781e-02
1.187500000000000000e+00 1.000000000000000000e+00 4.522209437191486263e-03 1.172922959104180304e-02
1.199999999999999956e+00 1.000000000000000000e+00 5.082323224470019531e-03 1.310449511334300064e-02
1.212499999999999911e+00 1.000000000000000000e+00 5.683485347032547069e-03 1.457498516961932243e-02
1.225000000000000089e+00 1.000000000000000000e+00 6.327824061363935756e-03 1.614598999470472432e-02
1.237500000000000044e+00 1.000000000000000000e+00 7.017636507377028252e-03 1.782324422448873513e-02
1.250000000000000000e+00 1.000000000000000000e+00 7.755400548130273776e-03 1.961295580565929411e-02
