lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.120235462265554771e-04 1.609054820495657697e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.373774517327547056e-04 3.399307853076607034e-04
1.037500000000000089e+00 1.000000000000000000e+00 3.767897607060149306e-04 5.372390219010413212e-04
1.050000000000000044e+00 1.000000000000000000e+00 5.309953854419290596e-04 7.529876760672777822e-04
1.062500000000000000e+00 1.000000000000000000e+00 7.007417830172926656e-04 9.873331705108285075e-04
1.074999999999999956e+00 1.000000000000000000e+00 8.867938863579183546e-04 1.240434919390827470e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.089938451815396442e-03 1.512458947952836832e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.310987941734492691e-03 1.803581102937460053e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.550784109067171890e-03 2.113989978097379277e-03
1.125000000000000000e+00 1.000000000000000000e+00 1.810201365221291792e-03 2.443889520503580645e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.090150122903287194e-03 2.793501403182744886e-03
1.149999999999999911e+00 1.000000000000000000e+00 2.391580118238925950e-03 3.163067222945392058e-03
1.162500000000000089e+00 1.000000000000000000e+00 2.715483906492590933e-03 3.552850492671131948e-03
1.175000000000000044e+00 1.000000000000000000e+00 3.062900478951633039e-03 3.963138478621840675e-03
1.187500000000000000e+00 1.000000000000000000e+00 3.434919145703315552e-03 4.394243947044015192e-03
1.199999999999999956e+00 1.000000000000000000e+00 3.832683615386486050e-03 4.846506808325648161e-03
1.212499999999999911e+00 1.000000000000000000e+00 4.257396422699093706e-03 5.320295617729425830e-03
1.225000000000000089e+00 1.000000000000000000e+00 4.710323574393987869e-03 5.816009091585874757e-03
1.237500000000000044e+00 1.000000000000000000e+00 5.192799472808837767e-03 6.334077523648738543e-03
1.250000000000000000e+00 1.000000000000000000e+00 5.706232190504670516e-03 6.874964131787419420e-03
