lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.086440648068673907e-04 1.683424845454283122e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.302099890075623879e-04 3.546367305330931901e-04
1.037500000000000089e+00 1.000000000000000000e+00 3.653839172329753854e-04 5.590247351210564548e-04
1.050000000000000044e+00 1.000000000000000000e+00 5.148632001131772835e-04 7.816462662536650475e-04
1.062500000000000000e+00 1.000000000000000000e+00 6.793615116272121298e-04 1.022642895951867206e-03
1.074999999999999956e+00 1.000000000000000000e+00 8.596132662612944366e-04 1.282161558140069296e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.056377513334155185e-03 1.560357740148901867e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.270441405847668598e-03 1.857398327998817031e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.502623394783586270e-03 2.173464147001505104e-03
1.125000000000000000e+00 1.000000000000000000e+00 1.753776282537728532e-03 2.508752272464334892e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.024790231138467577e-03 2.863478161208331436e-03
1.149999999999999911e+00 1.000000000000000000e+00 2.316595849581062905e-03 3.237877520732581737e-03
1.162500000000000089e+00 1.000000000000000000e+00 2.630167427100241120e-03 3.632208124734461092e-03
1.175000000000000044e+00 1.000000000000000000e+00 2.966526339016854665e-03 4.046751419454813238e-03
1.187500000000000000e+00 1.000000000000000000e+00 3.326744755916297407e-03 4.481814099475741643e-03
1.199999999999999956e+00 1.000000000000000000e+00 3.711949582025408749e-03 4.937729525193571868e-03
1.212499999999999911e+00 1.000000000000000000e+00 4.123326707258820160e-03 5.414859118312596864e-03
1.225000000000000089e+00 1.000000000000000000e+00 4.562125577405095299e-03 5.913593693077564065e-03
1.237500000000000044e+00 1.000000000000000000e+00 5.029664053022861805e-03 6.434354748949408336e-03
1.250000000000000000e+00 1.000000000000000000e+00 5.527333588898181681e-03 6.977595667541027294e-03
