lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.005899999737739581e+00 1.000000000000000000e+00 5.496154679276515030e-05 3.498102244688198201e-04
1.011799999475479162e+00 1.000000000000000000e+00 1.213815765979234148e-04 7.427326750010251975e-04
1.017699999809265066e+00 1.000000000000000000e+00 1.993545052479021125e-04 1.180163624137639923e-03
1.023599998950958323e+00 1.000000000000000000e+00 2.889739482430741082e-04 1.663576363027095741e-03
1.029500000476837096e+00 1.000000000000000000e+00 3.903376925736665886e-04 2.194534582644700870e-03
1.035399999618530353e+00 1.000000000000000000e+00 5.035521628335118578e-04 2.774705594405531880e-03
1.041300001144409126e+00 1.000000000000000000e+00 6.287364403251558594e-04 3.405873477272689485e-03
1.047199997901916424e+00 1.000000000000000000e+00 7.660258991178124687e-04 4.089952303841710470e-03
1.053099999427795419e+00 1.000000000000000000e+00 9.155755316372961045e-04 4.828999362140894147e-03
1.059000000953674414e+00 1.000000000000000000e+00 1.077562992554158012e-03 5.625228562578558737e-03
1.064899997711181712e+00 1.000000000000000000e+00 1.252191408816724985e-03 6.481024141982197860e-03
1.070799999237060485e+00 1.000000000000000000e+00 1.439692010171711358e-03 7.398954465612768948e-03
1.076700000762939480e+00 1.000000000000000000e+00 1.640326598938554462e-03 8.381786328554153079e-03
1.082600002288818253e+00 1.000000000000000000e+00 1.854389880970120329e-03 9.432499618828296337e-03
1.088500003814697248e+00 1.000000000000000000e+00 2.082211717590689605e-03 1.055430231168866077e-02
1.094399995803833070e+00 1.000000000000000000e+00 2.324159310013055712e-03 1.175064617544412625e-02
1.100299997329711843e+00 1.000000000000000000e+00 2.580639333277940858e-03 1.302524305060505892e-02
1.106199998855590838e+00 1.000000000000000000e+00 2.852100008167326398e-03 1.438208159357309314e-02
1.112100000381469833e+00 1.000000000000000000e+00 3.139033287577331147e-03 1.582544505000114607e-02
1.118000001907348606e+00 1.000000000000000000e+00 3.441976939886808376e-03 1.735992971807718416e-02
