lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.119902527134399809e-04 1.610720839584246365e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.373063013073988252e-04 3.402646351605653719e-04
1.037500000000000089e+00 1.000000000000000000e+00 3.766753337113186505e-04 5.377403830178082095e-04
1.050000000000000044e+00 1.000000000000000000e+00 5.308314607013017066e-04 7.536564913578331195e-04
1.062500000000000000e+00 1.000000000000000000e+00 7.005213798489421870e-04 9.881691143848001391e-04
1.074999999999999956e+00 1.000000000000000000e+00 8.865092930383980776e-04 1.241437448747456044e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.089581259433180073e-03 1.513627330958843258e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.310549058578908480e-03 1.804914458934217796e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.550253770779818361e-03 2.115487286634743381e-03
1.125000000000000000e+00 1.000000000000000000e+00 1.809569145180284916e-03 2.445549663528800034e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.089404931850731562e-03 2.795323163270950310e-03
1.149999999999999911e+00 1.000000000000000000e+00 2.390710193477571088e-03 3.165049282275140402e-03
1.162500000000000089e+00 1.000000000000000000e+00 2.714476817101240357e-03 3.554991458170115963e-03
1.175000000000000044e+00 1.000000000000000000e+00 3.061743094958364973e-03 3.965436887368559843e-03
1.187500000000000000e+00 1.000000000000000000e+00 3.433597625046968648e-03 4.396698234602808633e-03
1.199999999999999956e+00 1.000000000000000000e+00 3.831183405406772980e-03 4.849115338176488745e-03
1.212499999999999911e+00 1.000000000000000000e+00 4.255702189728617461e-03 5.323056646063924202e-03
1.225000000000000089e+00 1.000000000000000000e+00 4.708419197425246436e-03 5.818920771032571986e-03
1.237500000000000044e+00 1.000000000000000000e+00 5.190668011084199375e-03 6.337137866020202230e-03
1.250000000000000000e+00 1.000000000000000000e+00 5.703855837881565208e-03 6.878171036764979714e-03
