lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.084008675359655156e-04 1.684543792274780438e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.297033082460984521e-04 3.548544630641117825e-04
1.037500000000000089e+00 1.000000000000000000e+00 3.645917691290378494e-04 5.593418517149985336e-04
1.050000000000000044e+00 1.000000000000000000e+00 5.137619030661880757e-04 7.820559825282544274e-04
1.062500000000000000e+00 1.000000000000000000e+00 6.779256587382406166e-04 1.023138146661222055e-03
1.074999999999999956e+00 1.000000000000000000e+00 8.578157085925340944e-04 1.282735045999288488e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.054189312644302889e-03 1.561001961305737498e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.267831790260970674e-03 1.858105592895299132e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.499559696577489401e-03 2.174226601980626394e-03
1.125000000000000000e+00 1.000000000000000000e+00 1.750223881658166582e-03 2.509561938233673475e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.020712482370436158e-03 2.864326879009604625e-03
1.149999999999999911e+00 1.000000000000000000e+00 2.311954002454876759e-03 3.238757022842764666e-03
1.162500000000000089e+00 1.000000000000000000e+00 2.624920531921088544e-03 3.633109981752932240e-03
1.175000000000000044e+00 1.000000000000000000e+00 2.960631170868873764e-03 4.047667066007852414e-03
1.187500000000000000e+00 1.000000000000000000e+00 3.320155706629157079e-03 4.482734807580709274e-03
1.199999999999999956e+00 1.000000000000000000e+00 3.704618535004556082e-03 4.938646399974822888e-03
1.212499999999999911e+00 1.000000000000000000e+00 4.115202942118048601e-03 5.415763063728809210e-03
1.225000000000000089e+00 1.000000000000000000e+00 4.553155616298317637e-03 5.914475436881184642e-03
1.237500000000000044e+00 1.000000000000000000e+00 5.019791533052921258e-03 6.435204744711518071e-03
1.250000000000000000e+00 1.000000000000000000e+00 5.516499107703566780e-03 6.978404160588979298e-03
