lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.005899999737739581e+00 1.000000000000000000e+00 5.570629069115966568e-05 3.428056272212415875e-04
1.011799999475479162e+00 1.000000000000000000e+00 1.230255314148962409e-04 7.285544287879019585e-04
1.017699999809265066e+00 1.000000000000000000e+00 2.020638195797800935e-04 1.158643085509538685e-03
1.023599998950958323e+00 1.000000000000000000e+00 2.929249663371592881e-04 1.634542484581470549e-03
1.029500000476837096e+00 1.000000000000000000e+00 3.957157413009553958e-04 2.157811327837407759e-03
1.035399999618530353e+00 1.000000000000000000e+00 5.105505720712243990e-04 2.730109586566686810e-03
1.041300001144409126e+00 1.000000000000000000e+00 6.375557782594114958e-04 3.353211862593889151e-03
1.047199997901916424e+00 1.000000000000000000e+00 7.768734165932983512e-04 4.029020725935697315e-03
1.053099999427795419e+00 1.000000000000000000e+00 9.286647699773311867e-04 4.759580133855342843e-03
1.059000000953674414e+00 1.000000000000000000e+00 1.093113547470420501e-03 5.547089006006717532e-03
1.064899997711181712e+00 1.000000000000000000e+00 1.270428862050175696e-03 6.393914938718080372e-03
1.070799999237060485e+00 1.000000000000000000e+00 1.460847968515008788e-03 7.302608239650726710e-03
1.076700000762939480e+00 1.000000000000000000e+00 1.664638873375952257e-03 8.275916200131178471e-03
1.082600002288818253e+00 1.000000000000000000e+00 1.882102768123149802e-03 9.316797898709773193e-03
1.088500003814697248e+00 1.000000000000000000e+00 2.113576399534940545e-03 1.042843925729393904e-02
1.094399995803833070e+00 1.000000000000000000e+00 2.359434341453015699e-03 1.161426884531974874e-02
1.100299997329711843e+00 1.000000000000000000e+00 2.620091200247406937e-03 1.287797397822141622e-02
1.106199998855590838e+00 1.000000000000000000e+00 2.896003836579620974e-03 1.422351782694458895e-02
1.112100000381469833e+00 1.000000000000000000e+00 3.187673558481037700e-03 1.565515700131654697e-02
1.118000001907348606e+00 1.000000000000000000e+00 3.495648331567644939e-03 1.717745996266603625e-02
