lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.005899999737739581e+00 1.000000000000000000e+00 5.496837901009712365e-05 3.502248487900942535e-04
1.011799999475479162e+00 1.000000000000000000e+00 1.213980707805603735e-04 7.435940132476389708e-04
1.017699999809265066e+00 1.000000000000000000e+00 1.993832242325879538e-04 1.181504651252180326e-03
1.023599998950958323e+00 1.000000000000000000e+00 2.890172231243923087e-04 1.665431064739823297e-03
1.029500000476837096e+00 1.000000000000000000e+00 3.903976568253710662e-04 2.196938065253198086e-03
1.035399999618530353e+00 1.000000000000000000e+00 5.036307820118963476e-04 2.777694210596382603e-03
1.041300001144409126e+00 1.000000000000000000e+00 6.288355315104127282e-04 3.409484975598752344e-03
1.047199997901916424e+00 1.000000000000000000e+00 7.661471615545451409e-04 4.094225912541151098e-03
1.053099999427795419e+00 1.000000000000000000e+00 9.157205634284764761e-04 4.833975974470376691e-03
1.059000000953674414e+00 1.000000000000000000e+00 1.077733305096626338e-03 5.630950850620865429e-03
1.064899997711181712e+00 1.000000000000000000e+00 1.252388450782746096e-03 6.487536669522523704e-03
1.070799999237060485e+00 1.000000000000000000e+00 1.439917173143476312e-03 7.406303891912102699e-03
1.076700000762939480e+00 1.000000000000000000e+00 1.640581228025257644e-03 8.390021558105946117e-03
1.082600002288818253e+00 1.000000000000000000e+00 1.854675290826708059e-03 9.441671880334616407e-03
1.088500003814697248e+00 1.000000000000000000e+00 2.082529194280505376e-03 1.056446540951728845e-02
1.094399995803833070e+00 1.000000000000000000e+00 2.324510135315358429e-03 1.176185673549771243e-02
1.100299997329711843e+00 1.000000000000000000e+00 2.581024746410548725e-03 1.303756046891212453e-02
1.106199998855590838e+00 1.000000000000000000e+00 2.852521277032792762e-03 1.439556844457983917e-02
1.112100000381469833e+00 1.000000000000000000e+00 3.139491659216582693e-03 1.584016723334789184e-02
1.118000001907348606e+00 1.000000000000000000e+00 3.442473660968244260e-03 1.737595657706260746e-02
