lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.005899999737739581e+00 1.000000000000000000e+00 5.405801865854300268e-05 3.586929051904007987e-04
1.011799999475479162e+00 1.000000000000000000e+00 1.193839095241855857e-04 7.607200747355818667e-04
1.017699999809265066e+00 1.000000000000000000e+00 1.960584315005689852e-04 1.207478919439017870e-03
1.023599998950958323e+00 1.000000000000000000e+00 2.841632857685908484e-04 1.700447295885533202e-03
1.029500000476837096e+00 1.000000000000000000e+00 3.837857727194204992e-04 2.241196580789983368e-03
1.035399999618530353e+00 1.000000000000000000e+00 4.950229668989777855e-04 2.831404662877321215e-03
1.041300001144409126e+00 1.000000000000000000e+00 6.179854791611433121e-04 3.472868845239281826e-03
1.047199997901916424e+00 1.000000000000000000e+00 7.528008703608066220e-04 4.167518869414925733e-03
1.053099999427795419e+00 1.000000000000000000e+00 8.996167542412876993e-04 4.917429969087242815e-03
1.059000000953674414e+00 1.000000000000000000e+00 1.058603661414235855e-03 5.724836191162466573e-03
1.064899997711181712e+00 1.000000000000000000e+00 1.229957672022283146e-03 6.592143802717328332e-03
1.070799999237060485e+00 1.000000000000000000e+00 1.413902889005839731e-03 7.521945153921842653e-03
1.076700000762939480e+00 1.000000000000000000e+00 1.610693761706352136e-03 8.517032814025878723e-03
1.082600002288818253e+00 1.000000000000000000e+00 1.820617282204330068e-03 9.580414082854985663e-03
1.088500003814697248e+00 1.000000000000000000e+00 2.043995120003819655e-03 1.071532609909772900e-02
1.094399995803833070e+00 1.000000000000000000e+00 2.281185684911906514e-03 1.192525131180882485e-02
1.100299997329711843e+00 1.000000000000000000e+00 2.532586140185594768e-03 1.321393379271030427e-02
1.106199998855590838e+00 1.000000000000000000e+00 2.798634415864944408e-03 1.458539597764611263e-02
1.112100000381469833e+00 1.000000000000000000e+00 3.079811224527656890e-03 1.604395643472671454e-02
1.118000001907348606e+00 1.000000000000000000e+00 3.376642127521335950e-03 1.759424815177917586e-02
