lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.152296945045236512e-04 3.547645685728639548e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.530659737531095756e-04 7.620988733600825033e-04
1.037500000000000089e+00 1.000000000000000000e+00 4.143231075489893782e-04 1.223519358132034614e-03
1.050000000000000044e+00 1.000000000000000000e+00 5.998141328804195045e-04 1.740621659345924785e-03
1.062500000000000000e+00 1.000000000000000000e+00 8.103698983788489799e-04 2.315109635517001094e-03
1.074999999999999956e+00 1.000000000000000000e+00 1.046855496522039160e-03 2.948822349868714977e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.310184564627707047e-03 3.643759433925151774e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.601331898383796283e-03 4.402105224877595618e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.921344735473394386e-03 5.226251991093158397e-03
1.125000000000000000e+00 1.000000000000000000e+00 2.271353084221482480e-03 6.118822579830885018e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.652579362876713448e-03 7.082692647352814390e-03
1.149999999999999911e+00 1.000000000000000000e+00 3.066347614862024659e-03 8.121012885123490496e-03
1.162500000000000089e+00 1.000000000000000000e+00 3.514092489331960712e-03 9.237231140583753233e-03
1.175000000000000044e+00 1.000000000000000000e+00 3.997368233650922670e-03 1.043511502221226676e-02
1.187500000000000000e+00 1.000000000000000000e+00 4.517857719212770191e-03 1.171877495199441857e-02
1.199999999999999956e+00 1.000000000000000000e+00 5.077381791546940575e-03 1.309268773868679965e-02
1.212499999999999911e+00 1.000000000000000000e+00 5.677908945083617875e-03 1.456172129884362142e-02
1.225000000000000089e+00 1.000000000000000000e+00 6.321565489843488164e-03 1.613116018772125376e-02
1.237500000000000044e+00 1.000000000000000000e+00 7.010646441578865205e-03 1.780673305839300044e-02
1.250000000000000000e+00 1.000000000000000000e+00 7.747627260163426378e-03 1.959464116692543126e-02
