lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.151963354728650359e-04 3.548290661303326286e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.530135594308376579e-04 7.622637810651213290e-04
1.037500000000000089e+00 1.000000000000000000e+00 4.142668507294729185e-04 1.223822029586881400e-03
1.050000000000000044e+00 1.000000000000000000e+00 5.997699857689440086e-04 1.741100782155990566e-03
1.062500000000000000e+00 1.000000000000000000e+00 8.103544238489121315e-04 2.315805186703801064e-03
1.074999999999999956e+00 1.000000000000000000e+00 1.046885771024972170e-03 2.949775573611259586e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.310278112255036870e-03 3.645012866705656020e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.601506645884364808e-03 4.403702750056982460e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.921618991997092914e-03 5.228238949552178709e-03
1.125000000000000000e+00 1.000000000000000000e+00 2.271745546720921934e-03 6.121245856583118657e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.653109137155115673e-03 7.085600817576051189e-03
1.149999999999999911e+00 1.000000000000000000e+00 3.067034235596656933e-03 8.124456373602151338e-03
1.162500000000000089e+00 1.000000000000000000e+00 3.514955986849963455e-03 9.241262472420930588e-03
1.175000000000000044e+00 1.000000000000000000e+00 3.998429175093769737e-03 1.043978894650936066e-02
1.187500000000000000e+00 1.000000000000000000e+00 4.519137303158640880e-03 1.172414876297116215e-02
1.199999999999999956e+00 1.000000000000000000e+00 5.078901924937963275e-03 1.309882142990827572e-02
1.212499999999999911e+00 1.000000000000000000e+00 5.679692313820123607e-03 1.456867794468998979e-02
1.225000000000000089e+00 1.000000000000000000e+00 6.323635698482394513e-03 1.613900624662637645e-02
1.237500000000000044e+00 1.000000000000000000e+00 7.013028081879019333e-03 1.781553853750228802e-02
1.250000000000000000e+00 1.000000000000000000e+00 7.750346067175268791e-03 1.960448006838559978e-02
