lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.104463945142924834e-04 1.642928402638062799e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.340321514406241586e-04 3.466250128345564250e-04
1.037500000000000089e+00 1.000000000000000000e+00 3.714650714304297899e-04 5.471494513098150696e-04
1.050000000000000044e+00 1.000000000000000000e+00 5.234618312213569578e-04 7.660150793381035684e-04
1.062500000000000000e+00 1.000000000000000000e+00 6.907533885445445252e-04 1.003371124528348434e-03
1.074999999999999956e+00 1.000000000000000000e+00 8.740896719042211575e-04 1.259370938315987516e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.074243707768619003e-03 1.534175400901585835e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.292015313822776016e-03 1.827955973707139472e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.528234474267810630e-03 2.140897432528436357e-03
1.125000000000000000e+00 1.000000000000000000e+00 1.783764589112252002e-03 2.473200332373380605e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.059505624510348052e-03 2.825083271786570614e-03
1.149999999999999911e+00 1.000000000000000000e+00 2.356397353671491057e-03 3.196784930303692845e-03
1.162500000000000089e+00 1.000000000000000000e+00 2.675422684289515025e-03 3.588565961644053608e-03
1.175000000000000044e+00 1.000000000000000000e+00 3.017611212655901907e-03 4.000710767507553375e-03
1.187500000000000000e+00 1.000000000000000000e+00 3.384042980894446263e-03 4.433529103919863455e-03
1.199999999999999956e+00 1.000000000000000000e+00 3.775852532126009603e-03 4.887357651814818425e-03
1.212499999999999911e+00 1.000000000000000000e+00 4.194233189523220370e-03 5.362561466172337775e-03
1.225000000000000089e+00 1.000000000000000000e+00 4.640441698208451482e-03 5.859535397589206267e-03
1.237500000000000044e+00 1.000000000000000000e+00 5.115803124010562600e-03 6.378705431148409648e-03
1.250000000000000000e+00 1.000000000000000000e+00 5.621716002747416570e-03 6.920530011504888446e-03
