lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.132677216781303260e-04 3.637195262359455309e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.487373551586642651e-04 7.800508456770330811e-04
1.037500000000000089e+00 1.000000000000000000e+00 4.071808637818321816e-04 1.250492229685187286e-03
1.050000000000000044e+00 1.000000000000000000e+00 5.893748268019407535e-04 1.776627976167947064e-03
1.062500000000000000e+00 1.000000000000000000e+00 7.961182391736656375e-04 2.360156156122684631e-03
1.074999999999999956e+00 1.000000000000000000e+00 1.028247873298823809e-03 3.002914484031498233e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.286651624273508739e-03 3.706904678791761529e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.572280290070921177e-03 4.474315737187862380e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.886158117931336113e-03 5.307546397298574040e-03
1.125000000000000000e+00 1.000000000000000000e+00 2.229392475634813398e-03 6.209227082133293545e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.603182885423302711e-03 7.182241548225283545e-03
1.149999999999999911e+00 1.000000000000000000e+00 3.008829739503562310e-03 8.229748430103062812e-03
1.162500000000000089e+00 1.000000000000000000e+00 3.447742767259478775e-03 9.355203066766262093e-03
1.175000000000000044e+00 1.000000000000000000e+00 3.921449598670005525e-03 1.056237946376204460e-02
1.187500000000000000e+00 1.000000000000000000e+00 4.431604423001408652e-03 1.185539291426539361e-02
1.199999999999999956e+00 1.000000000000000000e+00 4.979996930807828806e-03 1.323872328549623514e-02
1.212499999999999911e+00 1.000000000000000000e+00 5.568561615794897363e-03 1.471723920628428481e-02
1.225000000000000089e+00 1.000000000000000000e+00 6.199387706443667233e-03 1.629622345119714766e-02
1.237500000000000044e+00 1.000000000000000000e+00 6.874729638174176261e-03 1.798139960616827043e-02
1.250000000000000000e+00 1.000000000000000000e+00 7.597018681094050603e-03 1.977896064817905378e-02
