lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.131620573229156454e-04 3.638865775195881469e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.485378023236990241e-04 7.804315841291099322e-04
1.037500000000000089e+00 1.000000000000000000e+00 4.068998535163700567e-04 1.251134937815368215e-03
1.050000000000000044e+00 1.000000000000000000e+00 5.890252748038619229e-04 1.777582527138292859e-03
1.062500000000000000e+00 1.000000000000000000e+00 7.957134228199720443e-04 2.361474006995558771e-03
1.074999999999999956e+00 1.000000000000000000e+00 1.027801336906850353e-03 3.004648689366876905e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.286177112814039037e-03 3.709109996631741474e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.571791722904890796e-03 4.477048713713883965e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.885669557005167007e-03 5.310865521058440002e-03
1.125000000000000000e+00 1.000000000000000000e+00 2.228918128088116807e-03 6.213192945346236382e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.602737132273614303e-03 7.186917032301425555e-03
1.149999999999999911e+00 1.000000000000000000e+00 3.008427151478827027e-03 8.235198982059955056e-03
1.162500000000000089e+00 1.000000000000000000e+00 3.447398164868354601e-03 9.361496867984533607e-03
1.175000000000000044e+00 1.000000000000000000e+00 3.921178109943866501e-03 1.056958780065178800e-02
1.187500000000000000e+00 1.000000000000000000e+00 4.431421525776386462e-03 1.186359042897820390e-02
1.199999999999999956e+00 1.000000000000000000e+00 4.979918545857072061e-03 1.324798829182982467e-02
1.212499999999999911e+00 1.000000000000000000e+00 5.568604244664311816e-03 1.472765406966209355e-02
1.225000000000000089e+00 1.000000000000000000e+00 6.199568436294794482e-03 1.630787494182586728e-02
1.237500000000000044e+00 1.000000000000000000e+00 6.875066345930099659e-03 1.799437935799360136e-02
1.250000000000000000e+00 1.000000000000000000e+00 7.597530042380094134e-03 1.979336556047201282e-02
