lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.085147319536190514e-04 1.685957200359553194e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.299309498048387448e-04 3.551264794310554987e-04
1.037500000000000089e+00 1.000000000000000000e+00 3.649324887432158155e-04 5.597333265002816475e-04
1.050000000000000044e+00 1.000000000000000000e+00 5.142145314253866945e-04 7.825552261900157102e-04
1.062500000000000000e+00 1.000000000000000000e+00 6.784886861685663966e-04 1.023733063414692963e-03
1.074999999999999956e+00 1.000000000000000000e+00 8.584874004591256129e-04 1.283413184620439988e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.054967816080898142e-03 1.561750569194555191e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.268715229351073410e-03 1.858911651279777271e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.500546259339898903e-03 2.175076843239366967e-03
1.125000000000000000e+00 1.000000000000000000e+00 1.751311896834522415e-03 2.510442853532731354e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.021900492161512585e-03 2.865224758535623618e-03
1.149999999999999911e+00 1.000000000000000000e+00 2.313240834511816682e-03 3.239657914265990125e-03
1.162500000000000089e+00 1.000000000000000000e+00 2.626305355131626149e-03 3.633999731764197150e-03
1.175000000000000044e+00 1.000000000000000000e+00 2.962113548442721518e-03 4.048531263321638110e-03
1.187500000000000000e+00 1.000000000000000000e+00 3.321735644154250478e-03 4.483558800071478154e-03
1.199999999999999956e+00 1.000000000000000000e+00 3.706296555697917786e-03 4.939415255933999639e-03
1.212499999999999911e+00 1.000000000000000000e+00 4.116980118677019719e-03 5.416461561620235579e-03
1.225000000000000089e+00 1.000000000000000000e+00 4.555033619329333476e-03 5.915088014677167237e-03
1.237500000000000044e+00 1.000000000000000000e+00 5.021772684901952728e-03 6.435715484246611398e-03
1.250000000000000000e+00 1.000000000000000000e+00 5.518586444854736185e-03 6.978796743229031922e-03
