lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.169496333925053500e-04 3.476712542120367552e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.568509289296343678e-04 7.479035909287631281e-04
1.037500000000000089e+00 1.000000000000000000e+00 4.205552056664600734e-04 1.202231115009635715e-03
1.050000000000000044e+00 1.000000000000000000e+00 6.089075091294944260e-04 1.712261267378926369e-03
1.062500000000000000e+00 1.000000000000000000e+00 8.227667290251702587e-04 2.279704988002777266e-03
1.074999999999999956e+00 1.000000000000000000e+00 1.063022956904023956e-03 2.906404630839824841e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.330612620897591051e-03 3.594360230863094269e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.626531806401908427e-03 4.345754361152648869e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.951848207414150259e-03 5.162976064532994944e-03
1.125000000000000000e+00 1.000000000000000000e+00 2.307712016813456835e-03 6.048644067719578798e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.695366078056394936e-03 7.005629588291048884e-03
1.149999999999999911e+00 1.000000000000000000e+00 3.116155560314655144e-03 8.037079016119242150e-03
1.162500000000000089e+00 1.000000000000000000e+00 3.571537388302385967e-03 9.146436505019664084e-03
1.175000000000000044e+00 1.000000000000000000e+00 4.063089561089873111e-03 1.033746703639626570e-02
1.187500000000000000e+00 1.000000000000000000e+00 4.592520586028695298e-03 1.161427968889474846e-02
1.199999999999999956e+00 1.000000000000000000e+00 5.161679136380553298e-03 1.298135180696845074e-02
1.212499999999999911e+00 1.000000000000000000e+00 5.772564033046365117e-03 1.444355386197566926e-02
1.225000000000000089e+00 1.000000000000000000e+00 6.427334687858820075e-03 1.600617555975913930e-02
1.237500000000000044e+00 1.000000000000000000e+00 7.128322275727987621e-03 1.767495323419570816e-02
1.250000000000000000e+00 1.000000000000000000e+00 7.878041774034500247e-03 1.945609900653362187e-02
