lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.151350961532443713e-04 3.541625592159107082e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.528548507718369337e-04 7.608249937649816603e-04
1.037500000000000089e+00 1.000000000000000000e+00 4.139732105657458177e-04 1.221502069663256461e-03
1.050000000000000044e+00 1.000000000000000000e+00 5.993028081487864053e-04 1.737787533178925458e-03
1.062500000000000000e+00 1.000000000000000000e+00 8.096739970613270679e-04 2.311383133754134258e-03
1.074999999999999956e+00 1.000000000000000000e+00 1.045951292943209446e-03 2.944125587679445599e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.309047659114003209e-03 3.638011909089982569e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.599937121570110376e-03 4.395223554223775565e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.919666052237152965e-03 5.218149622529744819e-03
1.125000000000000000e+00 1.000000000000000000e+00 2.269363501295447363e-03 6.109409459680318656e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.650250825844704949e-03 7.071874940395355032e-03
1.149999999999999911e+00 1.000000000000000000e+00 3.063650897331535693e-03 8.108692544698715629e-03
1.162500000000000089e+00 1.000000000000000000e+00 3.510997096635401146e-03 9.223305624723433793e-03
1.175000000000000044e+00 1.000000000000000000e+00 3.993842275440692875e-03 1.041947686597704918e-02
1.187500000000000000e+00 1.000000000000000000e+00 4.513867832720279416e-03 1.170131134837865822e-02
1.199999999999999956e+00 1.000000000000000000e+00 5.072892982512712534e-03 1.307328013330697966e-02
1.212499999999999911e+00 1.000000000000000000e+00 5.672884466126561394e-03 1.454024490490555752e-02
1.225000000000000089e+00 1.000000000000000000e+00 6.315966740995645166e-03 1.610748356133699308e-02
1.237500000000000044e+00 1.000000000000000000e+00 7.004432774335146022e-03 1.778071746081113721e-02
1.250000000000000000e+00 1.000000000000000000e+00 7.740755905583500754e-03 1.956614008098840618e-02
