lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.005899999737739581e+00 1.000000000000000000e+00 5.410511652589775441e-05 3.592917996691540007e-04
1.011799999475479162e+00 1.000000000000000000e+00 1.194809217238798800e-04 7.619591190945357610e-04
1.017699999809265066e+00 1.000000000000000000e+00 1.962077729171142091e-04 1.209400433208793505e-03
1.023599998950958323e+00 1.000000000000000000e+00 2.843670256668701557e-04 1.703094816301017932e-03
1.029500000476837096e+00 1.000000000000000000e+00 3.840456833131611130e-04 2.244615026377141508e-03
1.035399999618530353e+00 1.000000000000000000e+00 4.953405651263892992e-04 2.835640467703342583e-03
1.041300001144409126e+00 1.000000000000000000e+00 6.183620620518922835e-04 3.477970135398209071e-03
1.047199997901916424e+00 1.000000000000000000e+00 7.532375456765293782e-04 4.173535609245299961e-03
1.053099999427795419e+00 1.000000000000000000e+00 9.001144637353718616e-04 4.924414096400141563e-03
1.059000000953674414e+00 1.000000000000000000e+00 1.059163198806345419e-03 5.732841756939888178e-03
1.064899997711181712e+00 1.000000000000000000e+00 1.230579693429172030e-03 6.601227169111371050e-03
1.070799999237060485e+00 1.000000000000000000e+00 1.414587937854230393e-03 7.532165127620100639e-03
1.076700000762939480e+00 1.000000000000000000e+00 1.611442249827087008e-03 8.528450769186020353e-03
1.082600002288818253e+00 1.000000000000000000e+00 1.821429512277245423e-03 9.593094134330749576e-03
1.088500003814697248e+00 1.000000000000000000e+00 2.044871281459927602e-03 1.072933530062437045e-02
1.094399995803833070e+00 1.000000000000000000e+00 2.282125828601419982e-03 1.194065978080034209e-02
1.100299997329711843e+00 1.000000000000000000e+00 2.533590199984610096e-03 1.323081485629081649e-02
1.106199998855590838e+00 1.000000000000000000e+00 2.799702166393399326e-03 1.460382640063762581e-02
1.112100000381469833e+00 1.000000000000000000e+00 3.080942300148308260e-03 1.606401649564504625e-02
1.118000001907348606e+00 1.000000000000000000e+00 3.377835968695580820e-03 1.761602194458246340e-02
