lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.005899999737739581e+00 1.000000000000000000e+00 5.492084852303378070e-05 3.499886785866692480e-04
1.011799999475479162e+00 1.000000000000000000e+00 1.212860720523167401e-04 7.430738162714987634e-04
1.017699999809265066e+00 1.000000000000000000e+00 1.991894222912378735e-04 1.180650893133133742e-03
1.023599998950958323e+00 1.000000000000000000e+00 2.887239296687767014e-04 1.664192511141300177e-03
1.029500000476837096e+00 1.000000000000000000e+00 3.899868584237992639e-04 2.195261766761541413e-03
1.035399999618530353e+00 1.000000000000000000e+00 5.030841565225273575e-04 2.775525432266294848e-03
1.041300001144409126e+00 1.000000000000000000e+00 6.281344625167548492e-04 3.406767124868929214e-03
1.047199997901916424e+00 1.000000000000000000e+00 7.652727209962904495e-04 4.090900465846061991e-03
1.053099999427795419e+00 1.000000000000000000e+00 9.146535139996558525e-04 4.829982301220297862e-03
1.059000000953674414e+00 1.000000000000000000e+00 1.076454075891524528e-03 5.626226175576448142e-03
1.064899997711181712e+00 1.000000000000000000e+00 1.250877105817198819e-03 6.482015835866331704e-03
1.070799999237060485e+00 1.000000000000000000e+00 1.438153391890227692e-03 7.399919239431619958e-03
1.076700000762939480e+00 1.000000000000000000e+00 1.638544252049177778e-03 8.382702706009149268e-03
1.082600002288818253e+00 1.000000000000000000e+00 1.852343888673931320e-03 9.433345557004212817e-03
1.088500003814697248e+00 1.000000000000000000e+00 2.079881619662046505e-03 1.055505522117018702e-02
1.094399995803833070e+00 1.000000000000000000e+00 2.321524041518569122e-03 1.175128283873200404e-02
1.100299997329711843e+00 1.000000000000000000e+00 2.577677165344357570e-03 1.302573945745825849e-02
1.106199998855590838e+00 1.000000000000000000e+00 2.848788538016378945e-03 1.438241299763321802e-02
1.112100000381469833e+00 1.000000000000000000e+00 3.135349309816956326e-03 1.582558574080467073e-02
1.118000001907348606e+00 1.000000000000000000e+00 3.437896414659917261e-03 1.735985297262668606e-02
