lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.119125466386321953e-04 1.611241456004790858e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.371530004311353090e-04 3.403850692324340366e-04
1.037500000000000089e+00 1.000000000000000000e+00 3.764489729888737001e-04 5.379458686336875076e-04
1.050000000000000044e+00 1.000000000000000000e+00 5.305349136237054843e-04 7.539640324190258853e-04
1.062500000000000000e+00 1.000000000000000000e+00 7.001577855087816890e-04 9.885960122570395733e-04
1.074999999999999956e+00 1.000000000000000000e+00 8.860819948837161432e-04 1.242001273017376674e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.089093742333352519e-03 1.514345901366323218e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.310004898346960652e-03 1.805805841553956249e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.549656595010310504e-03 2.116569797508418681e-03
1.125000000000000000e+00 1.000000000000000000e+00 1.808922589663416102e-03 2.446841829642653569e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.088712603226303925e-03 2.796843791939318188e-03
1.149999999999999911e+00 1.000000000000000000e+00 2.389975654706358917e-03 3.166817444935441078e-03
1.162500000000000089e+00 1.000000000000000000e+00 2.713703526556492020e-03 3.557026482746005087e-03
1.175000000000000044e+00 1.000000000000000000e+00 3.060934422537684493e-03 3.967758399248123326e-03
1.187500000000000000e+00 1.000000000000000000e+00 3.432756790705025242e-03 4.399326196312904579e-03
1.199999999999999956e+00 1.000000000000000000e+00 3.830313479714095391e-03 4.852070034295320917e-03
1.212499999999999911e+00 1.000000000000000000e+00 4.254806079715490151e-03 5.326358760893344646e-03
1.225000000000000089e+00 1.000000000000000000e+00 4.707499596849083583e-03 5.822591368854045622e-03
1.237500000000000044e+00 1.000000000000000000e+00 5.189727416634559200e-03 6.341198479011655141e-03
1.250000000000000000e+00 1.000000000000000000e+00 5.702896499633789036e-03 6.882643650844693164e-03
